Query,NR,PM,TM
2_1_1_0,0,0,304536272
2_1_1_1,0,0,4898992
2_1_1_2,0,0,5037440
2_1_1_3,0,0,-264
2_1_1_4,0,0,152
2_1_1_5,0,0,88
2_1_1_6,0,0,-3984
2_1_1_7,0,0,3704
2_1_1_8,0,0,-56
2_1_1_9,0,0,-2192
2_1_3_0,0,0,12800
2_1_3_1,0,0,-3736
2_1_3_2,0,0,1880
2_1_3_3,0,0,-3608
2_1_3_4,0,0,2216
2_1_3_5,0,0,4088
2_1_3_6,0,0,-1832
2_1_3_7,0,0,23035256
2_1_3_8,0,0,-32979088
2_1_3_9,0,0,3243008
2_1_5_0,0,0,5030848
2_1_5_1,0,0,1664008
2_1_5_2,0,0,-2320
2_1_5_3,0,0,-18291912
2_1_5_4,0,1681240,6562976
2_1_5_5,0,0,6689992
2_1_5_6,0,0,1701712
2_1_5_7,0,0,-1376
2_1_5_8,0,0,-8152
2_1_5_9,1673552,0,-3319360
2_2_1_0,0,0,1645312
2_2_1_1,0,0,2312
2_2_1_2,0,0,-9024
2_2_1_3,0,0,6360
2_2_1_4,0,0,472
2_2_1_5,0,0,-272
2_2_1_6,0,0,744
2_2_1_7,0,0,-400
2_2_1_8,0,0,23036664
2_2_1_9,0,0,-32974104
2_2_3_0,0,0,-13407576
2_2_3_1,0,0,1594552
2_2_3_2,0,0,11693880
2_2_3_3,0,0,8385416
2_2_3_4,0,0,-13286136
2_2_3_5,0,0,-8419632
2_2_3_6,1679064,0,-11743568
2_2_3_7,0,0,1647568
2_2_3_8,0,0,72323432
2_2_3_9,0,0,-13582904
2_2_5_0,0,1677624,-8429496
2_2_5_1,0,0,-1759408
2_2_5_2,0,0,7024
2_2_5_3,0,0,4736
2_2_5_4,0,0,-8800
2_2_5_5,0,0,-1666752
2_2_5_6,0,0,-6681072
2_2_5_7,0,0,-8331288
2_2_5_8,0,0,-11711480
2_2_5_9,0,0,4948744
2_3_1_0,1673648,0,-1701344
2_3_1_1,0,1673560,-6632904
2_3_1_2,0,0,-3395888
2_3_1_3,0,0,1696016
2_3_1_4,0,0,6663720
2_3_1_5,0,0,2688
2_3_1_6,0,0,24
2_3_1_7,0,0,-6240
2_3_1_8,0,0,680
2_3_1_9,0,0,4136
2_3_3_0,0,0,1690848
2_3_3_1,0,0,-6646720
2_3_3_2,0,0,3301328
2_3_3_3,0,1673712,-16637784
2_3_3_4,0,0,6579400
2_3_3_5,0,1673056,6713448
2_3_3_6,1673616,0,-4976520
2_3_3_7,0,0,3299840
2_3_3_8,0,1673712,1633688
2_3_3_9,0,1672384,-16596104
2_3_5_0,0,1679520,-10038360
2_3_5_1,1679776,0,11627144
2_3_5_2,0,0,8379472
2_3_5_3,0,0,-8316408
2_3_5_4,0,1676608,4960752
2_3_5_5,0,1673496,-1680160
2_3_5_6,0,1673528,-13291256
2_3_5_7,1678488,0,8232424
2_3_5_8,0,1672024,3342856
2_3_5_9,0,1672376,-16591520
3_1_1_0,0,0,-10139648
3_1_1_1,0,0,-10064128
3_1_1_2,0,0,44527568
3_1_1_3,0,0,-31065584
3_1_1_4,0,0,-1755512
3_1_1_5,0,0,-6744
3_1_1_6,0,0,-4072
3_1_1_7,0,0,-6658456
3_1_1_8,0,0,-8374072
3_1_1_9,0,0,-3387632
3_1_3_0,0,0,-5017776
3_1_3_1,0,0,3336632
3_1_3_2,0,0,44669016
3_1_3_3,0,0,-12820216
3_1_3_4,0,0,1635720
3_1_3_5,0,0,-4000
3_1_3_6,0,0,-664
3_1_3_7,0,0,-1152
3_1_3_8,0,0,5728
3_1_3_9,0,0,-960
3_1_5_0,0,0,1684736
3_1_5_1,0,0,-6645840
3_1_5_2,0,1675984,3295760
3_1_5_3,0,0,-11635968
3_1_5_4,0,0,-13393896
3_1_5_5,1681416,0,3263312
3_1_5_6,0,0,25542040
3_1_5_7,0,0,-8766608
3_1_5_8,0,1675360,-36432
3_1_5_9,0,1674112,-6639424
3_2_1_0,0,0,4952336
3_2_1_1,0,0,3240
3_2_1_2,0,0,-2488
3_2_1_3,0,0,672
3_2_1_4,0,0,-5736
3_2_1_5,0,0,5032
3_2_1_6,0,0,-36869896
3_2_1_7,0,1652824,75673720
3_2_1_8,0,1679632,-21782952
3_2_1_9,0,0,-25312096
3_2_3_0,0,0,3303336
3_2_3_1,1673576,0,-11635920
3_2_3_2,0,0,-1691000
3_2_3_3,0,0,-11711368
3_2_3_4,0,0,-8413912
3_2_3_5,0,0,54368176
3_2_3_6,0,0,-22535944
3_2_3_7,0,0,-18344200
3_2_3_8,0,1681528,6571176
3_2_3_9,0,1672904,6714472
3_2_5_0,0,1673824,29768
3_2_5_1,0,0,-8295128
3_2_5_2,0,1677256,6619624
3_2_5_3,0,0,-14961440
3_2_5_4,0,0,6574576
3_2_5_5,0,1673056,6716256
3_2_5_6,0,0,-13304520
3_2_5_7,0,1679272,-10067528
3_2_5_8,0,1680792,9944696
3_2_5_9,0,0,-28508456
3_3_1_0,0,0,42664
