Query,NR,PM,TM
3_1_1_8,0,0,68219840
3_1_1_9,0,0,23934824
3_1_3_0,0,0,-121738144
3_1_3_1,4002992,0,29165720
3_1_3_2,0,3544096,56662568
3_1_3_3,0,0,31869296
3_1_3_4,0,0,-141063648
3_1_3_5,0,0,38325672
3_1_3_6,0,0,67810880
3_1_3_7,0,0,24336224
3_1_3_8,0,0,-118301736
3_1_3_9,0,0,26143064
3_1_5_0,0,0,57840344
3_1_5_1,0,0,-132087528
3_1_5_2,0,0,64577824
3_1_5_3,0,0,45155160
3_1_5_4,0,0,60198872
3_1_5_5,0,0,3536336
3_1_5_6,0,-173534200,45649776
3_1_5_7,0,0,21592464
3_1_5_8,0,0,80921952
3_1_5_9,0,0,-98685584
3_2_1_0,0,0,27820216
3_2_1_1,0,0,7622152
3_2_1_2,0,0,68187952
3_2_1_3,0,0,-149666368
3_2_1_4,0,0,49540760
3_2_1_5,0,0,28436200
3_2_1_6,0,0,78289288
3_2_1_7,0,0,-16483520
3_2_1_8,0,0,2415376
3_2_1_9,0,0,-113879880
3_2_3_0,0,3543984,70225120
3_2_3_1,0,0,25487736
3_2_3_2,0,0,-118537464
3_2_3_3,0,0,29963448
3_2_3_4,0,0,14113392
3_2_3_5,0,0,65936
3_2_3_6,0,3544048,77008320
3_2_3_7,0,0,-98284888
3_2_3_8,0,0,26610920
3_2_3_9,0,0,12345992
3_2_5_0,0,0,67853904
3_2_5_1,0,3732800,20594536
3_2_5_2,0,0,-132115128
3_2_5_3,0,0,14540512
3_2_5_4,0,3544096,56372712
3_2_5_5,4021760,0,31786312
3_2_5_6,0,0,-113310224
3_2_5_7,0,3879432,38513320
3_2_5_8,0,0,33764192
3_2_5_9,0,0,-33738848
3_3_1_0,0,0,49582240
3_3_1_1,0,0,-134000672
3_3_1_2,0,0,7186056
3_3_1_3,0,3806152,48609792
3_3_1_4,0,0,47165064
3_3_1_5,0,0,23691024
3_3_1_6,0,0,-108243264
3_3_1_7,0,0,65710416
3_3_1_8,0,0,35167568
3_3_1_9,0,0,-35111608
3_3_3_0,0,0,4735056
3_3_3_1,0,0,-11796368
3_3_3_2,0,0,58788712
3_3_3_3,0,3879616,-2477760
3_3_3_4,0,0,18480456
3_3_3_5,0,0,-28798696
3_3_3_6,0,3743312,17210808
3_3_3_7,0,0,-129353184
3_3_3_8,0,3764144,52457616
3_3_3_9,0,0,55224840
3_3_5_0,0,3544120,-113950160
3_3_5_1,0,0,50187272
3_3_5_2,0,0,39396768
3_3_5_3,0,0,-18132840
3_3_5_4,0,0,69121056
3_3_5_5,0,3734504,-55086840
3_3_5_6,4294440,0,-64625440
3_3_5_7,0,0,47495360
3_3_5_8,0,0,9242816
3_3_5_9,0,0,59859704
