Query,NR,PM,TM
2_1_1_0,0,0,-341375040
2_1_1_1,0,0,315790856
2_1_1_2,0,0,-331609696
2_1_1_3,0,0,27048064
2_1_1_4,0,0,-25939712
2_1_1_5,0,0,-1492232
2_1_1_6,0,0,44479928
2_1_1_7,0,0,78763488
2_1_1_8,0,0,-124841528
2_1_1_9,0,0,41766832
2_1_3_0,0,0,-27541544
2_1_3_1,0,0,70820240
2_1_3_2,0,0,-103069888
2_1_3_3,0,0,42836168
2_1_3_4,0,0,94598920
2_1_3_5,0,0,7476328
2_1_3_6,0,0,-151713952
2_1_3_7,0,0,57010408
2_1_3_8,0,0,17447968
2_1_3_9,0,0,-100464512
2_1_5_0,0,0,50849024
2_1_5_1,0,0,62337832
2_1_5_2,0,0,36893400
2_1_5_3,0,0,-122313256
2_1_5_4,0,0,51410144
2_1_5_5,0,0,84365432
2_1_5_6,0,0,-134013368
2_1_5_7,0,0,71701784
2_1_5_8,0,0,-114226824
2_1_5_9,0,0,83989928
2_2_1_0,0,0,43589840
2_2_1_1,0,0,-102177312
2_2_1_2,0,4005480,48573952
2_2_1_3,0,0,76892080
2_2_1_4,0,0,-122990536
2_2_1_5,0,0,43202104
2_2_1_6,0,0,17092280
2_2_1_7,0,0,-98769104
2_2_1_8,0,0,45604632
2_2_1_9,0,3544040,57252856
2_2_3_0,0,4246608,23439592
2_2_3_1,0,0,-81415496
2_2_3_2,0,0,102778344
2_2_3_3,0,0,-109745224
2_2_3_4,0,0,35203784
2_2_3_5,0,0,95118192
2_2_3_6,0,0,-77333320
2_2_3_7,0,0,53869488
2_2_3_8,0,0,-737936
2_2_3_9,0,0,-106734144
2_2_5_0,0,0,46481856
2_2_5_1,0,0,-91632880
2_2_5_2,0,0,88074072
2_2_5_3,0,3544448,78313504
2_2_5_4,0,3858616,-153017376
2_2_5_5,0,0,35035520
2_2_5_6,0,4225648,24531520
2_2_5_7,0,3544072,97246880
2_2_5_8,0,0,946552
2_2_5_9,0,0,-154905832
2_3_1_0,0,0,56629512
2_3_1_1,0,0,17778480
2_3_1_2,0,3544336,-100849624
2_3_1_3,0,0,47693000
2_3_1_4,0,0,64601160
2_3_1_5,0,0,34628888
2_3_1_6,0,0,-122667904
2_3_1_7,0,0,51750816
2_3_1_8,0,0,87736248
2_3_1_9,0,0,-133808208
2_3_3_0,0,0,70580776
2_3_3_1,0,4005432,-110014424
2_3_3_2,0,0,84284888
2_3_3_3,0,3785160,35983360
2_3_3_4,0,3544056,-101570464
2_3_3_5,0,0,51992792
2_3_3_6,0,0,77808368
2_3_3_7,0,0,-127432192
2_3_3_8,0,0,42185464
2_3_3_9,0,0,-6742336
2_3_5_0,0,0,60026448
2_3_5_1,0,3942520,6927696
2_3_5_2,0,3544032,33887920
2_3_5_3,0,3963480,-172519664
2_3_5_4,0,0,33491992
2_3_5_5,0,4267544,22501976
2_3_5_6,0,0,99502840
2_3_5_7,0,0,-103046136
2_3_5_8,0,3544072,52583824
2_3_5_9,0,0,-13599408
3_1_1_0,0,0,18574592
3_1_1_1,0,0,-118494408
3_1_1_2,0,0,32436088
3_1_1_3,0,0,34970816
3_1_1_4,0,0,-6544200
3_1_1_5,0,0,56393824
3_1_1_6,0,0,7369560
3_1_1_7,0,0,-112784952
3_1_1_8,0,0,38352520
3_1_1_9,0,0,75452392
3_1_3_0,0,0,-132153896
3_1_3_1,0,0,94191408
3_1_3_2,0,0,44035952
3_1_3_3,0,0,-100633728
3_1_3_4,0,4016040,47008592
3_1_3_5,0,0,77961592
3_1_3_6,0,0,-120466128
3_1_3_7,0,0,45758088
3_1_3_8,0,0,-3263296
3_1_3_9,0,0,61592256
3_1_5_0,0,0,12857456
3_1_5_1,0,0,-99201136
3_1_5_2,0,0,95622848
3_1_5_3,0,0,-125893896
3_1_5_4,4015768,0,47552816
3_1_5_5,0,0,83925976
3_1_5_6,0,3743280,-137331432
3_1_5_7,0,0,34179752
3_1_5_8,0,0,29590856
3_1_5_9,0,0,-94773024
3_2_1_0,0,3774696,87432928
3_2_1_1,0,0,-98255120
3_2_1_2,0,0,48675184
3_2_1_3,0,0,36484856
3_2_1_4,0,0,27266936
3_2_1_5,0,0,76834696
3_2_1_6,4024352,0,-126894072
3_2_1_7,0,0,54393800
3_2_1_8,0,0,-1232592
3_2_1_9,0,0,-111064352
3_2_3_0,0,0,36635536
3_2_3_1,0,0,31621760
3_2_3_2,0,4236168,24430808
3_2_3_3,0,0,-90995552
3_2_3_4,0,3743224,80146952
3_2_3_5,0,0,82767232
3_2_3_6,0,0,-153647920
3_2_3_7,0,0,32667976
3_2_3_8,0,0,27551432
3_2_3_9,0,0,96194208
3_2_5_0,0,0,-103211640
3_2_5_1,0,3544096,50620056
3_2_5_2,0,0,-11661512
3_2_5_3,0,0,23492472
3_2_5_4,0,0,-9328808
3_2_5_5,0,0,32826976
3_2_5_6,0,0,-8018032
3_2_5_7,0,0,-132424584
3_2_5_8,0,4120648,36183896
3_2_5_9,0,3544016,76415664
3_3_1_0,0,0,-115438536
3_3_1_1,0,0,40219896
3_3_1_2,0,0,9399104
3_3_1_3,0,0,87231408
3_3_1_4,0,0,-133329864
3_3_1_5,0,0,39343632
3_3_1_6,0,0,24447272
3_3_1_7,0,0,76821992
3_3_1_8,0,0,-119316616
3_3_1_9,0,0,99212088
3_3_3_0,0,0,-104625304
3_3_3_1,0,0,44470184
3_3_3_2,0,0,-90835104
3_3_3_3,0,0,83487376
3_3_3_4,0,3544080,-101351960
3_3_3_5,0,0,48176888
3_3_3_6,0,0,65613968
3_3_3_7,0,0,30044440
3_3_3_8,0,0,-123242000
3_3_3_9,0,0,52374344
