Query,TTMB,TFMB,TTMA,TFMA,RTMB,RFMB,RTMA,RFMA,Max
3_3_1_0,1560281088,717798368,1560281088,716749792,1560281088,716749792,1560281088,613936792,1560281088
3_3_1_1,1560281088,613936792,1560281088,612361880,1560281088,612361880,1560281088,711456752,1560281088
3_3_1_2,1560281088,711456752,1560281088,709881840,1560281088,709881840,1560281088,790622176,1560281088
3_3_1_3,1560281088,790622176,1560281088,789047264,1560281088,789047264,1560281088,557778688,1560281088
3_3_1_4,1560281088,557778688,1560281088,556203776,1560281088,556203776,1560281088,574583808,1560281088
3_3_1_5,1560281088,574057472,1560281088,573008896,1560281088,573008896,1560281088,757436544,1560281088
3_3_1_6,1560281088,756910208,1560281088,755861632,1560281088,755861632,1560281088,675273968,1560281088
3_3_1_7,1560281088,675273968,1560281088,673699056,1560281088,673699056,1560281088,522402536,1560281088
3_3_1_8,1560281088,521876200,1560281088,520827624,1560281088,520827624,1560281088,575635152,1560281088
3_3_1_9,1560281088,575108816,1560281088,574060240,1560281088,574060240,1560281088,401884184,1560281088
3_3_3_0,1560281088,401357848,1560281088,399787032,1560281088,399787032,1560281088,578255152,1560281088
3_3_3_1,1560281088,577728816,1560281088,575631664,1560281088,575631664,1560281088,670580384,1560281088
3_3_3_2,1560281088,670054048,1560281088,667956896,1560281088,667956896,1560281088,664793056,1560281088
3_3_3_3,1560281088,664266720,1560281088,662169568,1560281088,662169568,1560281088,661123040,1560281088
3_3_3_4,1560281088,660596704,1560281088,659025888,1560281088,659025888,1560281088,793836528,1560281088
3_3_3_5,1560281088,793310192,1560281088,791213040,1560281088,791213040,1560281088,754446304,1560281088
3_3_3_6,1560281088,753919968,1560281088,751822816,1560281088,751822816,1560281088,733014480,1560281088
3_3_3_7,1560281088,732488144,1560281088,730917328,1560281088,730390992,1560281088,722932720,1560281088
3_3_3_8,1560281088,722406384,1560281088,720309232,1560281088,720309232,1560281088,789123568,1560281088
3_3_3_9,1560281088,788597232,1560281088,786500080,1560281088,786500080,1560281088,740754384,1560281088
3_3_5_0,1560281088,740228048,1560281088,737082320,1560281088,737082320,1560281088,699954248,1560281088
3_3_5_1,1560281088,699432008,1560281088,696808520,1560281088,696808520,1560281088,651685872,1560281088
3_3_5_2,1560281088,651163632,1560281088,807820512,1560281088,807820512,1560281088,481346304,1560281088
3_3_5_3,1560281088,480824064,1560281088,478200576,1560281088,478200576,1560281088,515841640,1560281088
3_3_5_4,1560281088,515319400,1560281088,512695912,1560281088,512695912,1560281088,791144416,1560281088
3_3_5_5,1560281088,790622176,1560281088,787998688,1560281088,787998688,1560281088,642770912,1560281088
3_3_5_6,1560281088,642248672,1560281088,639625184,1560281088,639625184,1560281088,689550760,1560281088
3_3_5_7,1560281088,689028560,1560281088,685882832,1560281088,685882832,1560281088,740812768,1560281088
3_3_5_8,1560281088,740290528,1560281088,737667040,1560281088,737667040,1560281088,713925408,1560281088
3_3_5_9,1560281088,713403168,1560281088,710779680,1560281088,710779680,1560281088,757282656,1560281088
