Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,7,1422,51200600,211100,6469839700,0
2_1_1_1,7,63823,52851400,180100,5875461800,0
2_1_1_2,7,2920,58223500,213200,5687139200,0
2_1_1_3,7,1642,52075100,120700,5616209500,0
2_1_1_4,7,174,53694200,137700,5715613600,0
2_1_1_5,7,1646,52174400,124800,5755133800,0
2_1_1_6,3,94362,59830500,97900,5726953700,0
2_1_1_7,7,29485,51218300,127400,5818657100,0
2_1_1_8,7,22776,49540100,122400,5782052000,0
2_1_1_9,5,75619,50875100,142700,5868926900,973
2_1_3_0,15,4745,51886400,169600,5766826200,0
2_1_3_1,13,146113,51229700,152900,5818733000,0
2_1_3_2,13,10538,51859100,145300,5767982700,0
2_1_3_3,11,10413,62406000,159700,5707778700,0
2_1_3_4,13,309598,52092700,157000,5829860500,0
2_1_3_5,15,95190,51122200,176000,5803557900,0
2_1_3_6,15,308974,51337100,166800,6014285900,0
2_1_3_7,11,24992,52379600,137300,5643039900,0
2_1_3_8,11,13932,51257200,124600,5954324000,0
2_1_3_9,13,150850,52029900,156000,5832595200,0
2_1_5_0,21,65085,51357200,216400,5734977400,0
2_1_5_1,21,521634,51115600,288500,5862246700,0
2_1_5_2,23,168204,51780500,234300,5829482700,0
2_1_5_3,23,120431,50687400,225300,5906387000,0
2_1_5_4,19,16297,54988900,214300,5808157200,0
2_1_5_5,21,12901,51029800,204200,5851973000,0
2_1_5_6,23,36148,51355600,243300,5719760900,0
2_1_5_7,23,14385,52290900,242300,5749398900,0
2_1_5_8,21,31830,51456600,228100,5874295600,0
2_1_5_9,19,354648,50692300,194400,5837834200,0
2_2_1_0,17,78218,52103000,162700,5727726000,0
2_2_1_1,17,917,52169000,148700,5594547200,0
2_2_1_2,9,22032,50774100,154400,5714276900,11016
2_2_1_3,17,5452,52768100,153500,5759353600,0
2_2_1_4,17,3994,52206400,184900,5887217700,0
2_2_1_5,17,331509,51709400,180000,6061018600,0
2_2_1_6,17,62453,52073100,224500,5888721000,0
2_2_1_7,17,2156,51382600,166800,5663148100,0
2_2_1_8,17,27370,51145200,188600,5815386200,0
2_2_1_9,17,23749,52010500,170800,5837941200,0
2_2_3_0,29,50693,52015000,307900,5784538500,0
2_2_3_1,27,83283,51473900,221800,5730230200,0
2_2_3_2,27,385535,52179800,238300,5999309500,0
2_2_3_3,31,132521,51280700,288600,5941939600,0
2_2_3_4,31,65516,50895100,242000,5769227800,0
2_2_3_5,25,48330,63442200,229700,5774975000,0
2_2_3_6,29,406506,51368200,219100,5824122000,0
2_2_3_7,27,68386,51328300,356300,5805427500,0
2_2_3_8,27,28424,51359500,255100,5785939800,0
2_2_3_9,27,90481,50891900,252100,5751847800,0
2_2_5_0,49,88385,51586900,391100,5704231200,0
2_2_5_1,45,495806,52319400,384000,6016461200,0
2_2_5_2,45,438971,65153400,447300,5884727200,0
2_2_5_3,47,19209,52069000,382500,5818222000,0
2_2_5_4,45,404794,51070800,378200,5925144800,0
2_2_5_5,45,339996,51161400,394700,5786815300,0
2_2_5_6,47,73838,51227500,378600,5842278100,0
2_2_5_7,43,262803,65476100,366300,5711789900,0
2_2_5_8,45,312609,50856300,392700,5831808400,0
2_2_5_9,43,40587,51507400,367300,5766536500,0
2_3_1_0,27,99573,53627800,209000,5686815700,0
2_3_1_1,27,4194,52110800,248200,5740774100,0
2_3_1_2,27,61271,51313400,219500,5818216600,0
2_3_1_3,27,66686,52768400,224000,5666450600,0
2_3_1_4,27,31256,52992700,215500,5667554100,0
2_3_1_5,27,43684,51152700,201500,5664591000,0
2_3_1_6,27,8864,51142600,427700,5715751200,0
2_3_1_7,21,5648,51802900,193000,5754327100,0
2_3_1_8,21,66381,50981000,204900,5733394700,362
2_3_1_9,27,2,52807100,233200,5700629300,0
2_3_3_0,49,262414,52036100,394800,5839908400,0
2_3_3_1,43,84578,51653800,339900,5820187200,0
2_3_3_2,45,76156,51178200,8348100,5824930500,0
2_3_3_3,39,223902,51194800,323600,5908157800,0
2_3_3_4,45,551472,51863800,320000,5865624800,0
2_3_3_5,47,76234,51292300,332400,5648639900,0
2_3_3_6,49,135920,65558100,351300,5724696200,0
2_3_3_7,45,145302,51091000,362800,5871490800,0
2_3_3_8,43,83628,58339400,354200,5765190800,0
2_3_3_9,45,355202,51211500,349600,5891308400,0
2_3_5_0,71,179667,50552400,593700,5760724500,0
2_3_5_1,73,219140,51321800,604100,5934328500,0
2_3_5_2,71,159283,50973200,596600,5886748200,0
2_3_5_3,63,461885,51290600,489700,6010447500,0
2_3_5_4,67,175068,50847300,527600,5790322900,0
2_3_5_5,69,175222,52431400,620700,5827461800,0
2_3_5_6,71,128970,50881000,585900,5992506000,0
2_3_5_7,71,187059,51022300,575400,5912758300,0
2_3_5_8,65,67030,51972000,526100,5797657900,0
2_3_5_9,71,124640,51520700,594700,5789248700,0
3_1_1_0,10,101714,51932300,128200,5642080200,0
3_1_1_1,8,10337,51346600,126100,5719041900,0
3_1_1_2,10,1099,52083100,129700,5676013100,0
3_1_1_3,10,348765,50780000,137700,5860096500,0
3_1_1_4,10,329727,65466100,123400,5901861800,0
3_1_1_5,8,57548,51671900,148700,5839664700,0
3_1_1_6,6,325851,51207700,126000,5915508700,0
3_1_1_7,8,45913,52111800,152300,5760667900,0
3_1_1_8,6,508,51513200,114700,5767691900,0
3_1_1_9,10,355568,51459300,216900,5968914000,0
3_1_3_0,20,353342,51312500,195200,6026564000,0
3_1_3_1,18,119094,51407500,188800,5777259800,0
3_1_3_2,20,156633,51371600,268200,5826591500,0
3_1_3_3,22,61424,51972500,259700,5757173300,0
3_1_3_4,22,3725,52267100,205600,5819699300,0
3_1_3_5,22,69777,51068000,186400,6034387000,0
3_1_3_6,18,1705,51755300,180900,5812249700,0
3_1_3_7,16,71615,51745200,170600,5838822300,0
3_1_3_8,20,29655,51184300,187400,5739927200,0
3_1_3_9,20,37249,52766500,192200,5731009000,0
3_1_5_0,34,198259,53298700,318900,5855097700,0
3_1_5_1,32,76522,51365700,306300,5830435200,0
3_1_5_2,30,153076,50119000,259500,5795415200,0
3_1_5_3,28,123227,51405100,252900,5795782800,0
3_1_5_4,32,464558,52073200,321200,5804123300,0
3_1_5_5,32,50558,51409200,253800,5662043000,0
3_1_5_6,32,132420,52858500,278100,5770636000,0
3_1_5_7,30,29390,51278600,250400,5646852200,0
3_1_5_8,32,64741,51801700,272300,5692657800,0
3_1_5_9,32,139130,51267300,297600,5775121400,0
3_2_1_0,25,179,51580800,175600,5712626100,0
3_2_1_1,25,331308,52338200,189600,6044286700,0
3_2_1_2,25,69337,51650800,242900,5985155900,0
3_2_1_3,25,4554,51262400,188500,5815157500,0
3_2_1_4,19,63105,52185600,198200,5778878600,0
3_2_1_5,25,23872,52883200,198500,5782526400,0
3_2_1_6,25,389861,52747900,251000,5913338100,0
3_2_1_7,25,3055,51500500,195000,5803325800,0
3_2_1_8,25,135662,51543800,208500,5836573200,0
3_2_1_9,21,414769,51740200,166700,5842421000,0
3_2_3_0,45,302581,56906700,350900,5872611800,0
3_2_3_1,41,488502,52806100,305500,6032428800,0
3_2_3_2,47,517685,51170700,344400,6046945900,0
3_2_3_3,43,56606,54139400,353700,5828606400,0
3_2_3_4,41,184506,52106300,395400,5772480800,0
3_2_3_5,43,503324,52288300,337000,5910012100,0
3_2_3_6,45,345629,51436600,309700,5858239900,0
3_2_3_7,41,74199,51399700,321500,5914280700,0
3_2_3_8,43,482910,51084900,314500,5911460700,0
3_2_3_9,45,391187,51661700,319500,5896844500,0
3_2_5_0,65,316506,52261000,480600,6020849000,0
3_2_5_1,71,141035,51670200,523500,5836336300,0
3_2_5_2,69,461555,51602200,540000,5888146600,0
3_2_5_3,65,66009,52310200,467200,5761650900,0
3_2_5_4,65,440048,63234900,467100,5874066100,0
3_2_5_5,71,168945,52025100,672800,5755989100,0
3_2_5_6,65,298123,54943500,546200,5831938900,0
3_2_5_7,63,378560,51904300,453500,5981126400,0
3_2_5_8,65,494911,51391100,514400,5792748900,0
3_2_5_9,61,144303,51422300,447800,5848660100,0
3_3_1_0,40,452263,52365800,267100,6022568000,0
3_3_1_1,40,91758,51210000,253200,5661433300,0
3_3_1_2,34,50829,63019400,279100,5835674800,0
3_3_1_3,40,4253,51492400,290700,5822152600,0
3_3_1_4,40,72505,51402800,279500,5598112400,0
3_3_1_5,40,2992,50690500,270600,5869889400,0
3_3_1_6,36,1007,51246300,282100,5846795100,0
3_3_1_7,40,476269,62924200,279700,6080993100,0
3_3_1_8,40,3187,52207300,265500,5824353700,0
3_3_1_9,40,7941,51284400,304300,5722288100,0
3_3_3_0,64,174140,51661300,440000,5810947700,0
3_3_3_1,70,61062,52149600,490200,5860941400,0
3_3_3_2,66,377571,51008900,448400,5914535000,0
3_3_3_3,70,97362,52342400,506600,5806959800,0
3_3_3_4,68,29423,52148600,459900,5819356400,0
3_3_3_5,68,385429,51277600,437000,5784610500,0
3_3_3_6,70,228305,50088600,549300,5725548500,0
3_3_3_7,64,259479,65940000,433200,5795811800,0
3_3_3_8,68,178829,50850300,458000,5795084700,0
3_3_3_9,72,421697,51307400,515000,5862397600,0
3_3_5_0,104,500614,51265500,818200,5964849100,0
3_3_5_1,102,523706,50989200,748400,5819326300,0
