Query,NR,PM,TM
2_1_1_0,6311504,2051624,73508568
2_1_1_1,0,0,36586112
2_1_1_2,545712,0,5371736
2_1_1_3,0,0,74354808
2_1_1_4,0,0,-102971664
2_1_1_5,0,0,60268080
2_1_1_6,0,0,38763448
2_1_1_7,0,0,-102736680
2_1_1_8,0,0,74488192
2_1_1_9,0,0,-124116480
2_1_3_0,0,36720,74421384
2_1_3_1,0,0,60306888
2_1_3_2,0,0,-102859352
2_1_3_3,0,23880,66262440
2_1_3_4,0,0,160990272
2_1_3_5,0,15528,-121894856
2_1_3_6,0,0,174989160
2_1_3_7,0,0,-266177856
2_1_3_8,0,0,223957112
2_1_3_9,0,0,-233971600
2_1_5_0,0,0,152182576
2_1_5_1,0,10096,-89022992
2_1_5_2,0,0,237884816
2_1_5_3,0,-173554608,-89158408
2_1_5_4,0,0,199048240
2_1_5_5,0,0,-230842752
2_1_5_6,0,0,316381776
2_1_5_7,0,0,-238590368
2_1_5_8,0,0,219364336
2_1_5_9,0,0,-142627424
2_2_1_0,0,0,151009104
2_2_1_1,0,0,-151559016
2_2_1_2,0,0,-32346216
2_2_1_3,0,0,-159223120
2_2_1_4,0,0,163583824
2_2_1_5,0,0,-167557928
2_2_1_6,0,0,155093616
2_2_1_7,0,0,34702176
2_2_1_8,0,0,147793760
2_2_1_9,0,0,-197075240
2_2_3_0,0,0,226922080
2_2_3_1,0,0,-330527144
2_2_3_2,0,0,324895896
2_2_3_3,0,0,-230479384
2_2_3_4,0,0,224621488
2_2_3_5,0,0,-339489616
2_2_3_6,0,0,167284760
2_2_3_7,0,0,342325408
2_2_3_8,0,0,-365908520
2_2_3_9,0,0,118162096
2_2_5_0,0,0,219261440
2_2_5_1,0,4361976,-307369192
2_2_5_2,0,0,163430680
2_2_5_3,0,0,-35360840
2_2_5_4,0,0,-322663800
2_2_5_5,0,0,159435144
2_2_5_6,0,4215112,150875720
2_2_5_7,0,0,-127834408
2_2_5_8,0,0,152198352
2_2_5_9,0,0,137222488
2_3_1_0,0,0,-463249728
2_3_1_1,0,0,219877280
2_3_1_2,0,0,241259024
2_3_1_3,0,0,-316154544
2_3_1_4,0,4466784,163309336
2_3_1_5,0,0,156408616
2_3_1_6,0,0,-329709888
2_3_1_7,0,0,153199160
2_3_1_8,0,0,48081752
2_3_1_9,0,0,-256041776
2_3_3_0,0,0,210118664
2_3_3_1,0,0,208238832
2_3_3_2,0,-213653976,-278666704
2_3_3_3,0,0,310949768
2_3_3_4,0,0,49217976
2_3_3_5,0,0,-286829312
2_3_3_6,0,0,155414528
2_3_3_7,0,4739624,129753528
2_3_3_8,0,0,-296371608
2_3_3_9,0,0,100423704
2_3_5_0,0,0,274478584
2_3_5_1,0,4540232,204725032
2_3_5_2,0,0,-655108824
2_3_5_3,0,4086248,321545600
2_3_5_4,0,0,77606440
2_3_5_5,0,0,205445152
2_3_5_6,0,0,-511661888
2_3_5_7,0,0,183539032
2_3_5_8,0,0,135329968
2_3_5_9,0,0,175092928
3_1_1_0,0,0,-533019752
3_1_1_1,0,4645136,149274040
3_1_1_2,0,0,174777416
3_1_1_3,0,0,120230992
3_1_1_4,0,0,-413159456
3_1_1_5,0,0,153317184
3_1_1_6,0,0,120842800
3_1_1_7,0,0,159631896
3_1_1_8,0,0,-475800080
3_1_1_9,0,0,114167576
3_1_3_0,0,0,272009072
3_1_3_1,0,0,196590448
3_1_3_2,0,0,-667283344
3_1_3_3,0,0,175500848
3_1_3_4,0,0,156236504
3_1_3_5,0,0,146457312
3_1_3_6,0,0,-293071368
3_1_3_7,0,4288480,142884560
3_1_3_8,0,0,133128880
3_1_3_9,0,0,8951064
3_1_5_0,0,0,-437517808
3_1_5_1,0,0,300618976
3_1_5_2,0,0,28210384
3_1_5_3,0,0,223133120
3_1_5_4,0,0,-439610016
3_1_5_5,0,0,188613752
3_1_5_6,0,0,-27516232
3_1_5_7,0,0,171578832
3_1_5_8,0,4120784,-481816456
3_1_5_9,0,0,163668464
3_2_1_0,2088,0,155139544
3_2_1_1,0,0,150889664
3_2_1_2,0,0,-292025536
3_2_1_3,0,0,143040656
3_2_1_4,2088,0,106537896
3_2_1_5,0,0,205839272
3_2_1_6,0,0,-511703080
3_2_1_7,0,0,179430896
3_2_1_8,0,0,126273912
3_2_1_9,0,0,155260008
3_2_3_0,0,0,-494869552
3_2_3_1,0,0,125537304
3_2_3_2,0,4655600,216650472
3_2_3_3,0,4896776,107612696
3_2_3_4,0,0,-435248752
3_2_3_5,0,0,118029048
3_2_3_6,0,0,196896328
3_2_3_7,0,4980664,95866808
3_2_3_8,0,4760416,-395541440
3_2_3_9,0,4613624,183629696
3_2_5_0,0,0,180021624
3_2_5_1,0,0,166497032
3_2_5_2,0,0,-683769208
