Query,NR,PM,TM
3_1_5_5,0,0,-40376480
3_1_5_6,0,0,38694312
3_1_5_7,0,0,-40375320
3_1_5_8,0,0,38693656
3_1_5_9,0,0,-40368368
3_2_1_0,0,1677720,36998848
3_2_1_1,1680432,0,-40368536
3_2_1_2,0,0,38688176
3_2_1_3,0,0,-40370840
3_2_1_4,0,0,38688584
3_2_1_5,1680464,0,-40367728
3_2_1_6,0,0,40371784
3_2_1_7,0,0,-40372776
3_2_1_8,0,0,40368616
3_2_1_9,0,0,-40371304
3_2_3_0,0,1677864,38723608
3_2_3_1,0,0,-40380312
3_2_3_2,1677624,0,38704504
3_2_3_3,0,0,-40379624
3_2_3_4,0,1677976,38692848
3_2_3_5,0,0,-40370408
3_2_3_6,1677632,0,38698496
3_2_3_7,0,0,-40379568
3_2_3_8,0,1677976,38699448
3_2_3_9,0,0,-40370920
3_2_5_0,0,0,38726280
3_2_5_1,0,1680440,-40375560
3_2_5_2,0,1677496,56738112
3_2_5_3,0,-703333976,651629496
3_2_5_4,0,1678088,-18514704
3_2_5_5,0,1671304,40383656
3_2_5_6,0,1678888,-28668240
3_2_5_7,0,1672784,45338520
3_2_5_8,0,1676400,-43583632
3_2_5_9,0,1676480,-23526392
3_3_1_0,0,0,50220752
3_3_1_1,0,1674016,-30164640
3_3_1_2,0,0,38858232
3_3_1_3,0,0,-52123240
3_3_1_4,0,0,40323512
3_3_1_5,0,0,-40371736
3_3_1_6,1677632,0,38688104
3_3_1_7,0,0,-40366696
3_3_1_8,0,1677696,38698176
3_3_1_9,0,0,-40375312
3_3_3_0,0,1677672,38720184
3_3_3_1,0,1680736,-40365048
3_3_3_2,0,0,38691440
3_3_3_3,0,1680416,-40370672
3_3_3_4,0,1677568,38654744
3_3_3_5,0,1679352,-30364544
3_3_3_6,0,0,-25114880
3_3_3_7,0,0,55188104
3_3_3_8,0,1672248,-38365648
3_3_3_9,0,1677056,-21841728
3_3_5_0,0,1671352,60168664
3_3_5_1,0,3340344,-49952872
3_3_5_2,0,1679184,41971784
3_3_5_3,0,1678944,-40358832
3_3_5_4,0,1676072,-23516944
3_3_5_5,0,1671288,58493480
3_3_5_6,0,1671616,-35048496
3_3_5_7,0,1673048,-38445488
3_3_5_8,0,1676912,43609616
3_3_5_9,1677408,1677456,-30278560
