Query,NR,PM,TM
2_1_1_0,0,0,-177048792
2_1_1_1,0,0,-99491560
2_1_1_2,0,0,84272984
2_1_1_3,0,3585936,-39477672
2_1_1_4,0,0,931752
2_1_1_5,0,0,-27557032
2_1_1_6,0,0,124736184
2_1_1_7,0,0,10488832
2_1_1_8,0,0,-83705248
2_1_1_9,0,0,87619304
2_1_3_0,0,0,-9767912
2_1_3_1,3565040,0,-75437840
2_1_3_2,0,0,-44753616
2_1_3_3,0,0,122793088
2_1_3_4,0,3538920,-40997880
2_1_3_5,0,0,-111423136
2_1_3_6,0,0,134393320
2_1_3_7,0,0,-110896936
2_1_3_8,0,0,75206808
2_1_3_9,0,0,-82674584
2_1_5_0,0,0,48286096
2_1_5_1,0,0,-55746016
2_1_5_2,0,0,130391840
2_1_5_3,0,0,-129643848
2_1_5_4,0,0,70666064
2_1_5_5,0,0,-78244424
2_1_5_6,0,0,62307736
2_1_5_7,0,0,1278624
2_1_5_8,0,0,-46440520
2_1_5_9,0,0,85457760
2_2_1_0,0,0,-17626928
2_2_1_1,0,0,-8705192
2_2_1_2,0,0,-37900448
2_2_1_3,0,0,-15263080
2_2_1_4,0,0,128754552
2_2_1_5,0,0,-161959608
2_2_1_6,0,0,111055760
2_2_1_7,0,0,-65514736
2_2_1_8,0,0,-58242408
2_2_1_9,0,0,79053424
2_2_3_0,0,0,-24402312
2_2_3_1,0,0,-31207856
2_2_3_2,0,0,123435920
2_2_3_3,0,0,10232096
2_2_3_4,0,0,-69891888
2_2_3_5,0,0,-55164656
2_2_3_6,0,0,133697016
2_2_3_7,0,0,-169402768
2_2_3_8,0,3659408,102372896
2_2_3_9,0,0,-38559184
2_2_5_0,0,0,-6829528
2_2_5_1,0,0,5294584
2_2_5_2,0,0,-42235456
2_2_5_3,0,3659424,116239096
2_2_5_4,3843464,0,3248032
2_2_5_5,0,0,-77427504
2_2_5_6,0,0,89540464
2_2_5_7,0,0,-62518576
2_2_5_8,0,3586000,-111087056
2_2_5_9,0,0,48797984
2_3_1_0,0,0,136539768
2_3_1_1,0,0,-36002032
2_3_1_2,0,0,-70525032
2_3_1_3,0,0,53699544
2_3_1_4,0,0,-53750248
2_3_1_5,0,0,-46060808
2_3_1_6,3875000,0,127711056
2_3_1_7,0,0,-46459936
2_3_1_8,0,0,-36361752
2_3_1_9,0,0,-49386256
2_3_3_0,0,0,-21177696
2_3_3_1,0,0,41460616
2_3_3_2,0,0,-50757568
2_3_3_3,0,0,173219784
2_3_3_4,0,0,-78183072
2_3_3_5,0,0,55305120
2_3_3_6,0,0,-37960240
2_3_3_7,0,0,11840544
2_3_3_8,0,3617424,12553944
2_3_3_9,0,0,-73109776
2_3_5_0,0,0,116022240
2_3_5_1,0,0,-13923464
2_3_5_2,0,-173376872,123547632
2_3_5_3,0,3575552,11998944
2_3_5_4,0,0,17358480
2_3_5_5,3749176,0,-64087800
2_3_5_6,0,0,2742304
2_3_5_7,0,0,-39446184
2_3_5_8,0,3585992,19184688
2_3_5_9,0,0,-43935056
3_1_1_0,0,0,133098592
3_1_1_1,0,0,-15684056
3_1_1_2,0,0,-76669848
3_1_1_3,0,0,100523064
3_1_1_4,0,0,-59984304
3_1_1_5,0,0,-96263128
3_1_1_6,0,0,21390344
3_1_1_7,0,0,-145656
3_1_1_8,0,0,17971480
3_1_1_9,0,0,-25079528
3_1_3_0,0,0,7264296
3_1_3_1,0,0,-148312
3_1_3_2,0,0,17974408
3_1_3_3,0,0,-25081168
3_1_3_4,0,0,7256496
3_1_3_5,0,0,-3701640
3_1_3_6,0,0,14393184
3_1_3_7,0,0,-14397736
3_1_3_8,0,0,10835096
3_1_3_9,0,0,-10831984
3_1_5_0,0,0,14407952
3_1_5_1,0,0,-14398424
3_1_5_2,0,0,10830584
3_1_5_3,0,0,-10833512
3_1_5_4,0,0,17965728
3_1_5_5,0,0,-21517792
3_1_5_6,0,3554536,7266384
3_1_5_7,0,0,-7268280
3_1_5_8,0,3554904,14410056
3_1_5_9,0,0,-21518024
3_2_1_0,0,0,7253808
3_2_1_1,0,0,-3701360
3_2_1_2,0,3554832,17973784
3_2_1_3,0,0,-21528968
3_2_1_4,0,0,7262016
3_2_1_5,0,0,-7262088
3_2_1_6,0,0,14407952
3_2_1_7,0,0,-17962248
3_2_1_8,0,0,10663480
3_2_1_9,0,0,-7112104
3_2_3_0,0,0,25122160
3_2_3_1,0,0,-28661576
3_2_3_2,0,0,10836600
3_2_3_3,0,0,-10834576
3_2_3_4,0,0,17960592
3_2_3_5,0,0,-21515216
3_2_3_6,0,0,7268928
3_2_3_7,0,3565080,-10836056
3_2_3_8,0,0,14400064
3_2_3_9,0,0,-14396184
3_2_5_0,0,0,14411928
3_2_5_1,0,0,-14392760
3_2_5_2,0,3554544,10841056
3_2_5_3,0,0,-21520416
3_2_5_4,0,3554560,7266424
3_2_5_5,3565104,0,-10827256
3_2_5_6,0,3554552,14403368
3_2_5_7,0,0,-21518880
3_2_5_8,0,3554568,7268440
3_2_5_9,0,3565080,-10835480
3_3_1_0,0,0,17949584
3_3_1_1,0,0,-17961160
3_3_1_2,0,0,7260288
3_3_1_3,0,0,-10826088
3_3_1_4,3562728,0,14400200
3_3_1_5,0,0,-17962440
3_3_1_6,0,0,10828112
3_3_1_7,0,3565472,-14394168
3_3_1_8,0,3554544,14408296
3_3_1_9,0,0,-21517752
3_3_3_0,0,0,7274096
3_3_3_1,0,0,-3707648
3_3_3_2,0,0,21537120
3_3_3_3,0,0,-28421272
3_3_3_4,0,3565032,-2877840
3_3_3_5,0,3627944,-9285928
3_3_3_6,0,0,132531352
3_3_3_7,0,0,14866536
3_3_3_8,0,0,114320176
3_3_3_9,0,3617456,-106192200
3_3_5_0,0,3711800,2154672
3_3_5_1,0,0,127850880
3_3_5_2,0,0,-91617920
3_3_5_3,0,3544064,118430936
3_3_5_4,0,0,-150362352
3_3_5_5,0,3544120,33025384
3_3_5_6,0,4079464,89659024
3_3_5_7,0,0,-81589240
3_3_5_8,0,0,-53121568
3_3_5_9,0,0,127160928
