Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,11,267230,23287500,186004700,3887880000,1
2_1_1_1,11,300112,18209200,115804600,3228481400,1330
2_1_1_2,11,269442,13521000,112623800,3319570800,218
2_1_1_3,11,267841,17926500,151499700,3164709500,95
2_1_1_4,11,265564,18803700,141646300,3188721500,0
2_1_1_5,11,267403,14678800,130187500,3199974600,6
2_1_1_6,7,329726,19394900,53872900,3162191800,0
2_1_1_7,11,288081,15800000,109156700,3127046700,922
2_1_1_8,11,288181,12030800,130755800,3097377700,80
2_1_1_9,9,324638,16293100,77862900,3112527800,3362
2_1_3_0,19,271315,13699100,132350500,3137141300,0
2_1_3_1,17,349450,13773600,84325500,3210201700,0
2_1_3_2,17,271255,14463100,53262600,3156771100,0
2_1_3_3,15,270813,12749100,47583800,3123313000,0
2_1_3_4,17,814276,16765500,49389000,3447458200,206
2_1_3_5,19,326829,16690400,44528000,3098302500,0
2_1_3_6,19,575732,15076400,45709700,3260386800,0
2_1_3_7,15,278786,15841600,30614800,2869147900,0
2_1_3_8,15,279372,10769100,30940700,3118423000,3
2_1_3_9,17,353596,13904300,4071400,2879129600,0
2_1_5_0,25,300432,10905400,4493900,3142249600,0
2_1_5_1,25,741784,8575000,4959400,3043205600,1163
2_1_5_2,27,380650,20229200,5868000,3146773700,0
2_1_5_3,27,357656,21750600,5271700,2948058600,0
2_1_5_4,23,276414,9628700,4145200,3062729300,0
2_1_5_5,25,273275,14242400,3885500,2908058100,0
2_1_5_6,27,296119,22582900,4534900,3150562100,0
2_1_5_7,27,274561,11512700,4211000,2908809700,0
2_1_5_8,25,289562,12494700,4142600,3074724300,0
2_1_5_9,23,603858,25798600,5133300,2997986900,15
2_2_1_0,29,835413,18420000,4236300,3424591300,23
2_2_1_1,29,797548,15352100,4734100,3115335800,88
2_2_1_2,21,824060,10204200,2556100,3353604600,10373
2_2_1_3,29,1072482,10259200,5304700,3337066700,2658
2_2_1_4,29,801847,15351300,4130100,3338381600,607
2_2_1_5,29,1540885,11248300,3849800,3295561000,212889
2_2_1_6,29,1094234,12040000,4154400,3590808200,0
2_2_1_7,29,1065124,9506000,4172200,3265303500,0
2_2_1_8,29,1075382,17290700,4125800,3316665200,165
2_2_1_9,29,807923,11148700,4397200,3317855700,0
2_2_3_0,41,1091369,12302100,4589400,3528525000,8
2_2_3_1,39,1106367,13303200,4154800,3316537500,0
2_2_3_2,39,1317924,19061200,4383700,3675611500,494
2_2_3_3,43,1155250,17511700,4229500,3330318400,66
2_2_3_4,43,1122673,13701400,4505200,3343740700,292
2_2_3_5,37,1092944,11878800,4898500,3656645500,0
2_2_3_6,61,1567716,16347700,4517100,3766985000,269146
2_2_3_7,39,1096865,12048000,4081200,3418349200,0
2_2_3_8,39,1077930,12818600,4850700,3689215700,41
2_2_3_9,39,1115104,10142000,3380800,3322622000,0
2_2_5_0,61,1195895,13791900,5110100,3480270000,195
2_2_5_1,57,1337687,16772200,4259200,3893340600,0
2_2_5_2,57,1437555,11672400,4636100,3529775900,0
2_2_5_3,59,1080759,12446400,4899000,3440592400,0
2_2_5_4,57,1271454,16588200,4520100,3706323400,0
2_2_5_5,57,1246281,9515900,3688100,3439749600,0
2_2_5_6,59,1118192,15691800,4362000,3369821200,0
2_2_5_7,55,1215058,16681300,4054400,3659377200,34
2_2_5_8,57,1235089,13575900,2658100,3503158400,0
2_2_5_9,55,1103400,8865500,4153200,3437956200,0
2_3_1_0,39,1401646,12025500,3913300,3646713300,3093
2_3_1_1,39,1065718,12132000,3981800,3138647200,36
2_3_1_2,39,1358208,14387800,3799800,3395377500,0
2_3_1_3,39,1373389,19889200,3907500,3614605500,555
2_3_1_4,39,1348501,10772500,3697100,3316618400,58
2_3_1_5,39,1100513,11108400,4099400,3232348100,0
2_3_1_6,39,1347767,22152400,4588400,3507455300,0
2_3_1_7,33,1066913,18029700,3834600,4311805300,2106
2_3_1_8,33,1363869,23136200,4324900,3591434900,432
2_3_1_9,39,1061503,19649000,4272900,3317646400,0
2_3_3_0,61,1490142,12333300,4923900,3520781000,158
2_3_3_1,55,1395698,8929600,3689200,3824124400,196
2_3_3_2,57,1374124,9068400,3093200,3427639300,2
2_3_3_3,51,1470115,11767600,3498200,3540671000,711
