Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,7,1470,51494600,132400,2807976900,0
2_1_1_1,7,32405,51384600,102200,2667944500,0
2_1_1_2,7,2939,60776200,208700,3142024700,0
2_1_1_3,7,1647,51332000,241100,2643985500,0
2_1_1_4,7,188,51284100,150000,2748828300,0
2_1_1_5,7,1679,52241800,120100,2659121300,0
2_1_1_6,3,47063,51990800,110500,2971781300,0
2_1_1_7,7,21784,52538700,149600,2687663400,0
2_1_1_8,7,11383,52229000,114400,2723140400,0
2_1_1_9,5,37844,51883400,129900,2677855600,471
2_1_3_0,15,4730,52482600,163700,3033854000,0
2_1_3_1,13,73208,58657900,154200,2725497100,0
2_1_3_2,13,5645,51622100,192800,2655172900,0
2_1_3_3,11,5437,52149600,170000,2761959000,0
2_1_3_4,13,156251,51113300,172700,2953189100,0
2_1_3_5,15,47593,52001200,191300,2689660500,0
2_1_3_6,15,155764,51429000,179800,2868955900,0
2_1_3_7,11,13183,52550500,167100,2653141100,0
2_1_3_8,11,7643,51543400,181600,2988485600,0
2_1_3_9,13,75856,52392600,154000,2677644900,0
2_1_5_0,21,35043,51484100,186600,2757132500,0
2_1_5_1,21,268257,51513600,232900,2787934000,0
2_1_5_2,23,84345,52701900,231700,2899436100,0
2_1_5_3,23,62506,51537100,245500,2848094600,0
2_1_5_4,19,10805,52159200,205600,2718640000,0
2_1_5_5,21,7900,50508800,201000,2791529800,0
2_1_5_6,23,20219,52162100,244200,2921374000,0
2_1_5_7,23,8986,51377100,217000,2741920300,0
2_1_5_8,21,24132,51824800,231700,2693087100,0
2_1_5_9,19,178120,51869400,202500,2764736700,0
2_2_1_0,17,39194,52459300,175100,2945775200,0
2_2_1_1,17,934,51542500,186800,2831692400,0
2_2_1_2,9,11174,53451900,253100,2797508500,5587
2_2_1_3,17,5360,52825800,199200,2657579400,0
2_2_1_4,17,3955,52235300,179500,2897153500,0
2_2_1_5,17,165923,51426700,155700,2762840800,0
2_2_1_6,17,32546,51297100,200300,2794563500,0
2_2_1_7,17,2196,52130800,180100,2624677100,0
2_2_1_8,17,13552,51560700,190100,2905340900,0
2_2_1_9,17,11784,51862700,175500,2766711900,0
2_2_3_0,29,27831,51435900,261900,2649869900,0
2_2_3_1,27,43363,59742700,255800,2718861900,0
2_2_3_2,27,196019,52533800,239800,2956306500,0
2_2_3_3,31,66822,52988200,280000,2766086900,0
2_2_3_4,31,32747,51133000,314600,2675547000,0
2_2_3_5,25,26416,52315200,233900,2740030100,0
2_2_3_6,29,210340,51928700,257000,2920335200,0
2_2_3_7,27,35365,51346400,260300,2702868900,0
2_2_3_8,27,15775,51669800,225100,2681847800,0
2_2_3_9,27,53196,52023100,261300,2737944400,0
2_2_5_0,49,44147,51223600,414400,2970963200,0
2_2_5_1,45,250058,51770400,374300,2748319800,0
2_2_5_2,45,220971,52362900,360500,2708657500,0
2_2_5_3,47,12847,53214200,387600,2665608900,0
2_2_5_4,45,206613,52439000,466700,2918645400,0
2_2_5_5,45,174824,51340700,349500,2721301400,0
2_2_5_6,47,39227,52494200,569900,2834826000,0
2_2_5_7,43,131727,52936900,382100,2738765300,0
2_2_5_8,45,155836,52256200,350200,2917255400,0
2_2_5_9,43,20591,51449600,341600,2659782500,0
2_3_1_0,27,46013,52437200,284700,2705871000,0
2_3_1_1,27,4117,51631100,225600,2662596100,0
2_3_1_2,27,31328,51501900,241600,3040185800,0
