Query,TTMB,TFMB,TTMA,TFMA,RTMB,RFMB,RTMA,RFMA,Max
2_2_1_5,930086912,426766320,930086912,426244080,930086912,426244080,930086912,530051040,1560281088
2_2_1_6,930086912,530051040,930086912,529524704,930086912,529524704,1064304640,472078520,1560281088
2_2_1_7,1064304640,472078520,1064304640,471552184,1064304640,471552184,947912704,428673536,1560281088
2_2_1_8,947912704,428673536,947912704,428147200,947912704,428147200,947912704,341835776,1560281088
2_2_1_9,947912704,341835776,947912704,341309440,947912704,341309440,947912704,301465600,1560281088
2_2_3_0,947912704,301465600,947912704,300939264,947912704,300939264,947912704,292552704,1560281088
2_2_3_1,947912704,292552704,947912704,292026368,947912704,292026368,947912704,288882688,1560281088
2_2_3_2,947912704,288882688,947912704,288356352,947912704,288356352,947912704,399507456,1560281088
2_2_3_3,947912704,399507456,947912704,398458880,947912704,398458880,947912704,253130752,1560281088
2_2_3_4,947912704,252604416,947912704,252082176,947912704,252082176,947912704,592969728,1560281088
2_2_3_5,947912704,592969728,947912704,592443392,947912704,592443392,947912704,361457664,1560281088
2_2_3_6,947912704,361457664,947912704,360931328,947912704,360931328,947912704,337117184,1560281088
2_2_3_7,947912704,337117184,947912704,336590848,947912704,336590848,947912704,293601280,1560281088
2_2_3_8,947912704,293601280,947912704,293074944,947912704,293074944,947912704,286785536,1560281088
2_2_3_9,947912704,286785536,947912704,286259200,947912704,286259200,947912704,289931264,1560281088
2_2_5_0,947912704,289931264,947912704,288356352,947912704,288356352,947912704,582483968,1560281088
2_2_5_1,947912704,582483968,947912704,581435392,947912704,581435392,947912704,328726528,1560281088
2_2_5_2,947912704,328204288,947912704,327155712,947912704,327155712,947912704,646447104,1560281088
2_2_5_3,947912704,646447104,947912704,644872192,947912704,644872192,947912704,635435008,1560281088
2_2_5_4,947912704,634912768,947912704,633864192,947912704,633864192,947912704,387971072,1560281088
2_2_5_5,947912704,387971072,947912704,386400256,947912704,386400256,947912704,668467200,1560281088
2_2_5_6,947912704,668467200,947912704,666892288,947912704,666892288,947912704,417333248,1560281088
2_2_5_7,947912704,417333248,947912704,415758336,947912704,415758336,947912704,631427608,1560281088
2_2_5_8,947912704,630905368,947912704,629856792,947912704,629856792,947912704,484767496,1560281088
2_2_5_9,947912704,484767496,947912704,483718920,947912704,483718920,947912704,522163712,1560281088
2_3_1_0,947912704,522163712,947912704,521115136,947912704,521115136,947912704,660070352,1560281088
2_3_1_1,947912704,660070352,947912704,659548112,947912704,659548112,888143872,614733792,1560281088
2_3_1_2,888143872,614733792,888143872,613685216,888143872,613685216,874512384,538893280,1560281088
2_3_1_3,874512384,538893280,874512384,537844704,874512384,537844704,874512384,571994080,1560281088
2_3_1_4,874512384,571994080,874512384,570945504,874512384,570945504,874512384,557840368,1560281088
2_3_1_5,874512384,557314032,874512384,556791792,874512384,556791792,968884224,644016768,1560281088
2_3_1_6,968884224,644016768,968884224,642968192,968884224,642968192,947912704,664795136,1560281088
2_3_1_7,947912704,664272896,947912704,663746560,947912704,663746560,898629632,630259712,1560281088
2_3_1_8,898629632,629737472,898629632,629211136,898629632,629211136,898629632,383320064,1560281088
2_3_1_9,898629632,382797824,898629632,382271488,898629632,382271488,898629632,566231040,1560281088
2_3_3_0,898629632,566231040,898629632,564656128,898629632,564656128,898629632,336325120,1560281088
2_3_3_1,898629632,336325120,898629632,334750208,898629632,334750208,898629632,260571136,1560281088
2_3_3_2,898629632,260571136,898629632,258996224,898629632,258996224,898629632,542113792,1560281088
2_3_3_3,898629632,542113792,898629632,541065216,898629632,541065216,898629632,290893312,1560281088
2_3_3_4,898629632,290893312,898629632,289318400,898629632,289318400,898629632,443547648,1560281088
2_3_3_5,898629632,443547648,898629632,441972736,898629632,441972736,898629632,286776320,1560281088
2_3_3_6,898629632,286776320,898629632,285201408,898629632,285201408,898629632,353074688,1560281088
2_3_3_7,898629632,353074688,898629632,351501824,898629632,351501824,898629632,530533112,1560281088
2_3_3_8,898629632,530533112,898629632,529484536,898629632,529484536,838860800,242826752,1560281088
2_3_3_9,838860800,242826752,838860800,567801856,838860800,567801856,838860800,512227328,1560281088
2_3_5_0,838860800,511705088,838860800,509607936,838860800,509607936,838860800,565182464,1560281088
2_3_5_1,838860800,564656128,838860800,562558976,838860800,562558976,838860800,247925248,1560281088
2_3_5_2,838860800,247398912,838860800,245828096,838860800,245301760,838860800,538443776,1560281088
2_3_5_3,838860800,537917440,838860800,536346624,838860800,536346624,838860800,247155712,1560281088
2_3_5_4,838860800,246623216,838860800,245058560,838860800,245058560,838860800,536870912,1560281088
2_3_5_5,838860800,536344576,838860800,534773760,838860800,534773760,838860800,245799424,1560281088
2_3_5_6,838860800,245273088,838860800,243702272,838860800,243702272,838860800,427294720,1560281088
2_3_5_7,838860800,426768384,838860800,425197568,838860800,425197568,838860800,481294336,1560281088
2_3_5_8,838860800,480772096,838860800,479197184,838860800,479197184,838860800,547872088,1560281088
2_3_5_9,838860800,547345752,838860800,545248600,838860800,545248600,838860800,520949552,1560281088
3_1_1_0,838860800,520949552,838860800,520423216,838860800,520423216,838860800,541587456,1560281088
3_1_1_1,838860800,541065216,838860800,541065216,838860800,541065216,838860800,569374720,1560281088
3_1_1_2,838860800,568852480,838860800,568852480,838860800,568852480,838860800,249034752,1560281088
3_1_1_3,838860800,248512512,838860800,248512512,838860800,248512512,868220928,600832000,1560281088
3_1_1_4,868220928,600309760,868220928,600309760,868220928,600309760,868220928,301463552,1560281088
3_1_1_5,868220928,300941312,868220928,300941312,868220928,300941312,868220928,220723200,1560281088
3_1_1_6,868220928,220200960,868220928,220200960,868220928,220200960,868220928,559937536,1560281088
3_1_1_7,868220928,559415296,868220928,559415296,868220928,559415296,868220928,574498880,1560281088
3_1_1_8,868220928,573972544,868220928,573972544,868220928,573972544,868220928,579336192,1560281088
3_1_1_9,868220928,578813952,868220928,578813952,868220928,578813952,868220928,523761664,1560281088
3_1_3_0,868220928,523759016,868220928,523239424,868220928,523239424,868220928,286763520,1560281088
3_1_3_1,868220928,286763520,868220928,286237184,868220928,286237184,868220928,532676608,1560281088
3_1_3_2,868220928,532676608,868220928,532150272,868220928,532150272,868220928,587200512,1560281088
3_1_3_3,868220928,587200512,868220928,586676224,868220928,586676224,868220928,295698432,1560281088
3_1_3_4,868220928,295698432,868220928,295172096,868220928,295172096,868220928,411041792,1560281088
3_1_3_5,868220928,411041792,868220928,410515456,868220928,410515456,868220928,563085312,1560281088
3_1_3_6,868220928,563085312,868220928,562558976,868220928,562558976,868220928,454033408,1560281088
3_1_3_7,868220928,454033408,868220928,453507072,868220928,453507072,868220928,289929216,1560281088
3_1_3_8,868220928,289406976,868220928,288880640,868220928,288880640,868220928,488384832,1560281088
3_1_3_9,868220928,487862592,868220928,487336256,868220928,487336256,868220928,590348288,1560281088
3_1_5_0,868220928,590348288,868220928,589299712,868220928,589299712,868220928,279969792,1560281088
3_1_5_1,868220928,279969792,868220928,278921216,868220928,278921216,868220928,586678272,1560281088
3_1_5_2,868220928,586678272,868220928,585629696,868220928,585629696,868220928,291929088,1560281088
3_1_5_3,868220928,291929088,868220928,291402752,868220928,291402752,868220928,598736896,1560281088
3_1_5_4,868220928,598736896,868220928,597688320,868220928,597688320,868220928,295067136,1560281088
3_1_5_5,868220928,295067136,868220928,294018560,868220928,294018560,868220928,217579520,1560281088
3_1_5_6,868220928,217579520,868220928,216530944,868220928,216530944,868220928,552599552,1560281088
3_1_5_7,868220928,552599552,868220928,551550976,868220928,551550976,868220928,288056832,1560281088
3_1_5_8,868220928,288056832,868220928,287008256,868220928,287008256,868220928,596639744,1560281088
3_1_5_9,868220928,596639744,868220928,595591168,868220928,595591168,868220928,296747008,1560281088
3_2_1_0,868220928,296747008,868220928,296220672,868220928,295698432,868220928,220200960,1560281088
3_2_1_1,868220928,220200960,868220928,219674624,868220928,219674624,868220928,555745280,1560281088
3_2_1_2,868220928,555745280,868220928,555218944,868220928,555218944,868220928,290153984,1560281088
3_2_1_3,868220928,290153984,868220928,289627648,868220928,289627648,868220928,493355008,1560281088
3_2_1_4,868220928,493352960,868220928,492828672,868220928,492828672,868220928,523720240,1560281088
3_2_1_5,868220928,523720240,868220928,523193904,868220928,523193904,868220928,592174352,1560281088
3_2_1_6,868220928,592174352,868220928,591125776,868220928,591125776,868220928,563489648,1560281088
3_2_1_7,868220928,563489648,868220928,562441072,868220928,562441072,868220928,496478512,1560281088
3_2_1_8,868220928,495952176,868220928,495429936,868220928,495429936,868220928,571992032,1560281088
3_2_1_9,868220928,571992032,868220928,571469792,868220928,571469792,868220928,546293488,1560281088
3_2_3_0,868220928,546293488,868220928,545244912,868220928,545244912,868220928,507929280,1560281088
3_2_3_1,868220928,507402944,868220928,506354368,868220928,506354368,868220928,472905728,1560281088
3_2_3_2,868220928,472383488,868220928,471334912,868220928,471334912,868220928,509605888,1560281088
3_2_3_3,868220928,509083648,868220928,508035072,868220928,508035072,896532480,575130496,1560281088
3_2_3_4,896532480,575130496,896532480,574081920,896532480,574081920,896532480,258998272,1560281088
3_2_3_5,896532480,258998272,896532480,257423360,896532480,257423360,896532480,503763336,1560281088
3_2_3_6,896532480,503763336,896532480,502188424,896532480,502188424,896532480,601027008,1560281088
3_2_3_7,896532480,601027008,896532480,599452096,896532480,599452096,896532480,540538880,1560281088
3_2_3_8,896532480,540016640,896532480,538968064,896532480,538968064,896532480,545783808,1560281088
3_2_3_9,896532480,545783808,896532480,544208896,896532480,544208896,814743552,492830720,1560281088
3_2_5_0,814743552,492830720,814743552,490733568,814743552,490733568,814743552,488636416,1560281088
3_2_5_1,814743552,488110080,814743552,486539264,814743552,486539264,814743552,501743616,1560281088
3_2_5_2,814743552,501217280,814743552,499646464,814743552,499646464,814743552,510656512,1560281088
3_2_5_3,814743552,510130176,814743552,508559360,814743552,508559360,814743552,518520832,1560281088
3_2_5_4,814743552,517994496,814743552,516423680,814743552,516423680,814743552,525860864,1560281088
3_2_5_5,814743552,525334528,814743552,523763712,814743552,523763712,814743552,529006592,1560281088
3_2_5_6,814743552,528480256,814743552,526909440,814743552,526909440,814743552,528482304,1560281088
3_2_5_7,814743552,527955968,814743552,526385152,814743552,526385152,814743552,531103744,1560281088
3_2_5_8,814743552,530571248,814743552,529006592,814743552,529006592,814743552,528482304,1560281088
3_2_5_9,814743552,527955968,814743552,526385152,814743552,526385152,814743552,521142272,1560281088
3_3_1_0,814743552,520585184,814743552,519567360,814743552,519567360,814743552,520093696,1560281088
3_3_1_1,814743552,520093696,814743552,518518784,814743552,518518784,814743552,521142272,1560281088
3_3_1_2,814743552,521142272,814743552,520093696,814743552,520093696,814743552,520617984,1560281088
3_3_1_3,814743552,520617984,814743552,519569408,814743552,519569408,814743552,521666560,1560281088
3_3_1_4,814743552,521666560,814743552,520091648,814743552,520091648,814743552,521666560,1560281088
3_3_1_5,814743552,521666560,814743552,520091648,814743552,520091648,814743552,521666560,1560281088
3_3_1_6,814743552,521666560,814743552,520617984,814743552,520617984,814743552,521666560,1560281088
3_3_1_7,814743552,521666560,814743552,520091648,814743552,520091648,814743552,521666560,1560281088
3_3_1_8,814743552,521666560,814743552,520091648,814743552,520091648,814743552,521666560,1560281088
3_3_1_9,814743552,521666560,814743552,520091648,814743552,520091648,814743552,519569408,1560281088
3_3_3_0,814743552,519569408,814743552,517472256,814743552,517472256,814743552,517472256,1560281088
3_3_3_1,814743552,516945920,814743552,514848768,814743552,514848768,814743552,520093696,1560281088
3_3_3_2,814743552,519567360,814743552,517996544,814743552,517996544,814743552,519045120,1560281088
3_3_3_3,814743552,518518784,814743552,516421632,814743552,516421632,814743552,517472256,1560281088
3_3_3_4,814743552,516945920,814743552,514848768,814743552,514848768,814743552,517472256,1560281088
3_3_3_5,814743552,516945920,814743552,515375104,814743552,515375104,814743552,514850816,1560281088
3_3_3_6,814743552,514324480,814743552,512227328,814743552,512227328,814743552,511705088,1560281088
3_3_3_7,814743552,511178752,814743552,509607936,814743552,509607936,814743552,512229376,1560281088
3_3_3_8,814743552,511703040,814743552,510132224,814743552,510132224,814743552,513277952,1560281088
3_3_3_9,814743552,512751616,814743552,510654464,814743552,510654464,814743552,512753664,1560281088
3_3_5_0,814743552,512227328,814743552,509081600,814743552,509081600,814743552,511180800,1560281088
3_3_5_1,814743552,510654464,814743552,507508736,814743552,507508736,814743552,509607936,1560281088
3_3_5_2,814743552,509081600,814743552,505935872,814743552,505935872,814743552,512753664,1560281088
3_3_5_3,814743552,512227328,814743552,509081600,814743552,509081600,814743552,513802240,1560281088
3_3_5_4,814743552,513275904,814743552,510130176,814743552,510130176,814743552,510132224,1560281088
3_3_5_5,814743552,509605888,814743552,506460160,814743552,506460160,814743552,510132224,1560281088
3_3_5_6,814743552,509605888,814743552,506460160,814743552,506460160,814743552,506986496,1560281088
3_3_5_7,814743552,506460160,814743552,503314432,814743552,503314432,814743552,506460160,1560281088
3_3_5_8,814743552,506460160,814743552,503314432,814743552,503314432,814743552,508559360,1560281088
3_3_5_9,814743552,508033024,814743552,504887296,814743552,504887296,814743552,508035072,1560281088
