Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,7,1779,26277300,147900,9069903600,0
2_1_1_1,7,99537,38443900,126200,8314798600,20
2_1_1_2,7,3567,39019600,140400,11603837100,5
2_1_1_3,7,2126,40150800,147000,8974203700,88
2_1_1_4,7,185,39508900,120600,7795943800,0
2_1_1_5,7,2062,51186300,171800,8559173000,1
2_1_1_6,3,141436,38653300,122800,10343351300,0
2_1_1_7,7,46712,38913100,168300,9156098400,0
2_1_1_8,7,68436,39128300,145200,10314886800,136
2_1_1_9,5,114019,39313000,159500,9604458600,1532
2_1_3_0,15,5827,39268700,189900,10641613600,0
2_1_3_1,13,252955,38871200,201300,8946149600,0
2_1_3_2,13,15820,39630500,190300,8225862400,0
2_1_3_3,11,15438,39053700,180500,9832496900,0
2_1_3_4,13,1569138,39488300,190200,10731095900,225
2_1_3_5,15,184716,38767600,216100,8708321100,0
2_1_3_6,15,920622,39138300,207000,12750703600,0
2_1_3_7,11,37057,39688000,171600,11012306100,0
2_1_3_8,11,39565,46052000,184900,10355013800,0
2_1_3_9,13,262596,38394600,181400,8553072700,0
2_1_5_0,21,95146,40107900,306500,8361398100,0
2_1_5_1,21,1394274,39068400,242000,8856110300,0
2_1_5_2,23,345043,37261100,281600,13452492900,0
2_1_5_3,23,268141,49128300,256100,8805662300,0
2_1_5_4,19,21980,38968400,246500,11510704000,0
2_1_5_5,21,17981,41241300,247800,8320037400,0
2_1_5_6,23,83673,39021800,260500,8388146800,0
2_1_5_7,23,20136,38864100,265300,8574260500,0
2_1_5_8,21,47547,39452800,258300,8492594700,0
2_1_5_9,19,1008402,38629400,232400,10875997400,0
2_2_1_0,17,118029,39303200,195700,8503514000,2
2_2_1_1,17,1287,40219900,204500,8486473400,7
2_2_1_2,9,33022,39218600,153200,8349950800,16511
2_2_1_3,17,11227,38786400,192100,13590144400,0
2_2_1_4,17,5770,39102700,196200,9274863300,325
2_2_1_5,17,2215480,39380500,188400,10735329400,5621
2_2_1_6,17,92513,38800700,205400,11640388400,0
2_2_1_7,17,3074,37619800,183600,8844552500,0
2_2_1_8,17,42043,43419800,208800,9843021200,0
2_2_1_9,17,35561,38719000,210200,9574840300,0
2_2_3_0,29,75876,39730600,259900,15925672000,0
2_2_3_1,27,124418,38831800,263500,11208733500,0
2_2_3_2,27,736378,39203700,275300,15972523300,10
2_2_3_3,31,279204,39636300,310600,9942317900,0
2_2_3_4,31,183350,39021500,320000,15831939600,5
2_2_3_5,25,84356,38963200,260500,11209238300,0
2_2_3_6,29,665377,39267300,299700,11800812700,11609
2_2_3_7,27,101271,38730400,272900,8491854300,0
2_2_3_8,27,42042,39282000,283400,12029808900,0
2_2_3_9,27,136707,38869200,290600,11503122500,0
2_2_5_0,49,400074,39098500,475600,15489454700,271
2_2_5_1,45,814475,38849800,421800,8792788300,0
2_2_5_2,45,1116123,38851400,479900,16256746100,0
2_2_5_3,47,31997,39308300,510500,10789603700,0
2_2_5_4,45,605561,40015300,412900,15969833400,0
2_2_5_5,45,526642,38968700,445400,10986353900,0
2_2_5_6,47,160764,39069500,447700,15941837500,0
2_2_5_7,43,457928,39078300,475200,10489926300,0
2_2_5_8,45,521901,38556100,439500,10243294300,0
2_2_5_9,43,104969,39451200,418800,9662974000,0
2_3_1_0,27,218078,38719000,300400,15354238200,5451
2_3_1_1,27,4329,39119900,255100,12181225800,0
2_3_1_2,27,91273,39175700,265600,15824168300,0
2_3_1_3,27,113486,39855800,287700,8802969000,47
2_3_1_4,27,57849,43032300,385500,10747952800,1
2_3_1_5,27,118391,46931300,291700,8327289500,0
2_3_1_6,27,18901,39162500,323400,8396142300,0
2_3_1_7,21,5436,38826400,206300,8713369600,0
2_3_1_8,21,98748,46411800,246200,8256464900,336
2_3_1_9,27,2,39517700,275600,14384885800,0
2_3_3_0,49,484671,39519300,462500,16572131000,0
2_3_3_1,43,183940,38826000,397900,15376341200,44
2_3_3_2,45,129025,36989800,405000,16401357800,0
2_3_3_3,39,426571,39432600,377300,15687929200,357
2_3_3_4,45,1150054,38741800,400400,16453047800,0
2_3_3_5,47,113962,39459400,403900,16263773000,0
2_3_3_6,49,571157,39133500,430300,16095062200,2694
2_3_3_7,45,219047,38857900,409200,16803116500,0
2_3_3_8,43,230522,39090100,383900,16000600200,0
2_3_3_9,45,805483,38766200,452400,17229258000,0
2_3_5_0,71,418889,62682300,683700,13172498800,0
2_3_5_1,73,493571,103433600,694800,14543716200,0
2_3_5_2,71,302972,81914300,703900,8968702500,0
2_3_5_3,63,787590,39717700,599700,14424252800,0
2_3_5_4,67,265790,155641100,631000,13733587100,0
2_3_5_5,69,266137,39704700,895500,17212335500,0
2_3_5_6,71,311692,66462900,744700,8941097700,0
2_3_5_7,71,332561,39980200,681300,11623937200,0
2_3_5_8,65,163837,39405200,618700,9477436100,0
2_3_5_9,71,201614,70446600,743700,8688704000,0
3_1_1_0,10,160820,39655800,147700,8697694500,0
3_1_1_1,8,15372,42001700,150900,9188429200,0
3_1_1_2,10,1304,39712000,154000,8739226600,0
3_1_1_3,10,523402,39600500,154000,16445375600,0
3_1_1_4,10,1586977,39952400,157600,9265476400,50
3_1_1_5,8,86196,40035500,173600,8470967200,0
3_1_1_6,6,487904,39537000,189300,9023950600,0
3_1_1_7,8,96171,39786900,176600,8565135200,0
3_1_1_8,6,852,38371500,158500,8698470500,0
3_1_1_9,10,1627781,39453500,162700,16049369500,0
3_1_3_0,20,846621,39298200,239000,9082216700,0
3_1_3_1,18,208785,38938100,197800,10263227300,0
3_1_3_2,20,268343,39526100,204500,15464510100,0
3_1_3_3,22,112177,38726900,312600,16096849700,0
3_1_3_4,22,5128,40309400,214700,15360020500,0
3_1_3_5,22,146996,51658700,229900,16238951300,0
3_1_3_6,18,3617,38843200,182700,15862089600,0
3_1_3_7,16,128258,39675200,187900,15868038800,0
3_1_3_8,20,68974,39122300,242100,14434238800,0
3_1_3_9,20,92871,38818300,246200,16817429700,0
3_1_5_0,34,396409,39427100,436900,10539200100,0
3_1_5_1,32,123077,39052300,430200,9991211500,0
3_1_5_2,30,288981,38800700,381800,15272638800,0
3_1_5_3,28,208412,40630600,286900,16422652900,0
3_1_5_4,32,1356031,39429800,315400,11190992900,0
3_1_5_5,32,76335,37449100,305000,16407564000,0
3_1_5_6,32,196329,38656300,315500,12540387700,0
3_1_5_7,30,43617,39016000,282700,8392681200,0
3_1_5_8,32,118076,38782300,322400,8574496800,0
3_1_5_9,32,207305,38643900,333400,8532179400,0
3_2_1_0,25,194,38792900,238800,8004984300,0
3_2_1_1,25,2245415,38754300,238400,8958694900,26
3_2_1_2,25,227676,64628400,229400,8383475500,0
3_2_1_3,25,8529,42110700,282200,8326346600,5
3_2_1_4,19,88049,41583200,271100,13164664400,49
3_2_1_5,25,234091,41713300,209900,10750883500,2
3_2_1_6,25,769954,41171300,249200,8714993200,0
3_2_1_7,25,4633,40355100,215200,8306247000,63
3_2_1_8,25,204077,259942400,254300,8432843000,0
3_2_1_9,21,1155205,40585800,209500,9113118700,302
3_2_3_0,45,604420,40899000,427600,16024598800,0
3_2_3_1,41,758296,41215500,310400,12967757100,0
3_2_3_2,47,842978,138457700,382000,15584774200,0
3_2_3_3,43,164065,41683100,363700,8303177000,147
3_2_3_4,41,462138,40832500,367000,8694918600,2
3_2_3_5,43,761102,46962300,376400,9121308700,0
3_2_3_6,45,525079,40365800,391000,8572571800,0
3_2_3_7,41,130653,40939400,328300,9522537200,0
3_2_3_8,43,746302,40532300,378200,16151291400,0
3_2_3_9,45,1074970,42270900,420300,10619942600,0
3_2_5_0,65,490934,146552800,589900,11128185400,0
3_2_5_1,71,292762,365088300,658800,8742621900,0
3_2_5_2,69,1165670,40877800,639900,13846432200,0
3_2_5_3,65,116379,41607400,570600,10304375200,0
3_2_5_4,65,736419,40846300,550200,9583934500,0
3_2_5_5,71,295987,198881900,651800,8522810600,0
3_2_5_6,65,536935,146026000,632200,8614580200,0
3_2_5_7,63,567515,156120100,536500,8647048200,0
3_2_5_8,65,865437,41501600,567900,12795111600,0
3_2_5_9,61,222523,41630300,529900,9306645600,0
3_3_1_0,40,2433976,40961500,287500,9012361400,721
3_3_1_1,40,152416,50318100,338300,7943059600,0
3_3_1_2,34,76903,121781500,373300,8392373400,0
3_3_1_3,40,6563,40615500,313400,8461162400,0
3_3_1_4,40,121224,41001100,336600,8389747900,0
3_3_1_5,40,4399,40923000,361100,10842867300,0
3_3_1_6,36,5326,41314500,304100,14237437000,0
3_3_1_7,40,3206041,40740600,309000,11827097200,0
3_3_1_8,40,3289,41236100,309800,8513604200,0
3_3_1_9,40,23881,452283200,336300,8484338300,0
3_3_3_0,64,313749,41877100,518900,8575792000,0
3_3_3_1,70,89318,40143000,723100,11753717400,0
3_3_3_2,66,572793,101295300,542800,8682726800,0
3_3_3_3,70,143160,140303200,570500,8722829300,0
3_3_3_4,68,41893,62189100,567100,12208795600,0
3_3_3_5,68,696627,134031600,550400,9199386800,0
3_3_3_6,70,684671,64136800,575400,10417894200,0
3_3_3_7,64,667318,41475600,512300,10765124700,631
3_3_3_8,68,306518,139000100,554800,15960017700,0
3_3_3_9,72,648404,61174900,641000,12287722300,0
3_3_5_0,104,1293922,340076300,976000,16128114100,0
3_3_5_1,102,831582,205433200,962800,10171322600,0
3_3_5_2,104,594636,134235800,919300,9826358800,0
3_3_5_3,102,1238706,67533400,923000,9112396300,0
3_3_5_4,98,416651,144582100,813900,8633815200,0
3_3_5_5,104,1813555,76966400,912400,9186107300,0
3_3_5_6,106,229039,136015300,980500,8410392900,0
3_3_5_7,108,1551764,42148000,1016100,12205629000,0
3_3_5_8,100,1706518,163679100,834500,14708678900,0
3_3_5_9,100,703887,209954000,870100,12424374000,0
