Query,NR,PM,TM
2_1_1_0,0,3638512,-17193816
2_1_1_1,0,0,-143561320
2_1_1_2,0,0,159609008
2_1_1_3,0,0,-12565792
2_1_1_4,0,0,-46222312
2_1_1_5,0,0,-1233760
2_1_1_6,0,0,-27218920
2_1_1_7,0,0,-52578464
2_1_1_8,0,0,88506696
2_1_1_9,0,0,-106136464
2_1_3_0,0,0,119666656
2_1_3_1,0,0,-96697536
2_1_3_2,0,0,93922976
2_1_3_3,0,0,-109662896
2_1_3_4,0,0,82460744
2_1_3_5,0,0,-95033048
2_1_3_6,0,0,114444344
2_1_3_7,0,0,33974224
2_1_3_8,0,0,-36451192
2_1_3_9,0,0,-72394496
2_1_5_0,0,0,137858072
2_1_5_1,0,0,-14850128
2_1_5_2,0,0,-89768296
2_1_5_3,0,0,-79705136
2_1_5_4,0,0,103083944
2_1_5_5,0,0,35226352
2_1_5_6,0,0,-56877576
2_1_5_7,0,0,-14218616
2_1_5_8,0,0,-53323128
2_1_5_9,0,0,127969616
2_2_1_0,0,0,8438912
2_2_1_1,0,0,-129378232
2_2_1_2,0,0,21416184
2_2_1_3,0,0,-3214040
2_2_1_4,0,0,-41146128
2_2_1_5,0,0,108696672
2_2_1_6,0,0,-99825224
2_2_1_7,0,0,139047520
2_2_1_8,0,0,-35025920
2_2_1_9,0,0,-1048848
2_2_3_0,0,0,28952640
2_2_3_1,0,3565024,24424808
2_2_3_2,0,0,-60771736
2_2_3_3,0,0,-76934280
2_2_3_4,0,3638392,87582472
2_2_3_5,0,0,-62813880
2_2_3_6,0,0,-32935992
2_2_3_7,0,0,100360368
2_2_3_8,0,0,-112618248
2_2_3_9,0,3544080,73785200
2_2_5_0,0,0,76731224
2_2_5_1,0,-173599704,111472704
2_2_5_2,0,0,-1035032
2_2_5_3,0,0,-84811528
2_2_5_4,0,3648912,-27875200
2_2_5_5,0,0,110039672
2_2_5_6,0,0,-106276648
2_2_5_7,0,3544520,103770072
2_2_5_8,0,0,-32785368
2_2_5_9,0,0,-68867720
2_3_1_0,0,0,156840528
2_3_1_1,0,0,-23586088
2_3_1_2,0,0,-84147368
2_3_1_3,0,0,-52954576
2_3_1_4,0,3585944,39635704
2_3_1_5,0,0,-55868360
2_3_1_6,0,0,150176744
2_3_1_7,0,0,-93251888
2_3_1_8,0,0,37809640
2_3_1_9,0,0,-92544424
2_3_3_0,0,0,99815032
2_3_3_1,0,0,5418472
2_3_3_2,0,0,57398296
2_3_3_3,0,0,-155826184
2_3_3_4,0,0,99190176
2_3_3_5,0,0,-59943120
2_3_3_6,0,0,111947384
2_3_3_7,0,0,-75248880
2_3_3_8,0,0,-8727560
2_3_3_9,0,3544080,-24239672
2_3_5_0,0,3575536,-35766808
2_3_5_1,0,0,39405768
2_3_5_2,0,0,-53645824
2_3_5_3,0,0,57591952
2_3_5_4,0,0,-34776928
2_3_5_5,0,3701392,127115464
2_3_5_6,0,0,-78355336
2_3_5_7,0,0,3376664
2_3_5_8,0,0,27877160
2_3_5_9,0,0,-78823384
3_1_1_0,3648896,0,93635776
3_1_1_1,0,0,-10678624
3_1_1_2,0,0,-61238632
3_1_1_3,0,0,25491640
3_1_1_4,0,0,-71155560
3_1_1_5,0,0,150098720
3_1_1_6,0,0,-29491568
3_1_1_7,0,0,-75080752
3_1_1_8,0,0,-56458160
3_1_1_9,0,0,41360960
3_1_3_0,0,0,113647560
3_1_3_1,0,0,2050560
3_1_3_2,0,0,-109650904
3_1_3_3,0,0,-8219504
3_1_3_4,0,0,-42657680
3_1_3_5,0,0,117328600
3_1_3_6,0,0,-117656056
3_1_3_7,0,0,131914048
3_1_3_8,0,0,-14961304
3_1_3_9,0,0,-124291032
3_1_5_0,0,0,46568880
3_1_5_1,0,0,-25031784
3_1_5_2,0,0,127970720
3_1_5_3,0,0,8303096
3_1_5_4,3428672,0,13147680
3_1_5_5,0,0,-68834712
3_1_5_6,0,0,-24895672
3_1_5_7,0,3365816,1878256
3_1_5_8,0,0,-14095320
3_1_5_9,0,0,-50025624
3_2_1_0,0,0,114392040
3_2_1_1,0,0,-125306960
3_2_1_2,0,0,111036832
3_2_1_3,3575520,0,-128789288
3_2_1_4,0,0,111250848
3_2_1_5,0,0,-4922944
3_2_1_6,0,0,-47733008
3_2_1_7,0,0,40685488
3_2_1_8,0,0,15195288
3_2_1_9,0,4026400,39176864
3_2_3_0,0,0,-69801472
3_2_3_1,0,0,84578096
3_2_3_2,0,0,-32261384
3_2_3_3,0,0,-95630168
3_2_3_4,0,0,5911024
3_2_3_5,0,0,52322048
3_2_3_6,0,0,4583904
3_2_3_7,0,0,-43131128
3_2_3_8,0,0,-39109936
3_2_3_9,0,0,17406528
3_2_5_0,0,0,122090792
3_2_5_1,0,0,-97259456
3_2_5_2,0,3544056,-63545504
3_2_5_3,0,0,70703416
3_2_5_4,0,3544096,-33813624
3_2_5_5,0,3638440,-35563064
3_2_5_6,0,0,89163240
3_2_5_7,0,0,56210504
3_2_5_8,0,0,-61186192
3_2_5_9,0,0,-100180664
3_3_1_0,0,0,108107064
3_3_1_1,2088,0,-3408584
3_3_1_2,0,0,-92487384
3_3_1_3,0,0,51559512
3_3_1_4,0,3544120,-67267408
3_3_1_5,0,0,-3640720
3_3_1_6,0,0,110451568
3_3_1_7,0,0,-94408400
3_3_1_8,0,0,34598936
3_3_1_9,0,0,113703440
3_3_3_0,0,0,100945824
3_3_3_1,0,0,-75697552
3_3_3_2,0,0,91888680
3_3_3_3,0,3690808,-109646064
3_3_3_4,0,3544096,127756896
3_3_3_5,0,0,-74435464
3_3_3_6,0,0,76526584
3_3_3_7,0,3921552,920064
3_3_3_8,0,3544056,-74589288
3_3_3_9,0,0,-15894576
3_3_5_0,0,0,102793552
3_3_5_1,0,0,-82960576
3_3_5_2,0,0,15471272
3_3_5_3,0,0,47738776
3_3_5_4,0,3544104,-69233488
3_3_5_5,0,0,58669944
3_3_5_6,0,3628312,-18039624
3_3_5_7,0,0,-93721544
3_3_5_8,0,3544080,97018456
3_3_5_9,0,0,-89185312
