Query,NR,PM,TM
3_1_1_9,0,0,-530388944
3_1_3_0,0,0,116284424
3_1_3_1,0,0,222409464
3_1_3_2,4378320,0,-15956360
3_1_3_3,0,0,-473813736
3_1_3_4,0,0,147517984
3_1_3_5,0,0,355354808
3_1_3_6,0,0,145431720
3_1_3_7,0,0,-526511376
3_1_3_8,0,0,22320312
3_1_3_9,0,0,219486096
3_1_5_0,0,4110320,272502632
3_1_5_1,0,4707976,-473354560
3_1_5_2,0,0,-24535008
3_1_5_3,0,0,179770304
3_1_5_4,0,0,355794904
3_1_5_5,0,0,-306321960
3_1_5_6,0,0,117525448
3_1_5_7,4472688,0,224763456
3_1_5_8,0,0,4582480
3_1_5_9,0,0,-345606792
3_2_1_0,2088,0,47083632
3_2_1_1,0,0,199675800
3_2_1_2,0,0,163085784
3_2_1_3,0,0,-508543408
3_2_1_4,2088,0,167837416
3_2_1_5,0,0,120068048
3_2_1_6,0,0,229355736
3_2_1_7,0,0,-526180536
3_2_1_8,0,0,182365856
3_2_1_9,0,0,115078056
3_2_3_0,0,0,240862440
3_2_3_1,0,0,-504941944
3_2_3_2,0,0,134022128
3_2_3_3,0,0,155754864
3_2_3_4,0,0,176233040
3_2_3_5,0,0,-539090336
3_2_3_6,0,0,241957456
3_2_3_7,0,0,144368672
3_2_3_8,0,0,138607128
3_2_3_9,0,0,-503111696
3_2_5_0,0,0,181491784
3_2_5_1,0,5033016,109273984
3_2_5_2,0,4708024,244846000
3_2_5_3,0,4749864,-496017712
3_2_5_4,0,4571664,120488808
3_2_5_5,0,0,161677728
3_2_5_6,0,0,170954640
3_2_5_7,0,0,-529304872
3_2_5_8,0,0,217056352
3_2_5_9,0,4949104,111361840
3_3_1_0,0,0,219482664
3_3_1_1,0,0,-536770808
3_3_1_2,0,4792168,192687976
3_3_1_3,0,0,105225816
3_3_1_4,0,0,252396816
3_3_1_5,0,0,-482816392
3_3_1_6,0,0,134641536
3_3_1_7,0,0,166850104
3_3_1_8,0,4592632,124747512
3_3_1_9,0,0,-492450416
3_3_3_0,0,0,170951800
3_3_3_1,0,4970128,119820712
3_3_3_2,0,0,229528192
3_3_3_3,0,4875744,-523879496
3_3_3_4,0,0,169240272
3_3_3_5,0,0,124929048
3_3_3_6,0,0,221063680
3_3_3_7,0,0,-536938112
3_3_3_8,0,0,207337952
3_3_3_9,0,0,100691848
3_3_5_0,0,4804168,248350176
3_3_5_1,0,0,-487853760
3_3_5_2,0,0,130112816
3_3_5_3,0,0,159952352
3_3_5_4,0,4707984,153289048
3_3_5_5,0,4875896,-523297536
3_3_5_6,0,4687456,189762792
3_3_5_7,0,5012016,105328560
3_3_5_8,0,0,249101912
3_3_5_9,0,0,-491970440
