Query,NR,PM,TM
2_1_1_0,6395248,2078880,78388912
2_1_1_1,0,0,62451320
2_1_1_2,529872,0,25098688
2_1_1_3,0,0,-95754976
2_1_1_4,0,0,81829024
2_1_1_5,0,0,70317024
2_1_1_6,0,0,-92298848
2_1_1_7,0,0,73641848
2_1_1_8,0,0,-11283536
2_1_1_9,0,0,-8053944
2_1_3_0,0,39224,1955632
2_1_3_1,0,0,10766816
2_1_3_2,0,0,5767264
2_1_3_3,0,25432,153600584
2_1_3_4,0,0,-179369592
2_1_3_5,0,16632,171056552
2_1_3_6,0,0,-181533496
2_1_3_7,0,0,255496232
2_1_3_8,0,0,-196218184
2_1_3_9,0,0,143605608
2_1_5_0,0,0,-286306184
2_1_5_1,0,13080,143293952
2_1_5_2,0,0,-97734664
2_1_5_3,0,4648,214023736
2_1_5_4,0,3544008,-259100472
2_1_5_5,0,0,230227512
2_1_5_6,0,0,-100040600
2_1_5_7,0,0,143059400
2_1_5_8,0,0,-249495416
2_1_5_9,0,0,143806880
2_2_1_0,0,0,1265072
2_2_1_1,0,0,-12573448
2_2_1_2,0,0,-103618664
2_2_1_3,0,0,163904904
2_2_1_4,0,0,-130483880
2_2_1_5,0,3921576,50890736
2_2_1_6,0,0,-159742272
2_2_1_7,0,0,175292624
2_2_1_8,0,0,330198992
2_2_1_9,0,0,-429877080
2_2_3_0,0,0,163318888
2_2_3_1,0,0,-77860456
2_2_3_2,0,0,59997024
2_2_3_3,0,0,111434464
2_2_3_4,0,0,-336403008
2_2_3_5,0,0,163377912
2_2_3_6,0,0,167252808
2_2_3_7,0,0,-140993120
2_2_3_8,0,0,-11233984
2_2_3_9,0,0,202660240
2_2_5_0,0,0,-224956904
2_2_5_1,0,0,86836880
2_2_5_2,0,0,228898992
2_2_5_3,0,0,-316248424
2_2_5_4,0,0,207210976
2_2_5_5,0,0,4411256
2_2_5_6,0,0,-186207880
2_2_5_7,0,0,60879040
2_2_5_8,0,0,201836632
2_2_5_9,0,0,-324732224
2_3_1_0,0,0,161320264
2_3_1_1,0,0,129400872
2_3_1_2,0,0,-334384984
2_3_1_3,0,0,180972680
2_3_1_4,0,0,114878168
2_3_1_5,0,0,241498496
2_3_1_6,0,0,-505029360
2_3_1_7,0,0,134298288
2_3_1_8,0,0,155456664
2_3_1_9,0,0,186241240
2_3_3_0,0,0,-543917888
2_3_3_1,0,0,253420992
2_3_3_2,0,0,167039712
2_3_3_3,0,0,125503304
2_3_3_4,0,0,-499946032
2_3_3_5,0,4665968,164388312
2_3_3_6,0,0,125575488
2_3_3_7,0,0,213241824
2_3_3_8,0,0,-548256112
2_3_3_9,0,0,244412168
2_3_5_0,0,0,157644368
2_3_5_1,0,0,120284912
2_3_5_2,0,0,-492581928
2_3_5_3,0,0,175942696
2_3_5_4,0,0,119954880
2_3_5_5,4686976,0,225406864
2_3_5_6,0,0,-536257024
2_3_5_7,0,0,192521104
2_3_5_8,0,0,105227112
2_3_5_9,0,0,248734264
3_1_1_0,0,0,-496051832
3_1_1_1,0,0,125079072
3_1_1_2,0,0,156979920
3_1_1_3,0,0,170682864
3_1_1_4,0,4959672,-533923408
3_1_1_5,0,0,229585304
3_1_1_6,0,0,122646584
3_1_1_7,0,0,192357752
3_1_1_8,0,0,-548313904
3_1_1_9,0,0,244854736
3_1_3_0,0,4770896,153288704
3_1_3_1,0,0,125179600
3_1_3_2,0,0,-497759440
3_1_3_3,0,0,176222888
3_1_3_4,0,4991152,114530952
3_1_3_5,0,4687064,237367848
3_1_3_6,0,0,-509367536
3_1_3_7,0,0,138944944
3_1_3_8,0,0,150455640
3_1_3_9,0,0,191092856
3_1_5_0,0,0,-548730352
3_1_5_1,0,0,268809360
3_1_5_2,0,0,188610752
3_1_5_3,0,0,180778808
3_1_5_4,0,0,-483508248
3_1_5_5,0,107016,179865136
3_1_5_6,0,0,164014120
3_1_5_7,0,0,359725952
3_1_5_8,0,0,-515970680
3_1_5_9,0,0,127462120
3_2_1_0,2088,0,12345688
3_2_1_1,0,0,220338464
3_2_1_2,0,0,-367677280
3_2_1_3,0,0,179598680
3_2_1_4,2088,0,-24868928
3_2_1_5,0,0,171908632
3_2_1_6,0,0,-494466432
3_2_1_7,0,0,354065472
3_2_1_8,0,0,140230040
3_2_1_9,0,0,117541520
3_2_3_0,0,4456336,-428958968
3_2_3_1,0,0,499376
3_2_3_2,4128064,0,312972312
3_2_3_3,0,0,37894048
3_2_3_4,0,0,-442329512
3_2_3_5,0,0,165433240
3_2_3_6,0,0,139486032
3_2_3_7,0,0,173311624
