Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,11,786177,25753700,169100,9604249900,1
2_1_1_1,11,884100,39453100,199200,8699095100,3616
2_1_1_2,11,788174,38682000,165000,12662936300,177
2_1_1_3,11,786689,38781300,186300,9434391600,157
2_1_1_4,11,784319,38580100,154200,10168533500,0
2_1_1_5,11,786201,39258600,169000,9076704700,163
2_1_1_6,7,977311,38644000,132900,16349494600,0
2_1_1_7,11,830846,39679400,173600,9246212000,1588
2_1_1_8,11,852706,39080200,163200,12029834300,272
2_1_1_9,9,963398,38812700,162100,11060324200,10174
2_1_3_0,19,789961,43330200,263400,8752134400,0
2_1_3_1,17,1037200,39976000,195500,8963638700,0
2_1_3_2,17,799954,42056600,365500,12230036600,0
2_1_3_3,15,799572,38847800,208200,8975072500,0
2_1_3_4,17,2362574,38649800,189100,11963309800,413
2_1_3_5,19,969061,38949000,220400,10653385500,0
2_1_3_6,19,1704756,38606500,217300,15689662800,0
2_1_3_7,15,821191,38644400,187400,15768683900,0
2_1_3_8,15,823699,38980400,209500,16599473000,7
2_1_3_9,17,1046730,38603700,203100,16166162000,0
2_1_5_0,25,879280,39080900,274300,15610482400,0
2_1_5_1,25,2178408,38574700,275200,11183917000,2363
2_1_5_2,27,1129177,38933400,327500,8574535200,0
2_1_5_3,27,1052275,39035700,315300,8906952200,0
2_1_5_4,23,806114,39198500,296400,9033414700,0
2_1_5_5,25,802115,38894300,289300,8816552500,0
2_1_5_6,27,867807,39018900,314400,11104876900,0
2_1_5_7,27,804270,51411000,306000,8866916200,0
2_1_5_8,25,831681,38538700,269300,8970229500,0
2_1_5_9,23,1792536,47823400,317600,15693429300,27
2_2_1_0,21,902169,51168000,206400,16533096200,17
2_2_1_1,21,785453,38722200,245600,15359014700,70
2_2_1_2,17,833667,38618900,182800,16832479800,800645
2_2_1_3,21,795424,38993800,230700,16198581200,2813
2_2_1_4,21,790183,41588400,217700,15980110700,800
2_2_1_5,21,3000451,38646100,214600,17048079800,632521
2_2_1_6,21,876662,38547200,241400,16026034300,0
2_2_1_7,21,787474,38776300,384100,16327181900,0
2_2_1_8,21,826177,42225500,241700,12549928600,511
2_2_1_9,21,819697,38930100,245000,8829219100,0
2_2_3_0,33,860010,38629300,307200,15749236300,0
2_2_3_1,31,908552,38893700,322900,17744254300,0
2_2_3_2,31,1521490,38339900,301000,15934440300,528
2_2_3_3,35,1063338,38929900,352600,16555262800,178
2_2_3_4,35,967714,52100700,337500,17184143700,1033
2_2_3_5,29,868536,38611800,269300,14361616500,0
2_2_3_6,37,1461120,39288500,355000,16740613600,795743
2_2_3_7,31,885405,38590900,314800,13882145800,0
2_2_3_8,31,826210,38576500,333900,15918438100,40
2_2_3_9,31,920841,43373600,289200,13334689200,3
2_2_5_0,53,1185498,39167800,533800,16479803100,527
2_2_5_1,49,1598661,38773700,468200,13042093400,0
2_2_5_2,49,1900257,49034900,499500,11088341100,0
2_2_5_3,51,816131,39868000,528800,9011027000,0
2_2_5_4,49,1389695,38555300,519000,8876595100,0
2_2_5_5,49,1310776,39440900,499200,10108305300,0
2_2_5_6,51,944898,38866900,489500,12258003300,0
2_2_5_7,47,1242062,38774100,494700,9486196400,150
2_2_5_8,49,1306152,38292900,468200,9733572100,0
2_2_5_9,47,889162,38853500,449600,9343237000,0
2_3_1_0,31,1006034,38929200,288300,11280707900,10218
2_3_1_1,31,788463,38708000,276400,9239916100,28
2_3_1_2,31,875408,38095300,294700,12941561100,0
2_3_1_3,31,902380,38910000,298200,12971465000,471
2_3_1_4,31,842392,38561400,292100,16147723100,167
2_3_1_5,31,902525,38533600,327000,10358614300,0
2_3_1_6,31,804877,38824000,293800,16275363100,0
2_3_1_7,25,789570,38745100,272200,11601430900,2111
2_3_1_8,25,883461,45405300,290800,14454201000,436
2_3_1_9,35,784136,38641300,314600,9022243900,784134
2_3_3_0,53,1268805,38662300,504800,16469710500,551
2_3_3_1,47,968770,37318500,458800,9614889000,269
2_3_3_2,49,913159,37336300,465100,10657579500,0
2_3_3_3,43,1212353,40559500,366400,9646158400,2024
2_3_3_4,49,1935088,39861300,457900,9487320400,85
2_3_3_5,51,898096,39845300,432400,9545313200,12
2_3_3_6,53,1368374,39677200,550500,12531597100,12798
2_3_3_7,49,1003181,39135200,469300,11022504800,0
2_3_3_8,47,1014656,39664200,520200,16742547300,0
2_3_3_9,49,1590506,39335700,434700,13410478500,0
2_3_5_0,75,1203023,39503400,733600,15146221900,0
2_3_5_1,77,1277705,39502600,797800,9648346900,0
2_3_5_2,75,1087106,39074700,754700,10742101300,0
2_3_5_3,67,1572154,39142100,637000,9653204800,0
2_3_5_4,71,1049924,39453800,858300,8992105300,0
2_3_5_5,73,1050271,38572200,717900,10063889800,0
2_3_5_6,75,1095826,38767000,720600,16453316900,0
2_3_5_7,75,1116695,37464200,736100,9444568300,0
2_3_5_8,69,947971,39039200,649100,16276511400,0
2_3_5_9,75,985748,38996400,752400,11325691200,0
3_1_1_0,14,945140,39543700,198700,13606192900,663
3_1_1_1,12,799507,38813200,177100,10529985000,0
3_1_1_2,14,785508,38539600,209300,13983324900,0
3_1_1_3,14,1309088,39375500,211600,9510914600,0
3_1_1_4,14,2371229,38587700,192000,12057131500,1181
3_1_1_5,12,870705,39154100,175400,10658481600,0
3_1_1_6,10,1272781,38688000,147500,17893943400,3014396
3_1_1_7,12,882076,38885200,161300,9362534200,0
3_1_1_8,10,785142,37657800,152200,10629292800,2
3_1_1_9,14,2417534,38615700,231600,9550727400,0
3_1_3_0,24,1644999,46309800,266600,9236501800,0
3_1_3_1,22,992963,38549200,232500,13150461700,0
3_1_3_2,24,1052477,40059100,302400,14512373700,0
3_1_3_3,26,896311,39326800,234400,10836171800,0
3_1_3_4,26,789262,39086700,323600,11725043900,0
3_1_3_5,26,931130,39352100,263900,10886437800,0
3_1_3_6,22,787751,39072300,213900,15643257500,0
3_1_3_7,20,912550,38699200,219400,16969885400,2
3_1_3_8,24,853108,39154400,254700,16165020400,0
3_1_3_9,24,877005,38895900,266400,16137461200,0
3_1_5_0,38,1180546,38760300,387700,12905900300,2
3_1_5_1,36,907211,39509800,413800,8942046900,0
3_1_5_2,34,1073139,38572800,319900,15586732700,0
3_1_5_3,32,992546,38632700,336400,16831546500,0
3_1_5_4,36,2140167,51595000,328100,16506551300,0
3_1_5_5,36,860469,38789900,366400,16419140900,0
3_1_5_6,36,980463,39147000,347500,12993306400,0
3_1_5_7,34,827751,39026700,346700,10750954000,0
3_1_5_8,36,902210,39132000,398500,15560123500,0
3_1_5_9,36,991439,38746500,359200,16484140900,0
3_2_1_0,29,784328,38862300,238200,15845470700,0
3_2_1_1,29,3029685,38952200,269800,15734167100,18168
3_2_1_2,29,1011810,38766500,281700,15824749000,0
3_2_1_3,29,793374,48231500,276900,11712839600,65
3_2_1_4,23,875581,38655400,230500,9062389700,538
3_2_1_5,29,1045581,39113200,268800,9132528200,2
3_2_1_6,29,1563739,38921300,277500,9200665000,28
3_2_1_7,29,789396,46147000,292100,10635533200,118
3_2_1_8,29,988227,38979200,276500,9005692200,0
