Query,NR,PM,TM
2_3_5_3,0,1672792,-45117736
2_3_5_4,0,1675368,-23492736
2_3_5_5,0,0,51914584
2_3_5_6,0,0,-28451248
2_3_5_7,0,0,40435352
2_3_5_8,0,1679256,-45433344
2_3_5_9,0,0,-23490368
3_1_1_0,0,0,36998456
3_1_1_1,0,0,-28667800
3_1_1_2,0,0,40432600
3_1_1_3,0,0,-40369728
3_1_1_4,0,0,38691064
3_1_1_5,0,0,-40372344
3_1_1_6,0,0,38688416
3_1_1_7,1680360,0,-40369256
3_1_1_8,0,0,38688864
3_1_1_9,1680360,0,-40367376
3_1_3_0,0,0,40374880
3_1_3_1,0,0,-40369520
3_1_3_2,0,1677624,37015656
3_1_3_3,0,0,-40370784
3_1_3_4,0,1677656,38695848
3_1_3_5,0,0,-40372992
3_1_3_6,0,1677648,37010104
3_1_3_7,0,0,-40372520
3_1_3_8,0,0,38696680
3_1_3_9,0,0,-40371336
3_1_5_0,0,1677648,38708184
3_1_5_1,0,0,-40377096
3_1_5_2,1677592,0,38694504
3_1_5_3,0,0,-40374848
3_1_5_4,0,1677672,38697568
3_1_5_5,0,0,-40372080
3_1_5_6,0,0,38694240
3_1_5_7,0,0,-40372968
3_1_5_8,0,1677640,38696312
3_1_5_9,0,0,-40373512
3_2_1_0,1677632,0,38697448
3_2_1_1,0,0,-40374848
3_2_1_2,0,0,38694320
3_2_1_3,0,0,-40371656
3_2_1_4,0,0,38687616
3_2_1_5,0,0,-40363312
3_2_1_6,0,0,38695536
3_2_1_7,0,0,-40374096
3_2_1_8,0,0,38696520
3_2_1_9,0,0,-40376312
3_2_3_0,1677592,0,38711688
3_2_3_1,0,0,-38698952
3_2_3_2,0,0,38703560
3_2_3_3,0,0,-38700336
3_2_3_4,0,0,38695400
3_2_3_5,0,0,-38695200
3_2_3_6,0,0,38699032
3_2_3_7,0,0,-38699912
3_2_3_8,0,0,38700176
3_2_3_9,0,0,-38697784
3_2_5_0,0,0,38715496
3_2_5_1,0,1680880,-40378952
3_2_5_2,0,1677312,46885664
3_2_5_3,0,0,-30271944
3_2_5_4,0,1671416,-35080472
3_2_5_5,0,0,50237824
3_2_5_6,0,0,-36819992
3_2_5_7,0,0,43637960
3_2_5_8,0,0,-30346280
3_2_5_9,0,1671472,-36752936
3_3_1_0,0,0,46909464
3_3_1_1,0,1675680,-40205192
3_3_1_2,0,0,45417928
3_3_1_3,0,0,-38705664
3_3_1_4,0,0,38697696
3_3_1_5,0,0,-38697016
3_3_1_6,0,0,38696936
3_3_1_7,0,0,-38697168
3_3_1_8,0,0,38698240
3_3_1_9,0,0,-38699224
3_3_3_0,0,0,38715056
3_3_3_1,0,1680656,-40373640
3_3_3_2,0,1677256,51821496
3_3_3_3,0,1673464,-51785016
3_3_3_4,1679112,0,51806136
3_3_3_5,0,0,-51811512
3_3_3_6,0,0,-26880168
3_3_3_7,0,0,56829200
3_3_3_8,0,0,-38353704
3_3_3_9,0,1677336,50179168
3_3_5_0,1674040,0,-43458048
3_3_5_1,1676200,0,-21843672
3_3_5_2,0,1670984,43706352
3_3_5_3,0,1678040,-35259280
3_3_5_4,0,1677128,40305080
3_3_5_5,0,1678432,-32000392
3_3_5_6,0,1673640,-35142040
3_3_5_7,0,1675656,53522952
3_3_5_8,0,0,-38419472
3_3_5_9,0,1677760,55096824
