Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,17,3136323,215990600,243300,40993216800,0
2_1_1_1,17,3180347,51043400,178400,41793395700,0
2_1_1_2,17,3136901,51044800,315400,42151571500,0
2_1_1_3,17,3135141,51048000,181300,42834083800,0
2_1_1_4,17,3133773,146783400,203900,41785806400,0
2_1_1_5,17,3136687,140214100,178200,41893613200,0
2_1_1_6,13,3512329,52587000,125000,42174558700,0
2_1_1_7,17,3209819,51469100,180600,42462699500,0
2_1_1_8,17,3225159,52289100,171100,41763720800,0
2_1_1_9,15,3435885,51552500,190800,42460185200,1779
2_1_3_0,25,3138641,143740300,248200,42063135000,0
2_1_3_1,23,3318695,51996500,235900,41750095300,0
2_1_3_2,23,3135033,51674900,259500,41940199000,0
2_1_3_3,21,3133973,51982000,397000,41660626700,0
2_1_3_4,23,4361387,133762600,224600,41961168100,0
2_1_3_5,25,3228487,70911200,264500,41484539800,0
2_1_3_6,25,4361029,52286600,229300,42276977400,0
2_1_3_7,21,3136269,51184900,219200,41770666500,0
2_1_3_8,21,3133853,68326600,288500,41655848700,0
2_1_3_9,23,3375881,59365700,268700,41680640300,0
2_1_5_0,31,3133973,150226200,256400,41857497100,0
2_1_5_1,31,3578801,51124900,263100,41991168600,0
2_1_5_2,33,3133773,52121300,282700,41368135000,0
2_1_5_3,33,3373289,52241300,316800,42070541900,0
2_1_5_4,29,3179897,154735400,269200,41936244200,0
2_1_5_5,31,3133789,139410400,290200,41976495200,0
2_1_5_6,33,3179909,59552400,399300,41796580300,0
2_1_5_7,33,3134329,66698300,311700,42594327500,0
2_1_5_8,31,3134403,51077600,304000,41792510100,0
2_1_5_9,29,3228487,51212800,265600,41739539000,0
2_2_1_0,31,7384325,141123800,255900,41687264200,0
2_2_1_1,31,7313677,51658600,238400,41774020900,0
2_2_1_2,23,7465150,52517600,238200,42455039100,21859
2_2_1_3,31,7317365,52936500,238600,41747529300,0
2_2_1_4,31,7317983,192908900,267300,41801868800,0
2_2_1_5,31,9870093,144868300,238900,42467937100,0
2_2_1_6,31,7315445,51339100,284000,42060247000,0
2_2_1_7,31,7314537,51718800,237200,42213525600,0
2_2_1_8,31,7326557,51164900,272600,41877542100,0
2_2_1_9,31,7312297,51706200,300400,41761904800,0
2_2_3_0,43,7315687,74605900,325500,41751650900,0
2_2_3_1,41,7491305,51658300,313000,41900101200,0
2_2_3_2,41,8784409,51707600,294800,42333164500,0
2_2_3_3,45,7444341,53594600,303700,42216137200,0
2_2_3_4,45,7435403,217927800,328500,43208382400,0
2_2_3_5,39,7631369,66820600,297100,42068472700,0
2_2_3_6,43,7873089,52385200,321400,41836748400,0
2_2_3_7,41,7312137,52473300,415900,41529883900,0
2_2_3_8,41,7472327,59887400,275600,41944349200,0
2_2_3_9,41,7388897,51009300,292100,41581027200,0
2_2_5_0,63,7490821,142411300,442500,42124587000,0
2_2_5_1,59,8614633,51437300,445000,42397901200,0
2_2_5_2,59,7312297,49297200,532400,42493750200,0
2_2_5_3,61,7317777,52306300,448900,42139178700,0
2_2_5_4,59,7314657,71555300,490300,42657707500,0
2_2_5_5,59,7317487,139734600,404900,41776236400,0
2_2_5_6,61,7312169,51635700,449500,41996095200,0
2_2_5_7,57,7723037,51636400,376800,41962751100,0
2_2_5_8,59,7946239,51400300,417800,42107535300,0
2_2_5_9,57,7469357,52163400,382400,42087993700,0
2_3_1_0,45,12001318,140498000,339800,42168215500,0
2_3_1_1,45,11493389,51866400,300000,42359813800,0
2_3_1_2,45,11496199,53129400,361500,42598923800,0
2_3_1_3,45,11701977,51482600,308200,42508666000,0
2_3_1_4,45,11571265,139271500,323500,42637180300,0
2_3_1_5,45,11911215,53860400,309500,42407595200,0
2_3_1_6,45,11502581,51191000,302000,42117048600,0
2_3_1_7,39,11499519,51038600,274500,42180308500,0
2_3_1_8,39,11498583,51605800,324500,42227641400,342
2_3_1_9,45,11490501,52302600,318700,42130209100,0
2_3_3_0,67,11629635,71439900,494300,42116439100,0
2_3_3_1,61,11593379,52438900,532100,42220052700,0
2_3_3_2,63,11535683,51712600,369500,42022872700,0
2_3_3_3,57,11957533,53160900,436500,42117346400,0
2_3_3_4,63,13099019,156675900,403000,42519227300,0
2_3_3_5,65,11498629,86049800,417000,41983856400,0
2_3_3_6,67,12217411,51898400,457800,42292151900,0
2_3_3_7,63,11490549,52002700,501600,41946545900,0
2_3_3_8,61,11490555,56997200,401800,42780753900,0
2_3_3_9,63,14223849,52498200,399700,42611137400,0
2_3_5_0,89,11501819,145964000,594600,42121269500,0
2_3_5_1,91,11974239,51262500,582100,42186294600,0
2_3_5_2,89,11501977,50924000,694600,42065939700,0
2_3_5_3,81,11904839,51713700,689900,42211367000,0
2_3_5_4,85,11745679,144698600,560100,42632161800,0
2_3_5_5,87,11536583,139443400,578100,42294953900,0
2_3_5_6,89,11490549,52409400,640100,41932236400,0
2_3_5_7,89,11490525,51446900,659600,42105377400,0
2_3_5_8,83,11494281,51075900,564800,42132826100,0
2_3_5_9,89,11496675,51559600,802700,42520805800,0
3_1_1_0,25,4404748,51648700,215400,42283358200,0
3_1_1_1,23,4219624,51835900,325000,42082237300,0
3_1_1_2,25,4180080,65786500,222000,41084999500,0
3_1_1_3,25,5526178,51400100,193000,42087235200,0
3_1_1_4,25,5453254,141894200,214000,42137377200,0
3_1_1_5,23,4266010,140851700,189500,42255101200,0
3_1_1_6,21,6059188,52502200,207200,42917911700,0
3_1_1_7,23,4280540,52128500,202000,42698604900,0
3_1_1_8,21,4179902,52198500,182200,42119019000,0
3_1_1_9,25,6779808,59528500,250300,42758024200,0
3_1_3_0,35,6772264,73300100,280800,41634577800,0
3_1_3_1,33,4508916,51825900,270500,41921761500,0
3_1_3_2,35,4474562,65126300,298000,41948746700,0
3_1_3_3,37,4186536,52198400,258900,42162506100,0
3_1_3_4,37,4180254,51461400,294500,41884379800,0
3_1_3_5,37,4269360,51536700,276800,41847523600,0
3_1_3_6,33,4180254,51228100,291900,42114243700,0
3_1_3_7,31,4281268,53002400,532300,41935171800,0
3_1_3_8,35,4230768,51266400,240900,41853377600,0
3_1_3_9,35,4227300,51095100,262800,42098407300,0
3_1_5_0,49,4326140,50965900,348800,42186258600,0
3_1_5_1,47,4457152,52469100,367200,42197376700,0
3_1_5_2,45,4384208,64842500,369700,42055059000,0
3_1_5_3,43,4225184,51539600,304800,42079626500,0
3_1_5_4,47,4348160,52360400,324400,42035199400,0
3_1_5_5,47,4181732,51115100,363200,42273672400,0
3_1_5_6,47,4178364,52372800,334600,41571585800,0
3_1_5_7,45,4331352,51482400,453700,41867282100,0
3_1_5_8,47,4237040,52831100,396100,42057576900,0
3_1_5_9,47,4178364,63699000,388500,42130045300,0
3_2_1_0,46,10445910,50756600,322400,41713704500,0
3_2_1_1,46,13104326,51915200,348400,42703542400,0
3_2_1_2,46,11004486,52086700,319400,42637008500,0
3_2_1_3,46,10461422,53481500,411200,42674186100,0
3_2_1_4,40,10598951,51862200,264300,42822883300,0
3_2_1_5,46,10643181,52911100,313400,42216360600,0
3_2_1_6,46,13181850,51304700,270200,42906566700,0
3_2_1_7,46,10449342,52098900,342500,42313645800,0
3_2_1_8,46,10583094,52877500,316800,42226578900,0
3_2_1_9,42,10966198,50394100,287000,42751752600,0
3_2_3_0,66,11204166,52588100,404100,42626186500,0
3_2_3_1,62,12478776,51410700,475300,42646424500,0
3_2_3_2,68,11951995,52890700,417700,42596617000,0
3_2_3_3,64,10701850,63391600,564900,42890099300,0
3_2_3_4,62,10734658,52215100,524100,42606694500,0
3_2_3_5,64,10681666,57850500,422600,42655655200,0
3_2_3_6,66,10560776,51273000,570600,42079641000,0
3_2_3_7,62,10446150,52343400,384800,42176908800,0
3_2_3_8,64,13233374,52409000,473100,42988906700,0
3_2_3_9,66,11767332,50789700,455600,42728129000,0
3_2_5_0,86,15357690,52719800,540600,43584658800,0
3_2_5_1,92,10445942,51521800,545500,42223172900,0
3_2_5_2,90,10685466,52819500,575400,42320950400,0
3_2_5_3,86,10446150,51559300,542900,42434786700,0
3_2_5_4,86,10649562,51412400,598400,42243150500,0
3_2_5_5,92,10583034,52602800,564600,42236371500,0
3_2_5_6,86,11061486,51445100,491400,42757528000,0
3_2_5_7,84,10484762,52839500,600100,42590090300,0
3_2_5_8,86,10663314,53578800,521000,41450406200,0
3_2_5_9,82,10446510,69188400,511500,41274732400,0
3_3_1_0,67,18665066,52582100,474700,42826308100,0
3_3_1_1,67,16997814,51681300,392900,42590276800,0
3_3_1_2,61,17131452,51637600,451700,42431939000,0
3_3_1_3,67,16726380,49999800,398700,42791271700,0
3_3_1_4,67,16823992,51150700,431800,42599249900,0
3_3_1_5,67,16718806,51793100,403800,42218920100,0
3_3_1_6,63,16717783,51967400,392400,42382200200,0
3_3_1_7,67,21218272,53992300,431200,44260509800,0
3_3_1_8,67,16715958,53880700,471900,42387239300,0
3_3_1_9,67,16730828,51786800,564900,42300571300,0
3_3_3_0,91,16713456,51868300,532600,42049476100,0
3_3_3_1,97,16713528,51901400,691100,42279105700,0
3_3_3_2,93,16727942,60301700,546900,42792411100,0
3_3_3_3,97,16714398,51777700,584600,42340362200,0
3_3_3_4,95,16715586,52467400,581800,42494298100,0
3_3_3_5,95,16866790,52612800,652900,42529340300,0
3_3_3_6,97,17259902,52475900,592600,42651184000,0
3_3_3_7,91,17594388,51547300,536100,43326316500,0
3_3_3_8,95,16983462,58267100,746000,42455661500,0
3_3_3_9,99,17052027,54287400,588000,42553206800,0
3_3_5_0,131,16795290,183325000,1045600,43730908500,0
