Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,11,1046532,38471300,183200,39783424800,0
2_1_1_1,11,1177582,52938700,183600,38959734700,4978
2_1_1_2,11,1048693,50802600,165600,38912976100,182
2_1_1_3,11,1047147,51430700,156200,42258013900,109
2_1_1_4,11,1044760,51482600,160200,40990725300,0
2_1_1_5,11,1046536,50195000,157800,41580831300,1
2_1_1_6,7,1303394,51360000,160300,41676602700,0
2_1_1_7,11,1104802,52413600,171100,41800255600,2049
2_1_1_8,11,1136172,52724500,186300,41712093400,390
2_1_1_9,9,1281071,58112300,170200,41709175400,13333
2_1_3_0,19,1050644,51442300,235500,41515946500,0
2_1_3_1,17,1380998,52711700,198700,41644185500,0
2_1_3_2,17,1065447,51863300,208700,41692095200,0
2_1_3_3,15,1065036,52491600,202300,42104055000,0
2_1_3_4,17,3153249,51661700,214800,42726233100,236
2_1_3_5,19,1291224,52819100,222800,41630233700,0
2_1_3_6,19,2274939,52722200,224700,41724289600,0
2_1_3_7,15,1093661,52661900,185400,41436662500,0
2_1_3_8,15,1096922,49459100,199200,41696424700,7
2_1_3_9,17,1393796,51954700,242100,41534111500,0
2_1_5_0,25,1169838,52382600,309000,41522265100,0
2_1_5_1,25,2908644,60534900,293200,42028916900,2832
2_1_5_2,27,1505104,53811200,305800,41358927500,0
2_1_5_3,27,1400641,52146800,282000,41853105700,0
2_1_5_4,23,1072125,51181200,258300,41797437100,0
2_1_5_5,25,1067534,51487800,339100,41750683600,0
2_1_5_6,27,1154957,50975600,274400,41782944600,0
2_1_5_7,27,1070308,51691400,327900,41707120900,0
2_1_5_8,25,1105180,52860200,258900,41773077500,0
2_1_5_9,23,2393246,51376600,273000,42146096800,37
2_2_1_0,29,3290629,64571500,321300,43242648300,13
2_2_1_1,29,3135123,51457200,350000,42735232000,63
2_2_1_2,21,3243068,52692800,196200,42848776600,40881
2_2_1_3,29,4190186,51501800,278400,44338359200,2989
2_2_1_4,29,3139748,52332100,293600,43961584100,744
2_2_1_5,29,6111909,52372300,273400,44686237300,851872
2_2_1_6,29,4300910,51825600,242700,44136521500,0
2_2_1_7,29,4181820,50244900,301200,44028914100,0
2_2_1_8,29,4234343,50922500,254100,44243233100,629
2_2_1_9,29,3181302,51304400,243500,43288879800,0
2_2_3_0,41,4276005,51810700,340200,44301038900,1
2_2_3_1,39,4342426,53352200,359700,43421144800,0
2_2_3_2,39,5160542,52755200,491400,43104919500,528
2_2_3_3,43,4550509,57225400,410800,43708751400,261
2_2_3_4,43,4423624,59815100,443700,43802051400,1383
2_2_3_5,37,4289798,52194900,353000,44181591300,0
2_2_3_6,61,6155986,53014600,488400,45123029000,1060111
2_2_3_7,39,4312794,51577700,349800,43109268800,0
2_2_3_8,39,4233040,53014400,457300,44943951500,25
2_2_3_9,39,4357558,56387300,367100,43681810700,0
