Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,7,1422,7903600,123200,5472673700,0
2_1_1_1,7,63823,26650600,166100,5795582000,0
2_1_1_2,7,2920,26543000,163400,5651932900,0
2_1_1_3,7,1642,33842000,181800,5603224900,0
2_1_1_4,7,174,26682200,158000,5617521400,0
2_1_1_5,7,1646,26694200,160900,5702391800,0
2_1_1_6,3,94362,26502300,101700,5689033600,0
2_1_1_7,7,29485,26347600,147000,5800394400,0
2_1_1_8,7,22776,26432500,220900,5711032500,0
2_1_1_9,5,75619,26468600,199100,5738588100,973
2_1_3_0,15,4745,26448000,202700,5772906500,0
2_1_3_1,13,146113,26626900,163200,5775094600,0
2_1_3_2,13,10538,26457800,181500,5689222300,0
2_1_3_3,11,10413,26574800,189600,5685903000,0
2_1_3_4,13,309598,26478700,177300,5908794800,0
2_1_3_5,15,95190,26698900,210100,5954739400,0
2_1_3_6,15,308974,26391000,226100,6005978400,0
2_1_3_7,11,24992,26430400,169400,5764204000,0
2_1_3_8,11,13932,26614400,163600,5810897100,0
2_1_3_9,13,150850,26322900,169700,5746216000,0
2_1_5_0,21,65085,26291200,234200,6125703700,0
2_1_5_1,21,521634,26530000,278600,6055422700,0
2_1_5_2,23,168204,26507300,229600,5880233000,0
2_1_5_3,23,120431,26340300,255700,5853910000,0
2_1_5_4,19,16297,26195500,231300,5698361800,0
2_1_5_5,21,12901,26630200,216300,5698066200,0
2_1_5_6,23,36148,26741800,238600,5682869900,0
2_1_5_7,23,14385,26907100,254200,5639222700,0
2_1_5_8,21,31830,26577800,3707500,5688477000,0
2_1_5_9,19,354648,26302100,221800,5830063500,0
2_2_1_0,17,78218,26350100,199900,5732078800,0
2_2_1_1,17,917,26487700,218500,5460105700,0
2_2_1_2,9,22032,26950600,178800,5569304200,11016
2_2_1_3,17,5452,26597500,191200,5537082000,0
2_2_1_4,17,3994,26516300,235900,5602330800,0
2_2_1_5,17,331509,26447800,188800,5835156600,0
2_2_1_6,17,62453,26502600,191400,5663343600,0
