Query,NR,PM,TM
2_1_1_0,0,0,1584696
2_1_1_1,0,0,58052912
2_1_1_2,0,0,-114488968
2_1_1_3,0,0,229552272
2_1_1_4,0,-305100320,158875032
2_1_1_5,0,0,-17479752
2_1_1_6,0,0,-37765712
2_1_1_7,0,0,-22521432
2_1_1_8,0,0,-22486688
2_1_1_9,0,0,-25437768
2_1_3_0,0,0,115662784
2_1_3_1,0,0,-8896232
2_1_3_2,0,0,-41890728
2_1_3_3,0,0,-48821720
2_1_3_4,0,0,-49482752
2_1_3_5,0,0,23469736
2_1_3_6,0,0,117767520
2_1_3_7,0,0,-29498784
2_1_3_8,0,0,-32106536
2_1_3_9,0,0,-33684328
2_1_5_0,0,0,-49526280
2_1_5_1,0,0,23469968
2_1_5_2,0,0,117672496
2_1_5_3,2088,0,-40026224
2_1_5_4,0,0,-39200824
2_1_5_5,0,0,-26601064
2_1_5_6,0,0,131085416
2_1_5_7,0,0,-41757528
2_1_5_8,0,0,-45319280
2_1_5_9,0,0,37548056
2_2_1_0,0,0,-16535896
2_2_1_1,0,0,41306048
2_2_1_2,0,0,-22645320
2_2_1_3,0,0,-108452872
2_2_1_4,0,3544048,128343584
2_2_1_5,0,0,22646208
2_2_1_6,0,0,-57181616
2_2_1_7,0,0,-56496864
2_2_1_8,0,0,124916760
2_2_1_9,0,0,-7531120
2_2_3_0,0,0,-78535880
2_2_3_1,0,0,-76184928
2_2_3_2,0,0,116495928
2_2_3_3,3722408,0,30642952
2_2_3_4,0,0,-81664152
2_2_3_5,0,0,-74683192
2_2_3_6,0,0,127449696
2_2_3_7,0,0,-119893976
2_2_3_8,0,0,108813136
2_2_3_9,0,0,-70000936
2_2_5_0,0,0,-58402384
2_2_5_1,0,0,172277344
2_2_5_2,0,0,-74983776
2_2_5_3,0,0,-76178848
2_2_5_4,0,0,116679472
2_2_5_5,0,0,12903048
2_2_5_6,0,3544056,-54889584
2_2_5_7,0,0,-53431056
2_2_5_8,0,0,126539432
2_2_5_9,0,0,-170410032
2_3_1_0,0,0,110643720
2_3_1_1,3754168,0,-68739168
2_3_1_2,0,0,125274976
2_3_1_3,0,0,-7921168
2_3_1_4,0,0,-79089800
2_3_1_5,0,0,-71995440
2_3_1_6,0,0,116315176
2_3_1_7,0,0,34543800
2_3_1_8,0,0,-85487912
2_3_1_9,0,0,-74424272
2_3_3_0,0,0,127137160
2_3_3_1,0,0,-101892224
2_3_3_2,0,0,74477160
2_3_3_3,0,0,-78303400
2_3_3_4,0,0,59197520
2_3_3_5,4057832,0,-8230208
2_3_3_6,0,0,-48368848
2_3_3_7,0,0,32053824
2_3_3_8,0,0,-65057600
2_3_3_9,0,0,165192120
2_3_5_0,0,3544040,-78653368
2_3_5_1,0,0,-76072072
2_3_5_2,0,0,129082192
2_3_5_3,0,0,-109275576
2_3_5_4,0,0,109326920
2_3_5_5,0,0,-59725944
2_3_5_6,0,0,56035552
2_3_5_7,0,0,5733928
2_3_5_8,0,0,-41037664
