Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,11,1046532,38102400,188800,25397384400,0
2_1_1_1,11,1177582,52388200,169400,40257544400,4978
2_1_1_2,11,1048693,50781300,230400,39456265800,182
2_1_1_3,11,1047147,52495800,184800,39912932100,109
2_1_1_4,11,1044760,50731000,210700,39615903700,0
2_1_1_5,11,1046537,49349800,213100,39974598200,136
2_1_1_6,7,1303394,50617200,144600,39330627200,0
2_1_1_7,11,1104802,50799400,150600,39974932900,2049
2_1_1_8,11,1136172,50863000,200200,39452456700,390
2_1_1_9,9,1281071,66776700,183300,40177979700,13333
2_1_3_0,19,1050644,52427100,218600,39359300000,0
2_1_3_1,17,1380998,52402700,229900,40136395900,0
2_1_3_2,17,1065447,51716800,190600,39421784300,0
2_1_3_3,15,1065036,50184000,174500,40104954700,0
2_1_3_4,17,3153249,51056600,196200,40242470200,236
2_1_3_5,19,1291224,51224600,247600,40040622200,0
2_1_3_6,19,2274939,51235100,234400,40120875200,0
2_1_3_7,15,1093661,50290000,202300,39821479500,0
2_1_3_8,15,1096922,62374800,198100,39371605500,7
2_1_3_9,17,1393796,51025600,198900,39965942100,0
2_1_5_0,25,1169838,50984600,325100,39346886000,0
2_1_5_1,25,2908644,50736900,273800,40595250000,2832
2_1_5_2,27,1505104,68497100,306200,38835985400,0
2_1_5_3,27,1400641,52539700,301300,40247556700,0
2_1_5_4,23,1072125,51113500,266400,39267507300,0
2_1_5_5,25,1067534,51991900,261200,40024131700,0
2_1_5_6,27,1154957,67247600,286700,39370669100,0
2_1_5_7,27,1070308,51362600,282100,39965370600,0
2_1_5_8,25,1105180,51264700,318700,39590239500,0
2_1_5_9,23,2393246,52706200,268300,40423168300,37
2_2_1_0,21,1201443,52418700,188300,39686520000,13
2_2_1_1,21,1045912,50848100,237800,40051923200,63
2_2_1_2,17,1110168,50834900,218400,39970843700,1066450
2_2_1_3,21,1056339,51675300,238100,40463548200,2989
2_2_1_4,21,1050330,60125200,218400,40647438900,744
2_2_1_5,21,4021434,56732100,199300,41318892200,851872
2_2_1_6,21,1167123,51299600,196200,39595602000,0
2_2_1_7,21,1047783,51158400,219000,40117382000,0
2_2_1_8,21,1100570,49308900,233300,39722366100,629
2_2_1_9,21,1092119,51146300,231700,40239583100,0
2_2_3_0,33,1142232,52521400,330300,39639016600,1
2_2_3_1,31,1208652,52420300,291700,40123218400,0
2_2_3_2,31,2025762,52454000,310000,39847867900,528
2_2_3_3,35,1416736,52778700,356100,40196103200,261
2_2_3_4,35,1289474,51296600,357400,39468399200,1383
2_2_3_5,29,1155953,67595100,273100,40246489100,0
2_2_3_6,37,1947850,61944300,407800,40089225200,1060111
2_2_3_7,31,1179021,52322100,331800,39417463900,0
2_2_3_8,31,1099222,52590800,319300,39445540600,25
2_2_3_9,31,1223785,55009200,285400,40287891500,0
2_2_5_0,53,1580777,52193500,535600,39641817100,690
2_2_5_1,49,2132204,52697500,451100,40904402400,0
2_2_5_2,49,2535458,52500400,459800,40210359300,0
2_2_5_3,51,1083478,51419900,512900,40027011100,0
2_2_5_4,49,1850033,51393900,475400,39833447300,0
2_2_5_5,49,1744830,54153900,474700,40567999300,0
2_2_5_6,51,1256860,52094100,574600,40091916400,0
2_2_5_7,47,1656007,50882000,489600,40313875800,251
2_2_5_8,49,1740898,51397100,570900,39901556200,0
2_2_5_9,47,1181413,52849100,480400,40280415900,0
2_3_1_0,31,1341050,52137800,291300,39666377500,12734
2_3_1_1,31,1048896,55046900,301500,40421363600,13
2_3_1_2,31,1165885,50979100,330700,39494084900,0
2_3_1_3,31,1200417,54022800,273000,40363703600,489
2_3_1_4,31,1122116,51493400,342800,39717872800,233
2_3_1_5,31,1202833,50824000,301200,39528158100,0
2_3_1_6,31,1065609,60145500,329900,39714843400,0
2_3_1_7,25,1050357,51328000,263600,40300354400,2252
2_3_1_8,25,1175058,52325000,246500,39613027700,423
2_3_1_9,35,1044595,52967000,319200,39731547400,1044591
2_3_3_0,53,1690349,52606700,573800,39828214100,755
2_3_3_1,47,1286849,54895000,468700,40156721400,247
2_3_3_2,49,1214436,68906700,457900,39498289800,1
2_3_3_3,43,1615108,54838700,379600,40813521100,2814
2_3_3_4,49,2571973,52210800,418400,40301612300,33
2_3_3_5,51,1192040,52310900,446500,40232787300,7
2_3_3_6,53,1825318,52346400,498500,40142070800,17034
2_3_3_7,49,1334571,53503400,481400,40579719700,0
2_3_3_8,47,1351195,51082300,411800,39623310900,0
2_3_3_9,49,2120626,56216900,500400,41463733500,0
2_3_5_0,75,1595980,51607200,720000,39981492900,0
2_3_5_1,77,1699599,52252300,782100,40433392000,0
2_3_5_2,75,1443394,53567900,719000,39573754500,0
2_3_5_3,67,2094774,61036800,706800,40823046600,0
2_3_5_4,71,1395656,52320000,693800,39732624700,0
2_3_5_5,73,1393476,51072700,678200,40486238300,0
2_3_5_6,75,1456746,51356600,736600,39377426300,0
2_3_5_7,75,1486714,51057700,385528800,40053456900,0
2_3_5_8,69,1259693,52709300,918500,39947605600,0
2_3_5_9,75,1310267,51309600,784500,39907218300,0
3_1_1_0,14,1258859,52604500,175700,40335700300,938
3_1_1_1,12,1064963,51133500,177200,40045610700,0
3_1_1_2,14,1045918,60849000,178200,40100258400,0
3_1_1_3,14,1743903,62973500,203900,39852484400,0
3_1_1_4,14,3173662,59117500,258300,40914066900,1672
3_1_1_5,12,1159370,50503900,179200,39979145200,0
3_1_1_6,10,1698181,51464900,160600,42799927800,4053850
3_1_1_7,12,1173323,54946700,202200,39777862700,0
3_1_1_8,10,1045556,50905300,165400,40332847300,0
3_1_1_9,14,3231658,51001100,177100,40495187100,0
3_1_3_0,24,2196047,52678000,252100,40665203800,0
3_1_3_1,22,1322372,52736400,209600,39898963200,0
3_1_3_2,24,1397549,51311900,222900,40339978000,0
3_1_3_3,26,1192597,51250800,272700,39524448100,0
3_1_3_4,26,1049882,57391400,282000,40023708600,0
3_1_3_5,26,1239450,50783500,242000,39632381500,0
3_1_3_6,22,1048080,51153600,352400,40131677200,0
3_1_3_7,20,1214582,51435300,221000,39659783900,5
3_1_3_8,24,1135189,52841900,218500,40265075100,0
3_1_3_9,24,1167204,51288700,238700,39536563500,0
3_1_5_0,38,1571764,51062100,357900,40230636000,1
3_1_5_1,36,1205856,52655200,403800,39696288900,0
3_1_5_2,34,1425182,50882500,369700,40276101000,0
3_1_5_3,32,1320761,51213100,329300,39571798100,0
3_1_5_4,36,2860717,51457300,338600,40602735100,0
3_1_5_5,36,1143372,52627200,352000,39671805900,0
3_1_5_6,36,1305447,52212000,351500,39616734500,0
3_1_5_7,34,1099570,52327500,354000,39743017800,0
3_1_5_8,36,1199306,53757600,384300,40678111500,0
3_1_5_9,36,1319986,52043900,346200,39608628300,0
3_2_1_0,29,1044783,51820100,322700,39527897200,0
3_2_1_1,29,4060017,51573000,270100,40379548400,24233
