Query,NR,PM,TM
2_1_1_0,6269680,2037992,96231936
2_1_1_1,486680,0,43316056
2_1_1_2,0,360336,-12627736
2_1_1_3,0,0,85113096
2_1_1_4,0,0,-92045856
2_1_1_5,0,215368,67104768
2_1_1_6,0,0,-95758336
2_1_1_7,0,0,75479544
2_1_1_8,0,0,23822296
2_1_1_9,0,0,-92276288
2_1_3_0,0,56488,84425760
2_1_3_1,0,0,46925128
2_1_3_2,0,0,-148681992
2_1_3_3,0,0,45595152
2_1_3_4,0,0,29654960
2_1_3_5,0,0,137747736
2_1_3_6,0,0,-230869040
2_1_3_7,0,0,208762456
2_1_3_8,3552192,0,-92902744
2_1_3_9,0,0,185050680
2_1_5_0,0,0,-255580384
2_1_5_1,0,15528,247571328
2_1_5_2,0,11264,-153976120
2_1_5_3,0,7944,134758616
2_1_5_4,0,0,-291917824
2_1_5_5,0,0,234441600
2_1_5_6,0,0,-86149112
2_1_5_7,0,0,142463768
2_1_5_8,0,0,-246018720
2_1_5_9,3709488,0,135885952
2_2_1_0,0,0,-194652512
2_2_1_1,0,0,212413632
2_2_1_2,0,0,-99208632
2_2_1_3,0,0,231484024
2_2_1_4,0,0,-224654056
2_2_1_5,0,0,222914840
2_2_1_6,0,0,-342705824
2_2_1_7,0,0,179553304
2_2_1_8,0,0,-147529184
2_2_1_9,0,0,197856560
2_2_3_0,0,3544000,216897776
2_2_3_1,0,0,-254537848
2_2_3_2,0,0,151869352
2_2_3_3,0,0,169646408
2_2_3_4,0,0,-326309576
2_2_3_5,0,0,160057264
2_2_3_6,0,0,152882352
2_2_3_7,0,0,-362235408
2_2_3_8,0,0,229555064
2_2_3_9,0,0,8802552
2_2_5_0,0,0,-191480848
2_2_5_1,0,0,53053824
2_2_5_2,0,4582512,200027456
2_2_5_3,0,4414368,-331781856
2_2_5_4,0,0,144763936
2_2_5_5,0,0,167887880
2_2_5_6,0,0,-365229328
2_2_5_7,0,0,225043840
2_2_5_8,0,0,122312432
2_2_5_9,0,0,-298198128
2_3_1_0,0,0,105809264
2_3_1_1,0,0,247885128
2_3_1_2,0,0,-323289096
2_3_1_3,0,0,130130504
2_3_1_4,0,0,153829176
2_3_1_5,0,0,164137936
2_3_1_6,0,0,-523483704
2_3_1_7,0,0,208402912
2_3_1_8,0,0,105656528
2_3_1_9,0,0,248355352
2_3_3_0,0,4739592,-491775400
2_3_3_1,0,0,130172216
2_3_3_2,0,0,154127104
2_3_3_3,0,0,164149200
2_3_3_4,0,0,-528341512
2_3_3_5,0,0,213277064
2_3_3_6,0,0,105813120
2_3_3_7,0,0,244287480
2_3_3_8,0,0,-496622688
2_3_3_9,0,0,120609184
2_3_5_0,0,0,161303824
2_3_5_1,0,4603136,166421568
2_3_5_2,0,4959608,-533988392
2_3_5_3,0,4687072,225173096
2_3_5_4,0,0,122595752
2_3_5_5,0,4791912,182472504
2_3_5_6,0,4991096,-548379504
2_3_5_7,0,4760440,240247968
2_3_5_8,0,0,157884040
2_3_5_9,0,0,124983320
3_1_1_0,0,0,-497804264
3_1_1_1,4603400,0,176587144
3_1_1_2,0,0,114693432
3_1_1_3,0,0,246083104
3_1_1_4,0,0,-504848712
3_1_1_5,0,0,129426072
3_1_1_6,0,0,155699544
3_1_1_7,0,0,186207632
3_1_1_8,0,0,-544025256
3_1_1_9,0,0,253906328
3_1_3_0,0,0,166623888
3_1_3_1,0,0,121316504
3_1_3_2,0,0,-496135248
3_1_3_3,0,0,169925448
3_1_3_4,0,0,125061432
3_1_3_5,0,0,221013424
3_1_3_6,0,0,-536740152
3_1_3_7,0,0,211195056
3_1_3_8,0,0,106226064
3_1_3_9,0,0,235835760
3_1_5_0,0,0,-505539032
3_1_5_1,0,0,129474032
3_1_5_2,0,0,155754216
3_1_5_3,0,0,181220752
3_1_5_4,0,0,-539210120
3_1_5_5,4713880,0,245157024
3_1_5_6,0,0,162347000
3_1_5_7,0,0,120586400
3_1_5_8,0,0,-492531960
3_1_5_9,0,0,171196424
3_2_1_0,2088,0,124472688
3_2_1_1,0,0,233317632
3_2_1_2,0,0,-513941440
3_2_1_3,0,0,143347600
3_2_1_4,2088,0,150258344
3_2_1_5,0,0,196668616
3_2_1_6,0,0,-554585304
3_2_1_7,0,0,276383728
3_2_1_8,0,0,201710760
3_2_1_9,0,0,-10328664
3_2_3_0,0,4152240,-493900152
3_2_3_1,0,0,351742464
3_2_3_2,0,0,137147056
3_2_3_3,0,4358680,122497608
3_2_3_4,0,0,-631489096
3_2_3_5,0,0,227582208
3_2_3_6,0,0,268156568
3_2_3_7,0,0,185483056
3_2_3_8,0,0,-678314304
3_2_3_9,0,0,179844280
3_2_5_0,0,0,143375856
3_2_5_1,0,0,352364448
3_2_5_2,0,4393696,-525201720
3_2_5_3,0,4403840,35046760
3_2_5_4,0,0,234345496
3_2_5_5,0,0,210129344
3_2_5_6,0,0,-439863552
3_2_5_7,0,0,-6915408
3_2_5_8,0,4131616,312120840
3_2_5_9,4734824,0,47219152
3_3_1_0,0,0,-449443152
3_3_1_1,0,0,162842312
3_3_1_2,0,0,152730496
3_3_1_3,0,0,138542400
3_3_1_4,0,0,-503536840
3_3_1_5,0,0,191306760
3_3_1_6,0,5054344,104416168
3_3_1_7,0,0,268182280
3_3_1_8,0,0,-456454120
3_3_1_9,0,0,-18970200
3_3_3_0,0,0,179797880
3_3_3_1,0,4120800,152140496
3_3_3_2,0,0,-503542816
3_3_3_3,0,0,369800376
3_3_3_4,0,0,155878336
3_3_3_5,0,0,151967576
3_3_3_6,0,0,-518023200
3_3_3_7,0,0,29087592
3_3_3_8,0,0,228069560
3_3_3_9,0,4099920,218818496
3_3_5_0,0,0,-444188312
3_3_5_1,0,0,-11407144
3_3_5_2,0,0,147522680
3_3_5_3,0,4382872,150310520
3_3_5_4,0,4320296,-284209840
3_3_5_5,0,-210593472,374091376
3_3_5_6,0,0,160280040
3_3_5_7,0,0,155385128
3_3_5_8,0,4330936,-507443080
3_3_5_9,0,4340968,132227216
