Query,NR,PM,TM
2_1_1_0,0,0,-182937736
2_1_1_1,0,0,-60019712
2_1_1_2,0,0,-58835696
2_1_1_3,0,0,29479184
2_1_1_4,0,0,76614216
2_1_1_5,0,0,-39580608
2_1_1_6,0,0,1284312
2_1_1_7,0,0,-91507784
2_1_1_8,0,0,38536416
2_1_1_9,0,0,18235336
2_1_3_0,0,0,87004528
2_1_3_1,0,0,-136682440
2_1_3_2,0,3543976,38893992
2_1_3_3,0,0,24895616
2_1_3_4,0,0,75841792
2_1_3_5,0,0,-118335296
2_1_3_6,0,0,34303720
2_1_3_7,0,0,-20158144
2_1_3_8,0,0,54650744
2_1_3_9,0,0,2078368
2_1_5_0,0,0,-109484056
2_1_5_1,0,0,38600528
2_1_5_2,0,0,79673976
2_1_5_3,0,0,-100968376
2_1_5_4,0,0,57257960
2_1_5_5,0,0,17201984
2_1_5_6,0,0,-100422800
2_1_5_7,0,0,180788816
2_1_5_8,0,0,-31967688
2_1_5_9,0,0,-137009560
2_2_1_0,0,3543984,32003720
2_2_1_1,0,0,27578920
2_2_1_2,0,0,-95443888
2_2_1_3,0,0,88356064
2_2_1_4,0,0,51324080
2_2_1_5,0,0,-126052320
2_2_1_6,0,0,21536736
2_2_1_7,0,0,51238904
2_2_1_8,0,0,12626216
2_2_1_9,0,0,84203080
2_2_3_0,0,0,-133966168
2_2_3_1,0,0,66959312
2_2_3_2,0,0,35799656
2_2_3_3,0,0,-119706968
2_2_3_4,0,0,52367432
2_2_3_5,0,0,78244792
2_2_3_6,0,3879616,-160096680
2_2_3_7,0,0,27984784
2_2_3_8,0,4288568,20885752
2_2_3_9,0,0,77491400
2_2_5_0,0,0,-119999424
2_2_5_1,0,3544112,-3089336
2_2_5_2,0,0,24346856
2_2_5_3,0,0,54565832
2_2_5_4,0,4005376,5238640
2_2_5_5,0,0,-101283160
2_2_5_6,0,0,43872168
2_2_5_7,0,3754456,74441968
2_2_5_8,0,0,-113748808
2_2_5_9,0,0,35381904
2_3_1_0,0,0,67673272
2_3_1_1,0,0,-99180696
2_3_1_2,0,0,42480048
2_3_1_3,0,3544024,67995272
2_3_1_4,0,0,-110535008
2_3_1_5,3544072,0,80645160
2_3_1_6,0,0,15084872
2_3_1_7,0,0,-114310872
2_3_1_8,0,0,28716016
2_3_1_9,0,0,71382504
2_3_3_0,0,3544328,-100918696
2_3_3_1,0,0,55305072
2_3_3_2,0,3743312,56082128
2_3_3_3,0,0,-97579784
2_3_3_4,0,0,38871800
2_3_3_5,0,0,72920584
2_3_3_6,0,0,-94723392
2_3_3_7,0,0,52145400
2_3_3_8,0,0,76896112
2_3_3_9,0,0,-159934664
2_3_5_0,0,0,72477536
2_3_5_1,0,0,79101056
2_3_5_2,0,0,-125818808
2_3_5_3,0,3753632,67730024
2_3_5_4,0,3544096,-99105408
2_3_5_5,0,0,45990880
2_3_5_6,0,0,69807168
2_3_5_7,0,0,-123002496
2_3_5_8,0,3544072,82349688
2_3_5_9,0,0,31102280
3_1_1_0,0,0,-101600184
3_1_1_1,0,0,44775256
3_1_1_2,0,0,58306648
