Query,NR,PM,TM
2_1_1_0,0,0,-175871736
2_1_1_1,0,0,91096384
2_1_1_2,0,0,-104350880
2_1_1_3,0,0,-36682328
2_1_1_4,0,0,119185448
2_1_1_5,0,0,-26604000
2_1_1_6,0,0,-52274272
2_1_1_7,0,0,-49153672
2_1_1_8,0,0,131193904
2_1_1_9,0,0,-60484712
2_1_3_0,0,0,-40964840
2_1_3_1,0,0,-26187280
2_1_3_2,0,0,128722960
2_1_3_3,0,0,-165436624
2_1_3_4,0,0,114571320
2_1_3_5,0,0,-65351640
2_1_3_6,0,0,118872696
2_1_3_7,0,0,-29890552
2_1_3_8,0,0,-49141272
2_1_3_9,0,0,-48802928
2_1_5_0,0,0,-53008864
2_1_5_1,0,0,16332736
2_1_5_2,0,0,117093080
2_1_5_3,3701304,0,-32493328
2_1_5_4,0,0,-35906752
2_1_5_5,0,0,-26343592
2_1_5_6,0,0,132333808
2_1_5_7,0,0,-158418368
2_1_5_8,3544080,0,111398080
2_1_5_9,0,0,-55019336
2_2_1_0,0,0,-57712144
2_2_1_1,0,0,46624184
2_2_1_2,0,0,-46676848
2_2_1_3,0,0,25422336
2_2_1_4,0,0,131818408
2_2_1_5,0,-179218784,79248640
2_2_1_6,0,0,-22000016
2_2_1_7,0,0,-15877848
2_2_1_8,0,0,139270936
2_2_1_9,0,0,-179310480
2_2_3_0,0,0,110556752
2_2_3_1,0,0,16374200
2_2_3_2,0,0,-36066312
2_2_3_3,0,0,-49491056
2_2_3_4,0,0,46549856
2_2_3_5,0,0,-38858208
2_2_3_6,0,0,74017760
2_2_3_7,0,0,-58224752
2_2_3_8,0,0,45791008
2_2_3_9,0,0,-75494568
2_2_5_0,0,0,121674368
2_2_5_1,0,0,-73613344
2_2_5_2,0,0,78331056
2_2_5_3,0,0,-40758368
2_2_5_4,0,0,19501992
2_2_5_5,0,0,-34218248
2_2_5_6,0,0,37723216
2_2_5_7,0,0,-26250440
2_2_5_8,0,0,-115522616
2_2_5_9,0,0,139485048
2_3_1_0,0,0,-86301816
2_3_1_1,0,0,-49242320
2_3_1_2,0,0,146210984
2_3_1_3,0,3544056,-42733592
2_3_1_4,0,0,-25944424
2_3_1_5,0,0,-49210680
2_3_1_6,0,0,-10214688
2_3_1_7,0,0,5103352
2_3_1_8,0,3627944,125676256
