Query,NR,PM,TM
2_1_1_0,0,0,-45077880
2_1_1_1,0,0,87098128
2_1_1_2,0,0,-41369976
2_1_1_3,0,0,-65251488
2_1_1_4,0,0,78190560
2_1_1_5,0,3764280,-96101696
2_1_1_6,0,0,72262072
2_1_1_7,0,0,16115352
2_1_1_8,0,0,-91757368
2_1_1_9,0,0,58019072
2_1_3_0,3560424,0,-73087792
2_1_3_1,0,0,73004280
2_1_3_2,0,0,-70182000
2_1_3_3,3602344,0,-28920216
2_1_3_4,0,0,121631368
2_1_3_5,0,0,-150044648
2_1_3_6,0,0,49882488
2_1_3_7,0,0,-33835360
2_1_3_8,0,0,132492376
2_1_3_9,0,0,-102975808
2_1_5_0,0,0,116816696
2_1_5_1,0,0,-68619824
2_1_5_2,0,0,-72589808
2_1_5_3,0,3544104,108255440
2_1_5_4,0,0,-115372408
2_1_5_5,0,0,114570856
2_1_5_6,0,0,23619192
2_1_5_7,0,3544056,-69522432
2_1_5_8,0,0,-15542384
2_1_5_9,0,0,103427720
2_2_1_0,0,0,-71493128
2_2_1_1,0,0,-62673144
2_2_1_2,0,0,-11762752
2_2_1_3,0,3544056,102551408
2_2_1_4,0,0,-107597080
2_2_1_5,0,3544032,82388776
2_2_1_6,3743264,0,-93412384
2_2_1_7,0,0,73173128
2_2_1_8,0,0,-32478272
2_2_1_9,0,0,107947296
2_2_3_0,0,0,-63172864
2_2_3_1,0,0,-53625352
2_2_3_2,0,0,-40728232
2_2_3_3,0,0,111741984
2_2_3_4,0,0,26066184
2_2_3_5,0,0,-32855872
2_2_3_6,0,0,-69493984
2_2_3_7,0,0,110680144
2_2_3_8,0,0,-27044016
2_2_3_9,0,0,-54112440
2_2_5_0,0,3597400,9411880
2_2_5_1,0,0,-59225120
2_2_5_2,0,3638432,-4669400
2_2_5_3,0,0,93893456
2_2_5_4,0,0,46211104
2_2_5_5,0,-173566912,118880400
2_2_5_6,0,0,-96089264
2_2_5_7,0,0,111882432
2_2_5_8,0,0,-104760648
2_2_5_9,0,0,114671808
2_3_1_0,0,0,-132473856
2_3_1_1,0,0,111382464
2_3_1_2,0,0,16211272
2_3_1_3,0,0,-37414464
2_3_1_4,0,3596504,-12257968
2_3_1_5,0,0,-59213976
2_3_1_6,0,0,101853904
2_3_1_7,3544016,0,-62429184
2_3_1_8,0,0,-58155096
2_3_1_9,0,0,108292040
2_3_3_0,0,0,-122405824
2_3_3_1,0,0,114472032
2_3_3_2,0,0,27263680
2_3_3_3,0,0,-37650536
2_3_3_4,0,0,9353656
2_3_3_5,0,0,-34177288
2_3_3_6,0,0,5766888
2_3_3_7,0,0,-59077600
2_3_3_8,0,3648920,-8338720
2_3_3_9,0,0,94480312
2_3_5_0,0,0,45629456
2_3_5_1,0,0,-61734000
2_3_5_2,0,0,-99861168
2_3_5_3,0,0,111713064
2_3_5_4,0,0,26146560
2_3_5_5,0,0,-69301704
2_3_5_6,0,3596488,-1268920
2_3_5_7,0,3544072,-70193952
2_3_5_8,0,3659376,28909816
2_3_5_9,0,0,106992152
3_1_1_0,0,0,-49580512
3_1_1_1,0,0,-56753528
3_1_1_2,0,0,-39501104
3_1_1_3,0,3544096,106561048
3_1_1_4,0,0,26118872
3_1_1_5,0,0,-32861536
3_1_1_6,0,0,-68577632
3_1_1_7,0,0,120330296
3_1_1_8,0,0,-20488904
3_1_1_9,0,0,-107740128
3_1_3_0,0,0,80594456
3_1_3_1,0,0,-76421840
3_1_3_2,0,0,136626072
3_1_3_3,0,0,-83007552
3_1_3_4,0,0,-33545592
3_1_3_5,0,0,60733960
3_1_3_6,0,0,13140608
3_1_3_7,0,0,-62765456
3_1_3_8,0,0,-66934800
3_1_3_9,3669856,0,108170456
3_1_5_0,0,0,-52942176
3_1_5_1,0,0,-54156568
3_1_5_2,0,0,113014136
3_1_5_3,0,0,-41758648
3_1_5_4,3544032,0,92408888
3_1_5_5,0,0,-177195424
3_1_5_6,0,3544032,106129920
3_1_5_7,0,3606976,-58818096
3_1_5_8,0,0,99849856
3_1_5_9,0,0,-158035608
3_2_1_0,0,0,112363984
3_2_1_1,0,0,-50692376
3_2_1_2,0,0,103267816
3_2_1_3,0,0,-161369768
3_2_1_4,0,0,109175584
3_2_1_5,0,0,-36929536
3_2_1_6,0,0,-77793488
3_2_1_7,0,0,-1425744
3_2_1_8,0,0,109014416
3_2_1_9,0,0,-52745048
3_2_3_0,0,0,106757600
3_2_3_1,0,0,-63902336
3_2_3_2,0,0,33756904
3_2_3_3,0,4057848,32625160
3_2_3_4,0,0,-78575224
3_2_3_5,0,0,11614000
3_2_3_6,0,0,-47432512
3_2_3_7,0,0,-35816208
3_2_3_8,0,0,103375104
3_2_3_9,0,3743328,39337904
3_2_5_0,0,0,-60808992
3_2_5_1,0,0,-93716400
3_2_5_2,0,0,90212696
3_2_5_3,0,3575584,17807880
3_2_5_4,0,0,-33060880
3_2_5_5,0,0,-24146224
3_2_5_6,0,0,-36106440
3_2_5_7,0,0,115217104
3_2_5_8,0,0,25192912
3_2_5_9,0,0,-50297624
3_3_1_0,0,0,26906360
3_3_1_1,2088,0,-71813984
3_3_1_2,0,0,-66408520
3_3_1_3,0,0,108133576
3_3_1_4,0,0,22593248
3_3_1_5,0,0,-32995920
3_3_1_6,0,0,-72114000
3_3_1_7,0,3606968,116539136
3_3_1_8,0,3764288,-28112000
3_3_1_9,0,0,-111171528
3_3_3_0,3711808,0,80349480
3_3_3_1,0,0,-83311464
3_3_3_2,0,0,-19690800
3_3_3_3,0,0,101462792
3_3_3_4,0,0,56538928
3_3_3_5,0,3554544,-57221848
3_3_3_6,0,0,-73296624
3_3_3_7,0,3638464,76814360
3_3_3_8,0,0,-69754504
3_3_3_9,0,0,-18851920
3_3_5_0,0,3544056,102571504
3_3_5_1,0,0,-111204160
3_3_5_2,0,0,85836504
3_3_5_3,0,0,-89867296
3_3_5_4,0,0,89179624
3_3_5_5,0,3722320,41878512
3_3_5_6,0,0,-61650760
3_3_5_7,0,0,-103250704
3_3_5_8,3544032,0,107933640
3_3_5_9,3596456,0,12093136
