Query,NR,PM,TM
2_3_1_8,0,0,-131417992
2_3_1_9,0,0,80187944
2_3_3_0,0,0,1163936
2_3_3_1,0,0,3176456
2_3_3_2,0,0,-110518088
2_3_3_3,3564992,0,3555608
2_3_3_4,0,0,42581976
2_3_3_5,0,0,71518640
2_3_3_6,0,0,-32736232
2_3_3_7,0,0,46532496
2_3_3_8,0,0,-28817448
2_3_3_9,0,0,51190616
2_3_5_0,0,0,-90098120
2_3_5_1,0,0,-48552784
2_3_5_2,0,3638512,67697808
2_3_5_3,0,3544048,-13658976
2_3_5_4,0,0,-41109904
2_3_5_5,0,0,-45740496
2_3_5_6,0,0,86281240
2_3_5_7,3544032,0,4276760
2_3_5_8,0,0,-43585808
2_3_5_9,0,3606984,-10307536
3_1_1_0,0,0,-49334872
3_1_1_1,0,0,95732408
3_1_1_2,0,0,70655496
3_1_1_3,0,0,-53876136
3_1_1_4,0,0,22326208
3_1_1_5,0,0,13581712
3_1_1_6,0,0,-73890856
3_1_1_7,0,0,-41111648
3_1_1_8,0,0,-40860064
3_1_1_9,0,0,127168160
3_1_3_0,0,0,-84203240
3_1_3_1,0,0,-40642192
3_1_3_2,0,0,52744520
3_1_3_3,0,0,-24492800
3_1_3_4,0,0,52848264
3_1_3_5,0,0,-38400040
3_1_3_6,0,0,-25254408
3_1_3_7,0,0,143104080
3_1_3_8,0,0,-50339408
3_1_3_9,0,0,-13278208
3_1_5_0,0,0,58686528
3_1_5_1,0,0,4341912
3_1_5_2,0,0,-872744
3_1_5_3,0,0,-166554200
3_1_5_4,0,0,106366120
3_1_5_5,0,0,-35067792
3_1_5_6,0,0,-6856696
3_1_5_7,0,0,-3601408
3_1_5_8,0,0,-37265344
3_1_5_9,0,0,125259784
3_2_1_0,0,0,6115128
3_2_1_1,0,0,-78538984
3_2_1_2,0,0,118826688
3_2_1_3,0,0,-69246224
3_2_1_4,0,0,-86638576
3_2_1_5,0,0,-6581928
3_2_1_6,0,0,1488560
3_2_1_7,0,0,127896312
3_2_1_8,0,0,-145575848
3_2_1_9,0,0,130003240
3_2_3_0,0,0,-28209816
3_2_3_1,0,0,-107728208
3_2_3_2,0,0,149537256
3_2_3_3,0,0,-62592920
3_2_3_4,3544048,0,74024832
3_2_3_5,0,3953088,-141503144
3_2_3_6,0,0,65869912
3_2_3_7,0,0,9950560
3_2_3_8,0,0,-48181592
3_2_3_9,0,3617496,-22763128
3_2_5_0,0,3544072,-49327048
3_2_5_1,0,0,77497752
3_2_5_2,0,0,-34579496
3_2_5_3,0,0,-3479520
3_2_5_4,0,0,-28261088
3_2_5_5,0,0,-2321584
3_2_5_6,0,3669912,116790952
3_2_5_7,0,0,-3970688
3_2_5_8,0,0,-75498176
3_2_5_9,0,0,16311528
3_3_1_0,0,0,-42539464
3_3_1_1,2088,0,119867472
3_3_1_2,0,0,-28912080
3_3_1_3,0,0,-97560744
3_3_1_4,0,3743336,104712872
3_3_1_5,0,0,-53731808
3_3_1_6,0,0,-39915752
3_3_1_7,0,0,-6633360
3_3_1_8,0,0,12453688
3_3_1_9,0,0,140068056
3_3_3_0,0,0,-4408280
3_3_3_1,0,0,-61180672
3_3_3_2,0,0,-98939472
3_3_3_3,0,3701360,-8682824
3_3_3_4,0,0,124138496
3_3_3_5,0,3669952,-81077656
3_3_3_6,0,0,-61958720
3_3_3_7,0,0,81163248
3_3_3_8,0,0,-35186464
3_3_3_9,0,0,120237440
3_3_5_0,0,0,-34212112
3_3_5_1,0,0,-135676264
3_3_5_2,0,0,159627488
3_3_5_3,0,0,-37288088
3_3_5_4,0,3544048,-33621520
3_3_5_5,3795680,0,-79512672
3_3_5_6,0,0,110866176
3_3_5_7,0,3921992,-31314680
3_3_5_8,0,0,-39876424
3_3_5_9,0,3565032,73066424
