Query,NR,PM,TM
2_1_1_0,0,0,182967640
2_1_1_1,0,0,10624048
2_1_1_2,0,-795056496,656373272
2_1_1_3,0,0,37143176
2_1_1_4,0,0,-53806264
2_1_1_5,0,1681600,38637664
2_1_1_6,1680376,0,-40373816
2_1_1_7,0,0,38693768
2_1_1_8,0,1680464,-40369272
2_1_1_9,0,0,38690104
2_1_3_0,0,1680456,-40366120
2_1_3_1,0,0,38689928
2_1_3_2,1680384,0,-40371840
2_1_3_3,0,0,38689224
2_1_3_4,1680376,0,-40369248
2_1_3_5,0,0,38688936
2_1_3_6,0,0,-40368008
2_1_3_7,0,0,38687288
2_1_3_8,1680360,0,-40370064
2_1_3_9,0,0,40368232
2_1_5_0,0,0,-40361000
2_1_5_1,0,0,40368256
2_1_5_2,0,0,-40367104
2_1_5_3,0,0,40371208
2_1_5_4,0,0,-40374088
2_1_5_5,0,0,40369888
2_1_5_6,0,0,-40366560
2_1_5_7,0,0,40370968
2_1_5_8,0,0,-40373520
2_1_5_9,0,1677704,37012920
2_2_1_0,0,0,-40371872
2_2_1_1,0,1677656,37013184
2_2_1_2,0,0,-40375088
2_2_1_3,0,0,40375944
2_2_1_4,0,0,-40372440
2_2_1_5,0,0,40369280
2_2_1_6,0,0,-40368560
2_2_1_7,0,0,40368096
2_2_1_8,0,0,-40368072
2_2_1_9,0,0,40371672
2_2_3_0,0,0,-40362984
2_2_3_1,0,1677640,38692888
2_2_3_2,0,0,-40372136
2_2_3_3,0,1677688,38700368
2_2_3_4,0,0,-40374352
2_2_3_5,1677600,0,37012424
2_2_3_6,0,0,-40370704
2_2_3_7,0,0,38691336
2_2_3_8,0,0,-40371512
2_2_3_9,0,1677680,37016216
2_2_5_0,0,0,-38680328
2_2_5_1,0,0,38692152
2_2_5_2,0,0,-38696776
2_2_5_3,0,0,38698728
2_2_5_4,0,0,-38698992
2_2_5_5,0,0,38697032
2_2_5_6,0,0,-38693592
2_2_5_7,0,0,38692048
2_2_5_8,0,0,-38694904
2_2_5_9,0,0,38694632
2_3_1_0,0,0,-40386120
2_3_1_1,0,0,38697552
2_3_1_2,0,0,-40372656
2_3_1_3,1677600,0,38695400
2_3_1_4,0,0,-40373232
2_3_1_5,0,1677640,38694824
2_3_1_6,0,0,-40372480
2_3_1_7,0,1677672,38689984
2_3_1_8,0,0,-40372456
2_3_1_9,0,1677696,38702696
2_3_3_0,0,0,-38683712
2_3_3_1,0,0,38694600
2_3_3_2,0,0,-38696704
2_3_3_3,0,0,38693144
2_3_3_4,0,0,-38692568
2_3_3_5,0,0,38698336
2_3_3_6,0,0,-38695920
2_3_3_7,0,0,38693624
2_3_3_8,0,0,-38697816
2_3_3_9,0,0,38699088
2_3_5_0,0,0,-38680072
2_3_5_1,0,1677424,37014176
2_3_5_2,0,1682944,-40373840
2_3_5_3,0,1677408,37015008
2_3_5_4,0,0,-38695760
2_3_5_5,0,1677440,37020232
2_3_5_6,0,1680384,-40374248
2_3_5_7,0,1677392,37020536
2_3_5_8,0,0,-40381864
2_3_5_9,0,1677456,37025616
3_1_1_0,0,0,-40421824
3_1_1_1,0,0,38689288
3_1_1_2,1680360,0,-40368840
3_1_1_3,0,0,38691496
3_1_1_4,1680392,0,-40372392
3_1_1_5,0,0,38689304
3_1_1_6,0,0,-40372008
3_1_1_7,0,0,38695248
3_1_1_8,0,1680432,-40375712
3_1_1_9,0,0,38696864
3_1_3_0,0,1680456,-40367040
3_1_3_1,0,1677648,37011792
3_1_3_2,0,0,-40370408
3_1_3_3,0,1677672,38695432
3_1_3_4,0,0,-40371424
3_1_3_5,0,1677680,37016744
3_1_3_6,0,0,-40378120
3_1_3_7,0,0,38692128
3_1_3_8,0,0,-40368024
3_1_3_9,0,1677656,38693768
3_1_5_0,0,0,-40360184
3_1_5_1,0,1677696,38693056
3_1_5_2,0,0,-40374168
3_1_5_3,0,1677688,37015080
3_1_5_4,0,0,-40373336
3_1_5_5,0,0,38690792
3_1_5_6,0,0,-40367704
3_1_5_7,1677600,0,38693600
3_1_5_8,0,0,-40370432
3_1_5_9,0,1677672,38694016
3_2_1_0,0,0,-40374624
3_2_1_1,0,1677680,37016608
3_2_1_2,0,0,-40375840
3_2_1_3,0,1677680,38695248
3_2_1_4,0,0,-40376896
3_2_1_5,0,1677688,38699224
3_2_1_6,0,0,-40372520
3_2_1_7,0,1677648,38694688
3_2_1_8,0,0,-40372360
3_2_1_9,0,1677632,38691720
3_2_3_0,0,0,-38677768
3_2_3_1,0,0,38693912
3_2_3_2,0,0,-38692664
3_2_3_3,0,0,38694072
3_2_3_4,0,0,-38698384
3_2_3_5,0,0,38699344
3_2_3_6,0,0,-38696312
3_2_3_7,0,0,38694680
3_2_3_8,0,0,-38693960
3_2_3_9,0,0,38695984
3_2_5_0,0,0,-38680464
3_2_5_1,0,1677464,37023760
3_2_5_2,0,0,-40381568
3_2_5_3,0,1677408,37016160
3_2_5_4,0,0,-38693736
3_2_5_5,0,1677456,37019376
3_2_5_6,0,1680336,-40376592
3_2_5_7,0,0,37016976
3_2_5_8,0,0,-38696248
3_2_5_9,0,0,37017600
3_3_1_0,0,0,-38711296
3_3_1_1,0,0,38697600
3_3_1_2,0,0,-38699368
3_3_1_3,0,0,38698632
3_3_1_4,0,0,-38696032
3_3_1_5,0,0,38696080
3_3_1_6,0,0,-38700104
3_3_1_7,0,0,38700672
3_3_1_8,0,0,-38696024
3_3_1_9,0,0,38695664
3_3_3_0,0,0,-38679088
3_3_3_1,0,1677472,37024096
