Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,17,2355034,26062100,211400,9660758100,0
2_1_1_1,17,2387464,39111199,205100,9402062300,0
2_1_1_2,17,2355238,39037400,177000,9712823600,0
2_1_1_3,17,2353886,41034200,193599,13903434601,0
2_1_1_4,17,2352404,38369600,363900,15418336900,0
2_1_1_5,17,2355426,38802899,185899,16488397600,0
2_1_1_6,13,2635274,38915900,148800,16088095999,0
2_1_1_7,17,2412338,38748500,205999,16335714300,0
2_1_1_8,17,2420838,38760700,214300,15255329800,0
2_1_1_9,15,2579956,39061801,203000,16734274899,1350
2_1_3_0,25,2357124,39185800,257600,14890293900,0
2_1_3_1,23,2492016,38682501,222500,16771851200,0
2_1_3_2,23,2353698,39001600,241400,10080440699,0
2_1_3_3,21,2352614,38378300,212801,16729965601,0
2_1_3_4,23,3270060,39638701,220601,12017605500,0
2_1_3_5,25,2423588,38894700,216999,12807198201,0
2_1_3_6,25,3269776,38605100,256200,10866295100,0
2_1_3_7,21,2354954,45155300,244800,11657292500,0
2_1_3_8,21,2352502,39106299,204801,9181857901,0
2_1_3_9,23,2534404,38778800,250500,10724164301,0
2_1_5_0,31,2352614,38642700,286900,10164276600,0
2_1_5_1,31,2685716,38738700,254400,16802149401,0
2_1_5_2,33,2352402,39425400,284700,8938429999,0
2_1_5_3,33,2531804,39104800,302700,10761506300,0
2_1_5_4,29,2387546,48815101,271600,8793421200,0
2_1_5_5,31,2352410,38737099,262000,8790486300,0
2_1_5_6,33,2387442,45260700,336900,12532619499,0
2_1_5_7,33,2353026,41280900,284600,14815543701,0
2_1_5_8,31,2353052,38452900,258200,11022754699,0
2_1_5_9,29,2423588,38980800,268300,13393144600,0
2_2_1_0,31,5543194,38925200,264599,16060194500,0
2_2_1_1,31,5490422,38421901,263000,17357010600,0
2_2_1_2,23,5604515,38872700,228599,16673069000,16511
2_2_1_3,31,5493906,37836999,233500,16495949300,0
2_2_1_4,31,5494928,38813900,247899,16485810200,0
2_2_1_5,31,7400578,39763000,243500,14755099100,0
2_2_1_6,31,5492294,39032299,259900,14405411901,0
2_2_1_7,31,5491582,39257100,276401,8876011000,0
2_2_1_8,31,5500298,40112100,261800,8897147301,0
2_2_1_9,31,5489138,38793999,285199,14853614201,0
2_2_3_0,43,5492668,43570000,312201,11070269700,0
2_2_3_1,41,5624710,38703501,342000,12070636700,0
2_2_3_2,41,6591298,38901300,313500,11118036500,0
2_2_3_3,45,5588338,38905199,318400,16158308000,0
2_2_3_4,45,5581314,38953400,343501,17735293599,0
2_2_3_5,39,5728496,39473300,308000,16729601000,0
2_2_3_6,43,5908498,38546300,337901,16632799100,0
2_2_3_7,41,5488938,38706599,322401,12828691100,0
2_2_3_8,41,5609106,38607000,326700,8827479200,0
2_2_3_9,41,5549584,38611600,314900,15854433601,0
2_2_5_0,63,5622944,38933700,479200,17471553400,0
2_2_5_1,59,6463560,37742401,428000,16362164900,0
2_2_5_2,59,5489138,39803700,414200,17914319499,0
2_2_5_3,61,5494234,39074200,443500,17127334500,0
2_2_5_4,59,5491530,37963100,625400,16161431300,0
2_2_5_5,59,5493908,38627900,442901,16884600500,0
2_2_5_6,61,5488954,39096699,467201,11962437100,0
2_2_5_7,57,5796714,38899299,424000,16946112099,0
2_2_5_8,59,5961252,39172701,375200,10985779300,0
2_2_5_9,57,5606152,52544299,482601,13023969200,0
2_3_1_0,45,9006633,39025099,363200,16129481200,0
2_3_1_1,45,8628588,38890600,333201,17502353500,0
2_3_1_2,45,8631284,38967300,318200,16915045800,0
2_3_1_3,45,8785814,38880599,338601,16659799699,0
2_3_1_4,45,8686058,38939899,328300,12667682200,0
2_3_1_5,45,8940144,38763600,305100,8960011200,0
2_3_1_6,45,8637218,38724900,305001,8988418100,0
2_3_1_7,39,8633931,39288701,271001,8971099300,0
2_3_1_8,39,8633726,38842001,345100,10909841100,371
2_3_1_9,45,8625474,39213200,310199,8781570601,0
2_3_3_0,67,8729398,39071400,450600,8938489301,0
2_3_3_1,61,8704224,39217600,398001,16611552299,0
2_3_3_2,63,8660016,38996700,433099,17657295301,0
2_3_3_3,57,8978210,45366101,369000,14015217100,0
2_3_3_4,63,9833412,38532301,418901,17360508400,0
2_3_3_5,65,8633594,38514200,561400,15529281100,0
2_3_3_6,67,9170358,38745200,449999,17090047001,0
2_3_3_7,63,8625498,39915799,422500,16208852101,0
2_3_3_8,61,8625522,38871700,424500,17332705100,0
2_3_3_9,63,10667954,38754301,427100,10834702100,0
2_3_5_0,89,8636974,39063099,588001,13479443300,0
2_3_5_1,91,8989326,39633700,589099,12203278800,0
2_3_5_2,89,8637078,38574300,570401,16907160799,0
2_3_5_3,81,8937422,38656400,676700,9417602501,0
2_3_5_4,85,8816722,38543901,548100,14670894499,0
2_3_5_5,87,8661454,38920700,555900,12249022001,0
2_3_5_6,89,8625498,38417100,583600,8953737100,0
2_3_5_7,89,8625492,39407100,580600,9059211100,0
2_3_5_8,83,8629362,38699500,554501,17035697501,0
2_3_5_9,89,8631218,39150800,563900,11906221001,0
3_1_1_0,25,3307218,36921200,224199,9980068700,0
3_1_1_1,23,3167832,39163500,217700,8992508399,0
3_1_1_2,25,3138438,38757600,210901,8876836901,0
3_1_1_3,25,4147216,38747600,298599,9159425601,0
