Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,22,7316091,38798600,244700,25700534700,0
2_1_1_1,22,7372791,52679700,229900,39338283700,4978
2_1_1_2,22,7318365,51038300,195400,40192203200,182
2_1_1_3,22,7316019,51241900,187500,39970427100,109
2_1_1_4,22,7312137,51115700,261400,39361133000,0
2_1_1_5,22,7315189,51155800,242100,39482975600,1
2_1_1_6,18,7968793,51243300,199300,39116074800,0
2_1_1_7,22,7392293,51965300,212600,40426652300,2049
2_1_1_8,22,7404693,53037200,219000,39910845600,390
2_1_1_9,20,7986547,50997800,390900,40551863100,13333
2_1_3_0,30,7317065,51332600,304500,39948738500,0
2_1_3_1,28,7543127,52061600,286900,40199947700,0
2_1_3_2,28,7313479,51284900,313800,38822906100,0
2_1_3_3,26,7312341,50874600,247800,40319935300,0
2_1_3_4,28,10564047,53203000,256200,41227410900,236
2_1_3_5,30,7468217,51306000,288000,40042776200,0
2_1_3_6,30,8541343,51924500,222600,39252679100,0
2_1_3_7,26,7315073,64916700,318500,39648808300,0
2_1_3_8,26,7312255,51067000,215800,39623657200,7
2_1_3_9,28,7652575,50982500,262000,40499511700,0
2_1_5_0,36,7312367,52653200,307400,39531607200,0
2_1_5_1,36,8132479,52042000,310400,40718241200,2832
2_1_5_2,38,7312137,52867100,337500,38924863400,0
2_1_5_3,38,7551655,51248800,361300,40399978100,0
2_1_5_4,34,7358723,53658500,302200,39625504600,0
2_1_5_5,36,7312161,51667700,293600,40080518500,0
2_1_5_6,38,7398431,50874500,379600,39699507700,0
2_1_5_7,38,7312761,140329400,381300,40213129100,0
2_1_5_8,36,7312911,51229200,298100,39378465800,0
2_1_5_9,34,7417509,51559600,364300,40366951700,37
2_2_1_0,41,15741125,52893200,315400,40110136600,13
2_2_1_1,41,15670956,53001800,289000,40633519000,63
2_2_1_2,33,16040468,52265300,263400,39389838300,40881
2_2_1_3,41,15683948,51910500,353500,40407420600,2989
2_2_1_4,41,15679048,52529700,294500,39945423800,744
2_2_1_5,41,21636710,51411200,359800,42706393800,851872
2_2_1_6,41,15672341,54397000,289500,39930508700,0
2_2_1_7,41,15674823,53642800,283200,40806948600,0
2_2_1_8,41,15685801,52154800,307100,40528874300,629
2_2_1_9,41,15669082,51429900,302300,40293727200,0
2_2_3_0,53,15676290,51965700,408100,40442596500,1
2_2_3_1,51,15849057,51557600,451800,40719843800,0
2_2_3_2,51,17350451,52111200,344800,40677477300,528
2_2_3_3,55,15775498,50599200,399900,41144761200,261
2_2_3_4,55,15901046,51859600,392000,40059986300,1383
2_2_3_5,49,15989485,50588500,377400,40893390600,0
2_2_3_6,73,30346420,52597900,525200,41350620500,1060111
2_2_3_7,51,15668865,52251600,372000,39827262700,0
2_2_3_8,51,15831069,52056100,451400,39943965400,25
2_2_3_9,51,15746519,52207900,352700,40930683800,0
2_2_5_0,73,16222571,52492600,650400,40221270800,690
2_2_5_1,69,16987859,52775400,444900,41950220000,0
2_2_5_2,69,15670433,51151400,611300,44008322300,0
2_2_5_3,71,15680301,53672900,526300,42243135200,0
2_2_5_4,69,15674677,51655000,555800,41747358400,0
2_2_5_5,69,15680136,52477900,482500,42346029800,0
2_2_5_6,71,15668897,52551100,530800,41715297900,0
2_2_5_7,67,16190012,69305400,596900,42871239300,251
2_2_5_8,69,16312524,55083600,903100,42689680300,0
2_2_5_9,67,15926007,70035500,441300,42480317900,0
2_3_1_0,55,21481947,51905500,384800,42335377100,12734
