Query,NR,PM,TM
2_1_1_0,0,0,-170266624
2_1_1_1,0,0,69270000
2_1_1_2,0,0,-122632072
2_1_1_3,0,0,91123600
2_1_1_4,0,0,-24625160
2_1_1_5,0,0,-121700232
2_1_1_6,0,0,-6924488
2_1_1_7,0,0,140511616
2_1_1_8,0,0,-39168888
2_1_1_9,0,0,-338760
2_1_3_0,0,0,-56653952
2_1_3_1,0,0,72423840
2_1_3_2,0,0,-40560152
2_1_3_3,0,0,77455992
2_1_3_4,0,0,-109976176
2_1_3_5,0,3638448,63792576
2_1_3_6,0,0,-66136248
2_1_3_7,0,0,-6095280
2_1_3_8,3728200,0,115476344
2_1_3_9,0,3722336,-82010072
2_1_5_0,0,3627992,-39079336
2_1_5_1,0,0,-5122048
2_1_5_2,0,0,-28066752
2_1_5_3,0,0,-17013184
2_1_5_4,0,0,122161816
2_1_5_5,0,3848168,-83241576
2_1_5_6,0,0,91324064
2_1_5_7,0,0,-66386664
2_1_5_8,0,0,93866824
2_1_5_9,0,0,-136352624
2_2_1_0,0,0,43159712
2_2_1_1,0,0,-68627240
2_2_1_2,0,0,51241960
2_2_1_3,0,0,76276936
2_2_1_4,0,0,-35327952
2_2_1_5,0,0,-4976720
2_2_1_6,0,0,-25930592
2_2_1_7,0,0,-29112408
2_2_1_8,0,0,115285456
2_2_1_9,0,3711824,-5090992
2_2_3_0,0,0,-48983624
2_2_3_1,0,0,-45270032
2_2_3_2,0,0,-56558368
2_2_3_3,0,0,175818528
2_2_3_4,0,0,-75280576
2_2_3_5,0,0,-75912816
2_2_3_6,0,0,116830424
2_2_3_7,0,0,19887728
2_2_3_8,0,0,-78773864
2_2_3_9,0,0,-70499392
2_2_5_0,0,0,124152176
2_2_5_1,0,0,-134304736
2_2_5_2,0,0,99562584
2_2_5_3,0,0,-80377664
2_2_5_4,0,0,132099176
2_2_5_5,0,0,-115773472
2_2_5_6,0,0,118520432
2_2_5_7,0,0,-22872056
2_2_5_8,0,0,-35818600
2_2_5_9,0,0,19574584
2_3_1_0,0,0,-12289752
2_3_1_1,0,0,-30298296
2_3_1_2,0,0,-49008128
2_3_1_3,0,0,61198024
2_3_1_4,0,0,-24676640
2_3_1_5,0,3638440,-24866592
2_3_1_6,0,0,115812280
2_3_1_7,0,0,-9050392
2_3_1_8,0,0,-51940904
2_3_1_9,0,0,-49436760
2_3_3_0,0,0,131222464
2_3_3_1,0,0,-146618616
2_3_3_2,0,0,124101008
2_3_3_3,0,0,3364304
2_3_3_4,0,0,-63184480
2_3_3_5,0,0,-59512312
2_3_3_6,0,0,120205632
2_3_3_7,0,0,13033768
2_3_3_8,0,3544056,-85341776
2_3_3_9,0,3879744,-74955864
2_3_5_0,0,0,124246320
2_3_5_1,0,0,-127351008
2_3_5_2,0,0,108068968
2_3_5_3,0,3764536,-69506128
2_3_5_4,0,3544088,-58431112
2_3_5_5,0,0,2321536
2_3_5_6,0,0,102127616
2_3_5_7,0,3816736,-80035592
2_3_5_8,0,0,129120128
2_3_5_9,0,3659488,-134102856
3_1_1_0,0,3544056,105097096
3_1_1_1,0,0,-62935912
3_1_1_2,0,0,-57968872
3_1_1_3,0,0,61080920
3_1_1_4,0,0,-42617928
3_1_1_5,0,0,7261712
3_1_1_6,0,0,85001088
3_1_1_7,0,0,-81225280
3_1_1_8,0,0,54351864
3_1_1_9,0,0,16298640
3_1_3_0,0,0,-55785464
3_1_3_1,0,0,61382968
3_1_3_2,0,0,2234544
3_1_3_3,0,3606960,-39990416
3_1_3_4,0,0,60221440
3_1_3_5,0,0,-52138672
3_1_3_6,0,0,11655080
3_1_3_7,3774728,0,-74283088
3_1_3_8,0,0,105331096
3_1_3_9,0,0,-44340192
3_1_5_0,0,0,-39544920
3_1_5_1,0,0,41080000
3_1_5_2,0,0,-41909040
3_1_5_3,0,0,-28156360
3_1_5_4,0,0,-26383176
3_1_5_5,0,0,102490232
3_1_5_6,0,0,-76035560
3_1_5_7,0,3722344,120691416
3_1_5_8,0,0,-96929304
3_1_5_9,0,0,-18764440
3_2_1_0,0,0,135389752
3_2_1_1,0,0,-99104856
3_2_1_2,0,0,78528032
3_2_1_3,0,0,-117798000
3_2_1_4,0,0,59109480
3_2_1_5,0,0,-24135680
3_2_1_6,0,0,-46841760
3_2_1_7,0,0,48487616
3_2_1_8,0,0,-19935976
3_2_1_9,0,0,-21647496
3_2_3_0,0,0,142528456
3_2_3_1,0,0,-4741664
3_2_3_2,0,0,-65254744
3_2_3_3,0,0,46089328
3_2_3_4,0,0,-141210856
