Query,NR,PM,TM
2_1_1_0,0,3527840,98392088
2_1_1_1,0,0,247380184
2_1_1_2,0,0,-556345328
2_1_1_3,0,0,244933992
2_1_1_4,0,0,64152368
2_1_1_5,0,0,247311352
2_1_1_6,0,0,-414668976
2_1_1_7,0,0,71328936
2_1_1_8,0,0,240373232
2_1_1_9,0,0,36807216
2_1_3_0,0,0,-405200832
2_1_3_1,0,0,92555312
2_1_3_2,0,0,236155880
2_1_3_3,0,3722360,203926112
2_1_3_4,0,0,-582437240
2_1_3_5,0,0,248956568
2_1_3_6,0,0,74421960
2_1_3_7,0,0,248438152
2_1_3_8,0,0,-603691976
2_1_3_9,0,3544112,244970792
2_1_5_0,0,0,53556152
2_1_5_1,0,0,248470168
2_1_5_2,0,0,-412334832
2_1_5_3,0,0,71534872
2_1_5_4,0,0,230532168
2_1_5_5,0,0,71249936
2_1_5_6,0,0,-409024480
2_1_5_7,0,0,202754728
2_1_5_8,0,3532704,67707552
2_1_5_9,0,0,249648856
2_2_1_0,0,0,-642255368
2_2_1_1,0,0,176680544
2_2_1_2,0,0,309481984
2_2_1_3,0,0,72432216
2_2_1_4,0,0,-496665168
2_2_1_5,0,0,208193584
2_2_1_6,0,0,148186688
2_2_1_7,0,0,207357624
2_2_1_8,0,0,-480689872
2_2_1_9,0,0,186636576
2_2_3_0,0,0,182748448
2_2_3_1,0,0,-31776704
2_2_3_2,0,0,-459172344
2_2_3_3,0,0,216392032
2_2_3_4,0,0,244990568
2_2_3_5,0,3539752,54116424
2_2_3_6,0,0,-540638008
2_2_3_7,0,0,163520304
2_2_3_8,0,0,231386424
2_2_3_9,0,0,275092832
2_2_5_0,0,0,-629024608
2_2_5_1,0,0,298000856
2_2_5_2,0,0,52596640
2_2_5_3,0,0,208798096
2_2_5_4,0,0,-490288048
2_2_5_5,0,0,156750496
2_2_5_6,0,0,133989256
2_2_5_7,0,0,150883104
2_2_5_8,0,0,-462752160
2_2_5_9,0,0,109498960
2_3_1_0,0,0,257031544
2_3_1_1,0,0,175777080
2_3_1_2,0,0,-518643064
2_3_1_3,0,0,170792912
2_3_1_4,0,0,124821176
2_3_1_5,0,0,157474808
2_3_1_6,4624080,0,-483245536
2_3_1_7,0,0,120200656
2_3_1_8,0,0,229446408
2_3_1_9,0,0,130243384
2_3_3_0,0,4686976,-484065200
2_3_3_1,0,0,119773032
2_3_3_2,0,0,229494408
2_3_3_3,0,4875704,125344520
2_3_3_4,4686968,0,-484209784
2_3_3_5,0,0,119868392
2_3_3_6,0,0,233667648
2_3_3_7,0,0,134801288
2_3_3_8,0,0,-497425072
2_3_3_9,0,0,134333672
2_3_5_0,0,0,208997256
2_3_5_1,0,0,105724480
2_3_5_2,0,4771280,-409643744
2_3_5_3,0,0,157615976
2_3_5_4,0,0,120837928
2_3_5_5,0,4718480,156307560
2_3_5_6,0,0,-477909600
2_3_5_7,0,0,119969584
2_3_5_8,4686896,0,225359696
2_3_5_9,0,0,122354144
3_1_1_0,0,0,-461304400
3_1_1_1,0,0,105210080
3_1_1_2,0,0,252381872
3_1_1_3,0,0,170993688
3_1_1_4,0,0,-523174616
3_1_1_5,0,0,166382256
3_1_1_6,0,0,134342040
3_1_1_7,0,0,156393856
3_1_1_8,0,0,-472952792
3_1_1_9,0,0,114805200
3_1_3_0,0,0,240856624
3_1_3_1,0,0,153219416
3_1_3_2,0,0,-523781768
3_1_3_3,0,0,155972568
3_1_3_4,0,0,180970256
3_1_3_5,0,0,114841304
3_1_3_6,0,0,-407744560
3_1_3_7,0,0,148857800
3_1_3_8,0,0,133996872
3_1_3_9,0,0,155747936
3_1_5_0,0,0,-477272784
3_1_5_1,0,0,119448984
3_1_5_2,0,0,245185848
3_1_5_3,0,0,162685040
3_1_5_4,0,0,-533519704
3_1_5_5,0,0,161474024
3_1_5_6,0,0,170903136
3_1_5_7,4986480,0,119690400
3_1_5_8,0,0,-420019968
3_1_5_9,0,0,134850448
3_2_1_0,0,0,159662800
3_2_1_1,0,0,129789912
3_2_1_2,0,4655608,-440642952
3_2_1_3,0,0,106035024
3_2_1_4,0,0,241020680
3_2_1_5,0,0,148261120
3_2_1_6,0,0,-524363064
3_2_1_7,0,0,155907824
3_2_1_8,0,0,181045744
3_2_1_9,0,0,109644128
3_2_3_0,0,4708016,-409008784
3_2_3_1,0,0,162681160
3_2_3_2,0,0,120829072
3_2_3_3,0,0,160814752
3_2_3_4,0,0,-477725136
3_2_3_5,0,0,119970824
3_2_3_6,0,0,229502408
3_2_3_7,0,4875944,125419512
3_2_3_8,0,4687032,-484180648
3_2_3_9,0,0,119861144
3_2_5_0,0,0,233660160
3_2_5_1,0,0,134859480
3_2_5_2,0,0,-498878648
3_2_5_3,0,0,129632840
3_2_5_4,0,0,208938968
3_2_5_5,0,0,105755784
3_2_5_6,4770992,0,-409378368
3_2_5_7,0,0,157662440
3_2_5_8,0,0,120299800
3_2_5_9,0,0,161034352
3_3_1_0,0,4592640,-487314392
3_3_1_1,0,0,124757992
3_3_1_2,0,0,229650000
3_3_1_3,0,4875768,122789032
3_3_1_4,0,0,-471436968
3_3_1_5,0,0,115028912
3_3_1_6,0,0,240877272
3_3_1_7,0,0,148883360
3_3_1_8,0,0,-524623136
3_3_1_9,0,0,155791064
3_3_3_0,0,0,181224464
3_3_3_1,0,0,114846096
3_3_3_2,0,0,-412559760
3_3_3_3,0,0,149025840
3_3_3_4,0,4613656,129742432
3_3_3_5,0,4770928,150933944
3_3_3_6,0,0,-467803544
3_3_3_7,0,0,114417696
3_3_3_8,0,0,245376200
3_3_3_9,0,0,153553632
3_3_5_0,4608912,0,-528927944
3_3_5_1,0,0,156745504
3_3_5_2,0,4624120,175966216
3_3_5_3,0,0,119696128
3_3_5_4,0,0,-424660216
3_3_5_5,4875648,0,130117072
3_3_5_6,0,0,164315152
3_3_5_7,0,4949160,120299072
3_3_5_8,0,0,-428671632
3_3_5_9,0,0,122329528
