Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,22,3715408,8176400,376500,5626453100,0
2_1_1_1,22,3744114,26383400,348900,6278447400,2494
2_1_1_2,22,3717682,26420000,322900,6257237800,194
2_1_1_3,22,3715600,27253500,268400,6289799400,118
2_1_1_4,22,3711566,26388100,269300,6085388000,0
2_1_1_5,22,3714639,26796300,275500,6071341700,3
2_1_1_6,18,4038858,26690200,300300,6173638100,0
2_1_1_7,22,3752082,26312000,289800,6343913300,947
2_1_1_8,22,3757676,26373300,295400,6275614000,190
2_1_1_9,20,4046602,26224500,245800,6365121400,6472
2_1_3_0,30,3716406,26508100,323100,6422262200,0
2_1_3_1,28,3827874,26435100,318000,6340640300,0
2_1_3_2,28,3712844,26531600,374300,6092304800,0
2_1_3_3,26,3711724,26612700,286600,6484950400,0
2_1_3_4,28,5497412,33899600,407700,7235478800,152
2_1_3_5,30,3789538,26224400,432500,6442066000,0
2_1_3_6,30,4327762,26575400,294600,6740669500,0
2_1_3_7,26,3714522,26743000,294900,6052026500,0
2_1_3_8,26,3711684,26317300,309400,6895615300,7
2_1_3_9,28,3883308,26503500,427700,6372320800,0
2_1_5_0,36,3711748,26336500,448000,6490683600,0
2_1_5_1,36,4123546,26667700,418400,6620452200,1528
2_1_5_2,38,3711554,25847600,391500,5954682900,0
2_1_5_3,38,3830996,26870000,393800,6379444500,0
2_1_5_4,34,3736254,27016700,362200,6551995800,0
2_1_5_5,36,3711566,26609900,419700,6346570700,0
2_1_5_6,38,3756366,26378700,374400,6495246500,0
2_1_5_7,38,3712318,26311900,517400,6401954000,0
2_1_5_8,36,3712448,26560900,423800,6227115000,0
2_1_5_9,34,3764692,26684300,343100,6563031200,21
2_2_1_0,46,9580299,26208900,481100,6629356000,18
2_2_1_1,46,9546296,27010800,403200,6256672200,63
2_2_1_2,38,9764316,26404800,358700,6425710000,20558
2_2_1_3,46,9558290,29472200,707800,6547683900,2749
2_2_1_4,46,9554650,26470400,894200,6474536200,706
2_2_1_5,46,12525920,26610700,444000,7463725400,425035
2_2_1_6,46,9547573,26128200,456500,6499392300,0
2_2_1_7,46,9550371,27277500,627300,6487743800,0
2_2_1_8,46,9552752,26751600,578200,6474984100,319
2_2_1_9,46,9544244,26674700,369200,6784705200,0
2_2_3_0,58,9551343,26477400,634200,6641198200,7
2_2_3_1,56,9635843,26313800,448200,6540291800,0
2_2_3_2,56,10404203,26535800,484800,7054841300,556
2_2_3_3,60,9596754,26052400,483700,6623797800,110
2_2_3_4,60,9660137,26345300,493300,6653860700,656
2_2_3_5,54,9704969,26342600,443400,6769138200,0
2_2_3_6,83,18602888,26871000,575800,7244423700,537550
2_2_3_7,56,9543996,26386200,488600,6070025400,0
2_2_3_8,56,9626071,26255200,469600,6714739500,46
2_2_3_9,56,9584342,26639500,530800,6429211900,0
2_2_5_0,78,9823326,26239900,595500,6569821100,360
2_2_5_1,74,10206450,26554800,676400,6794956600,0
2_2_5_2,74,9545927,27258300,871200,6842095100,0
2_2_5_3,76,9554923,26334600,631800,6506737700,1
2_2_5_4,74,9549500,26780400,715200,6620900900,0
2_2_5_5,74,9555057,26672000,718900,6567328400,0
2_2_5_6,76,9544012,26608400,628200,6427364500,0
2_2_5_7,72,9804290,26521700,617600,6513372400,110
2_2_5_8,74,9865469,26941900,548300,6825951100,0
2_2_5_9,72,9686451,25120200,541100,6590274300,0
2_3_1_0,60,12509254,26857800,420300,6757020900,8648
2_3_1_1,60,12198109,26425100,474300,6373210600,22
2_3_1_2,60,12200996,27099800,437900,6096519100,0
2_3_1_3,60,12366585,26217400,443700,6691533100,479
2_3_1_4,60,12237184,33216300,491300,6590086300,112
2_3_1_5,60,12403198,26386000,516400,6298971000,0
2_3_1_6,60,12245403,26550900,466600,6599634200,0
2_3_1_7,54,12203897,26094100,422400,6652160200,2191
2_3_1_8,54,12213206,26302600,430600,6503577200,425
2_3_1_9,60,12195106,26303700,468800,6214099700,0
2_3_3_0,82,12338370,27343700,888800,6623204800,343
2_3_3_1,76,12266456,26857600,654900,6701497900,233
2_3_3_2,78,12219321,26812200,685000,6533071900,2
2_3_3_3,72,12407853,26781600,546000,6898881800,1312
2_3_3_4,78,13372694,26957700,619100,6999973800,48
2_3_3_5,80,12207160,26784400,687600,6544026900,18
2_3_3_6,82,13040566,26638000,800900,7374699600,8649
2_3_3_7,78,12195138,26525500,575700,6451072100,0
2_3_3_8,76,12195144,26630900,555500,6424702700,0
2_3_3_9,78,13880142,26275000,554100,7138854800,0
2_3_5_0,104,12220598,26603000,830300,6444162700,0
2_3_5_1,106,12438594,26849000,967600,6671991800,0
2_3_5_2,104,12212396,26666700,753100,6614268200,0
2_3_5_3,96,12473893,26464800,669000,6855324700,30
2_3_5_4,100,12328582,26505100,785400,6384679400,1
2_3_5_5,102,12225060,26181800,741700,6481450400,0
2_3_5_6,104,12195130,26399700,729700,6364431600,0
2_3_5_7,104,12195184,27200800,970800,6485068400,0
2_3_5_8,98,12199170,26443000,764500,6348084900,0
2_3_5_9,104,12201666,26979600,800900,6467967200,0
3_1_1_0,30,4345726,31322800,255200,6538273000,476
3_1_1_1,28,4262968,26392900,278000,6167115400,0
3_1_1_2,30,4244146,25969100,310300,6432145400,0
3_1_1_3,30,4922120,27262300,372300,6233296800,0
3_1_1_4,30,5729858,26535100,285000,6497373900,825
3_1_1_5,28,4288466,26667700,284400,6424585700,0
3_1_1_6,26,5185167,26344700,259800,7271511900,2022371
3_1_1_7,28,4300873,32666700,317400,6678965800,0
3_1_1_8,26,4243994,26213800,257000,6354574400,0
3_1_1_9,30,6425214,25861400,395900,7097284900,0
3_1_3_0,40,5907907,26602000,349200,6617194300,0
3_1_3_1,38,4426816,27141200,442200,6418854200,0
3_1_3_2,40,4392440,26650500,357000,6534745100,0
3_1_3_3,42,4248364,26165300,340300,6419468500,0
3_1_3_4,42,4243693,25590200,320000,6412766000,0
3_1_3_5,42,4296242,26437200,707300,6494579800,0
3_1_3_6,38,4243718,28541500,967900,6560722100,0
3_1_3_7,36,4296516,26699400,296200,6475485100,1
3_1_3_8,40,4278458,26971000,304500,6609108500,0
3_1_3_9,40,4277206,26654100,422100,6536326000,1
3_1_5_0,54,4395526,26378500,527700,6675377600,0
3_1_5_1,52,4394610,26424600,390300,6635910700,0
3_1_5_2,50,4354280,26351500,410300,6578793100,0
3_1_5_3,48,4274834,34071800,436900,6454281700,0
3_1_5_4,52,4551248,30995100,388500,6804429400,0
3_1_5_5,52,4246110,26286400,422400,6540604400,0
3_1_5_6,52,4241812,26371000,476400,6183411900,0
3_1_5_7,50,4318844,26407100,486700,6422106600,0
3_1_5_8,52,4274712,26403100,492500,6670634000,0
3_1_5_9,52,4241818,26934500,491300,6425636100,0
3_2_1_0,61,11134662,26496700,549700,6149614200,0
3_2_1_1,61,14174562,26491500,463000,7327837900,11820
3_2_1_2,61,11436658,26489400,532100,6651796000,2
3_2_1_3,61,11165297,26460100,595000,6945372800,45
3_2_1_4,55,11236085,26738700,450200,6876061700,448
3_2_1_5,61,11471421,26843000,373500,6568945600,12781
3_2_1_6,61,12827361,26768100,481300,6986229000,52
3_2_1_7,61,11147187,26760900,421500,6652598100,96
3_2_1_8,61,11186825,26328900,574300,6668956900,0
3_2_1_9,57,14050731,26596800,403900,6969077500,557
3_2_3_0,81,11578868,26508700,609800,7035321800,0
3_2_3_1,77,12157722,26080000,490400,6910266100,0
3_2_3_2,83,11956808,31512100,717500,6783471600,0
3_2_3_3,79,11368979,26647700,569900,6687378500,84
3_2_3_4,77,11439257,26924600,544100,6908187600,50
3_2_3_5,79,11263098,26240600,525100,6966644000,15
3_2_3_6,81,11210762,26307700,499000,6623094600,0
3_2_3_7,77,11135136,26479400,501800,6686783200,0
3_2_3_8,79,12552749,26412300,508900,6892471900,0
3_2_3_9,81,11853747,26237300,533800,7522067100,0
3_2_5_0,101,13630294,26737600,707600,7115235500,0
3_2_5_1,107,11134704,26697000,679400,6511209500,0
3_2_5_2,105,11254138,26321000,748100,6576893600,0
3_2_5_3,101,11134992,32903800,653000,6603535600,0
3_2_5_4,101,11266885,27026400,646400,6726283800,0
3_2_5_5,107,11243301,26509000,784400,6665849400,0
3_2_5_6,101,11490534,26653700,714300,6627691700,0
3_2_5_7,99,11155508,25953700,657100,6549196600,0
3_2_5_8,101,11268654,26114600,636800,6876779300,0
3_2_5_9,97,11135228,26876600,618400,6631104500,0
3_3_1_0,82,17159589,25893600,966600,7239021200,19473
3_3_1_1,82,14989154,27386100,481900,6343650300,0
3_3_1_2,101,24073101,26378100,562000,6990801800,0
3_3_1_3,82,14866783,26336400,471600,6391725700,0
3_3_1_4,82,14929007,26500000,508300,6717677300,0
3_3_1_5,82,14321055,26186700,507300,6302689000,0
3_3_1_6,78,14857893,26407800,520200,6357386300,878
3_3_1_7,82,19844554,26455800,565700,7791514800,1
3_3_1_8,82,14849384,26720000,507200,6638683700,6
3_3_1_9,82,14889344,26309700,563000,6582771200,28
3_3_3_0,106,14846340,26192800,683400,6473406900,0
3_3_3_1,112,14846268,26741700,665800,6556587600,0
3_3_3_2,108,14877362,26705500,755300,6825303900,0
3_3_3_3,112,14847060,25958000,708200,6546556000,0
3_3_3_4,110,14848494,27129300,713100,6447348300,0
3_3_3_5,110,15031636,26335700,644800,6668427200,0
3_3_3_6,112,15461610,26637300,696700,6989461200,8
3_3_3_7,106,15412684,26935000,707000,7698084300,1745
3_3_3_8,110,15007222,27810600,1237100,7020447400,0
3_3_3_9,114,15016358,26126400,1039000,6753628800,0
3_3_5_0,146,14895726,26639000,909500,6667245700,0
3_3_5_1,144,14868958,26532300,1041200,6832442900,0
3_3_5_2,146,14967506,26628800,1294500,6493467200,0
3_3_5_3,144,15308377,26958300,945500,6781639800,0
3_3_5_4,140,15138520,26934600,1149600,6741608900,0
3_3_5_5,146,15521374,26297400,916300,6932033700,0
3_3_5_6,148,14846272,26734700,1094500,6433708300,0
3_3_5_7,150,15064894,26686200,1073500,7092032400,0
3_3_5_8,142,16194264,26084000,912400,7339085100,0
3_3_5_9,142,14944658,26620200,1246500,6670050800,0
