Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,7,1707,71169400,116600,43658171000,0
2_1_1_1,7,132588,51720400,132800,40757099500,12
2_1_1_2,7,3646,51166500,123800,41075036900,0
2_1_1_3,7,2153,54865200,184900,42258387400,61
2_1_1_4,7,169,53149300,172000,40852779800,0
2_1_1_5,7,1945,188343200,140500,41484240600,0
2_1_1_6,3,189278,51858200,106900,41547970900,0
2_1_1_7,7,60211,51229000,134900,40877870400,0
2_1_1_8,7,91386,49931900,138300,41135067900,195
2_1_1_9,5,151320,51642800,125300,41078982600,2059
2_1_3_0,15,6053,70841300,204300,40906585700,0
2_1_3_1,13,336242,51797000,180200,41067520400,0
2_1_3_2,13,20856,51785800,175000,40871139700,0
2_1_3_3,11,20445,66048700,211100,41292186800,0
2_1_3_4,13,2099062,51727500,175800,41698932800,0
2_1_3_5,15,246348,71245800,185400,40812046600,0
2_1_3_6,15,1230348,51006700,245700,41196416000,0
2_1_3_7,11,49070,51643900,145800,41111991500,0
2_1_3_8,11,52331,55782000,196100,41037316300,0
2_1_3_9,13,349205,50179100,178100,41237744500,0
2_1_5_0,21,125247,162628800,252000,41330843800,0
2_1_5_1,21,1864053,51187400,222800,41569845700,0
2_1_5_2,23,460513,51425600,288500,40824934500,0
2_1_5_3,23,356050,50996600,277600,41186557200,0
2_1_5_4,19,27534,115173900,197800,41728293900,0
2_1_5_5,21,22943,64107500,274400,41296379000,0
2_1_5_6,23,110366,52231500,264000,41125874200,0
2_1_5_7,23,25717,52178900,274800,41070946500,0
2_1_5_8,21,60589,52624400,226400,40880859800,0
2_1_5_9,19,1348560,51081300,254000,41092789900,0
2_2_1_0,17,156848,74770900,258000,41406639900,1
2_2_1_1,17,1292,51615300,356000,41029806500,5
2_2_1_2,9,43718,51560600,160200,41440423700,21859
2_2_1_3,17,11674,51264200,206000,41146632500,0
2_2_1_4,17,5503,70019200,191400,41372561400,321
2_2_1_5,17,2975566,67449500,286500,41646274300,8245
2_2_1_6,17,122518,51860600,194200,41020920500,0
2_2_1_7,17,2928,52563900,229900,40825015700,0
2_2_1_8,17,55979,51604200,208000,41066491800,0
2_2_1_9,17,47527,52424200,227100,41276088600,0
2_2_3_0,29,97641,140265700,279200,41191389900,0
2_2_3_1,27,164060,52303600,262900,41230485000,0
2_2_3_2,27,980164,52782300,291400,41705659100,2
2_2_3_3,31,372145,57391700,327400,41230278200,0
2_2_3_4,31,244516,113333500,346300,41147496900,8
2_2_3_5,25,111290,70932700,274100,41625883400,0
2_2_3_6,29,887739,52570300,259200,41323250800,15520
2_2_3_7,27,134430,59663600,302700,40733938400,0
2_2_3_8,27,54586,51236100,248600,41197920500,1
2_2_3_9,27,179194,52298800,288000,41456272900,0
2_2_5_0,49,534435,142407800,477200,41372219400,351
2_2_5_1,45,1087541,51845400,434300,41752652000,0
2_2_5_2,45,1490867,51972700,426800,41814581200,0
2_2_5_3,47,38887,51448500,452700,41218425000,0
2_2_5_4,45,805442,76615200,441700,41100033500,0
2_2_5_5,45,700239,72640700,485200,41386305200,0
2_2_5_6,47,212269,51684800,427500,41337650400,0
2_2_5_7,43,611416,52081100,426000,41639997200,0
2_2_5_8,45,696136,51537400,458500,41311081200,0
2_2_5_9,43,136783,51946300,463100,41508815600,0
