Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,11,1046532,37983100,237800,40279349800,0
2_1_1_1,11,1177582,51888000,192700,24951376700,4978
2_1_1_2,11,1048693,50719200,173500,39076212500,182
2_1_1_3,11,1047147,52273200,144000,40033651400,109
2_1_1_4,11,1044760,52359300,156900,40516505100,0
2_1_1_5,11,1046536,52274500,164300,40716391700,1
2_1_1_6,7,1303394,52307600,131100,40798568100,0
2_1_1_7,11,1104802,50816100,158600,40737802500,2049
2_1_1_8,11,1136172,51708200,174500,42005406400,390
2_1_1_9,9,1281071,52527900,169200,42880511200,13333
2_1_3_0,19,1050644,51462600,216800,41851112100,0
2_1_3_1,17,1380998,51126100,190900,41542265800,0
2_1_3_2,17,1065447,51097200,201900,40657301600,0
2_1_3_3,15,1065036,51262800,398100,41463548800,0
2_1_3_4,17,3153249,50921200,241500,42587087200,236
2_1_3_5,19,1291224,52759700,241600,42192624000,0
2_1_3_6,19,2274939,51727100,242400,42791689500,0
2_1_3_7,15,1093661,51270900,209300,41929852200,0
2_1_3_8,15,1096922,50856500,271100,41633752200,7
2_1_3_9,17,1393796,51079600,263700,42033207200,0
2_1_5_0,25,1169838,50918000,345600,41310938800,0
2_1_5_1,25,2908644,52408900,296900,41984743800,2832
2_1_5_2,27,1505104,57709800,289800,41145264600,0
2_1_5_3,27,1400641,50265500,320400,42042777700,0
2_1_5_4,23,1072125,51448500,266800,41372792200,0
2_1_5_5,25,1067534,52481700,281900,41698250700,0
2_1_5_6,27,1154957,52595700,404000,41730441500,0
2_1_5_7,27,1070308,51322900,298700,41887589900,0
2_1_5_8,25,1105180,50973100,333900,41457236500,0
2_1_5_9,23,2393246,51054400,293200,41952928600,37
2_2_1_0,29,3290629,50984400,281800,43020801500,13
2_2_1_1,29,3135123,51180800,282200,42542788600,63
2_2_1_2,21,3243068,51343200,187600,42975602900,40881
2_2_1_3,29,4190186,50961500,259000,43300156500,2989
2_2_1_4,29,3139748,52397400,270200,42600315400,744
2_2_1_5,29,6111909,52468500,344300,43864351800,851872
2_2_1_6,29,4300910,51293500,297400,43990842400,0
2_2_1_7,29,4181820,51349100,254700,43553996300,0
2_2_1_8,29,4234343,51782800,284800,43415172600,629
2_2_1_9,29,3181302,50933500,290000,42869057600,0
2_2_3_0,41,4276005,50614500,359200,43747152000,1
2_2_3_1,39,4342426,51513600,353200,43587137100,0
2_2_3_2,39,5160542,53686800,355900,44188562100,528
2_2_3_3,43,4550509,52747800,417700,44069323900,261
2_2_3_4,43,4423624,49500100,384300,44007659800,1383
2_2_3_5,37,4289798,51423100,362800,43783460900,0
2_2_3_6,61,6155986,51428400,507400,45172260200,1060111
2_2_3_7,39,4312794,51363800,326900,42795262900,0
2_2_3_8,39,4233040,51326600,369700,43760881700,25
2_2_3_9,39,4357558,51083000,359000,43433558900,0
2_2_5_0,61,4716334,55528500,801100,44395995900,690
2_2_5_1,57,5266055,59584000,570800,44246792000,0
2_2_5_2,57,5669231,51743800,517900,44298223800,0
2_2_5_3,59,4217251,51991700,565700,43501484400,0
2_2_5_4,57,4983806,52966200,514100,43821412400,0
2_2_5_5,57,4878603,52710700,577700,43808274800,0
2_2_5_6,59,4390633,51828400,619400,43757593100,0
2_2_5_7,55,4789780,51029300,566700,43713352500,251
2_2_5_8,57,4874842,65204800,571900,43969106700,0
2_2_5_9,55,4315225,56171600,513700,43438880200,0
2_3_1_0,39,5524437,53016100,334100,42790330200,12734
2_3_1_1,39,4182669,51436700,355500,41955173700,13
2_3_1_2,39,5344249,52927100,314700,43438000400,0
2_3_1_3,39,5384660,52878400,333300,43947846000,489
2_3_1_4,39,5300939,52671300,346600,43968923300,233
2_3_1_5,39,4336606,59322700,361000,42401161300,0
2_3_1_6,39,5244428,51147000,311300,43536782800,0
2_3_1_7,33,4184130,51577000,330800,43066217100,2252
2_3_1_8,33,5353973,52088300,304100,43898362900,423
2_3_1_9,39,4178368,49394800,331400,42905854000,0
2_3_3_0,61,5868713,51476800,619300,44342110400,755
2_3_3_1,55,5465537,51226600,478300,43543499400,247
2_3_3_2,57,5392800,51210100,526900,42680224500,1
2_3_3_3,51,5794423,66643100,437700,43945521400,2814
2_3_3_4,57,6751066,52689800,512800,44309015500,33
2_3_3_5,59,5370404,52190300,487400,43706294000,7
2_3_3_6,61,6001703,61699200,607600,44616054500,17034
2_3_3_7,57,5512935,51335300,503100,43893565000,0
2_3_3_8,55,5529559,54101200,510100,43816750900,0
2_3_3_9,57,6298990,52673200,664000,44127006300,0
2_3_5_0,83,5774344,53231300,797000,43843186000,0
2_3_5_1,85,5877963,51799200,859500,43924851600,0
2_3_5_2,83,5621758,52757500,831400,43875233000,0
2_3_5_3,75,6273854,53331800,728200,45182927400,0
2_3_5_4,79,5574020,52806300,780700,44121325900,0
2_3_5_5,81,5571840,52968000,732800,42838571300,0
2_3_5_6,83,5635110,52212400,866700,43015769600,0
2_3_5_7,83,5665078,52117500,833900,42663320300,0
2_3_5_8,77,5438057,52562900,795000,42800520500,0
2_3_5_9,83,5488631,51248000,946800,42461100300,0
3_1_1_0,14,1258859,57230100,220800,40972584200,938
3_1_1_1,12,1064963,50888300,205000,40619354100,0
3_1_1_2,14,1045918,51354000,334700,41686449500,0
3_1_1_3,14,1743903,51070200,187100,41810153100,0
3_1_1_4,14,3173662,52364300,174300,42681725300,1672
3_1_1_5,12,1159370,51997300,181300,41994439600,0
3_1_1_6,10,1698181,51882300,150000,44122936900,4053850
3_1_1_7,12,1171774,54901000,224000,40890348900,0
3_1_1_8,10,1045556,52599000,155800,40936348700,0
3_1_1_9,14,3231658,52282700,160800,42423339500,0
3_1_3_0,24,2196047,51679100,263500,42157652200,0
3_1_3_1,22,1322372,66159700,297800,41798864400,0
3_1_3_2,24,1397549,52182800,277700,42432210000,0
3_1_3_3,26,1192597,52307300,257300,42203774000,0
3_1_3_4,26,1049882,52584600,328300,42114363600,0
3_1_3_5,26,1239450,50907400,251600,42500979200,0
3_1_3_6,22,1048080,68152600,252400,42241723600,0
3_1_3_7,20,1214582,50948000,296500,41527461800,5
3_1_3_8,24,1135189,52465200,263400,40924679700,0
3_1_3_9,24,1167204,50978700,222300,40942476400,0
3_1_5_0,38,1571764,55006700,402000,40695019300,1
3_1_5_1,36,1205856,56279200,373200,40660677900,0
3_1_5_2,34,1425182,50608900,342000,41893514300,0
3_1_5_3,32,1320761,52796600,351000,41963344200,0
3_1_5_4,36,2860717,52170900,340200,42137166700,0
3_1_5_5,36,1143372,51140300,429300,42037846500,0
3_1_5_6,36,1305447,53403200,338900,41379572800,0
3_1_5_7,34,1099570,58459400,381800,42077649400,0
3_1_5_8,36,1199306,50904300,365000,40813120400,0
3_1_5_9,36,1319986,50937200,384300,40325797300,0
3_2_1_0,37,3133965,49722500,382100,41925737000,0
3_2_1_1,37,6149394,63561900,574000,43655842900,24233
3_2_1_2,37,3439277,50337900,1605400,42829682200,0
3_2_1_3,37,4187792,51570100,283100,44120598400,34
3_2_1_4,31,4301079,48866800,257100,44007889500,404
3_2_1_5,37,3445948,50901200,303100,42839540600,25695
3_2_1_6,37,4189140,51578300,313200,43250978300,41
3_2_1_7,37,4184154,51584600,323200,43955908100,114
3_2_1_8,37,4448204,53236800,392600,43733838700,0
3_2_1_9,33,6420965,52339600,303500,44854784000,1089
3_2_3_0,57,4985251,57347000,505800,44641133500,0
3_2_3_1,53,5192236,52309400,440800,44023875200,0
3_2_3_2,59,5301952,51568200,440100,44012380300,0
3_2_3_3,55,4399162,52489200,505600,43674989600,183
3_2_3_4,53,4796605,52637400,469200,44219759600,114
3_2_3_5,55,4151325,52706600,433900,44425289700,30
3_2_3_6,57,4878440,52404200,487500,44261884700,0
3_2_3_7,53,3308215,52853500,416500,43052565900,0
3_2_3_8,55,5175888,57696200,621200,43738139100,0
3_2_3_9,57,5624527,51523800,503300,44663511100,0
3_2_5_0,77,4826600,50800300,738200,43833818100,0
3_2_5_1,83,4565612,51394300,793700,43415772800,0
3_2_5_2,81,5734603,51562800,741800,44401261100,0
3_2_5_3,77,4331517,64239700,701600,44303127700,0
3_2_5_4,77,5157496,52447100,718600,44705777400,0
3_2_5_5,83,4566342,51411900,869900,43420943900,0
3_2_5_6,77,4890995,50144300,688600,43986706600,0
3_2_5_7,75,4933292,52561700,707700,43609688800,0
3_2_5_8,77,5326310,54288700,697800,44438974600,0
3_2_5_9,73,4474066,530600000,644900,43629890100,0
3_3_1_0,52,8485960,52750500,429800,44524932800,37446
3_3_1_1,52,5425993,50114700,388700,43124187200,0
3_3_1_2,66,5326516,70483500,492200,44636651100,0
3_3_1_3,52,5230552,51366600,442400,43768021900,0
3_3_1_4,52,5384104,52259200,401400,43718329300,0
3_3_1_5,52,4182866,283830300,409200,43452833000,0
3_3_1_6,48,4183489,51873400,397700,43309298700,895
3_3_1_7,52,9538883,51667000,377700,44698096700,0
3_3_1_8,52,5226294,53031000,418300,43641194900,0
3_3_1_9,52,5247652,66340100,446500,43545018400,15
3_3_3_0,76,5640762,51627100,626400,42968988500,0
3_3_3_1,82,5340381,55080600,988600,44681621700,0
3_3_3_2,78,5982682,52988600,662300,43925911300,0
3_3_3_3,82,5411714,53354400,718600,43642275800,0
3_3_3_4,80,5276569,52619900,912600,43572226200,0
3_3_3_5,80,6147547,53118400,670500,44056350600,0
3_3_3_6,82,6153374,68340400,718300,43898227900,4
3_3_3_7,76,6112025,52216800,623400,44532901200,3458
3_3_3_8,80,5624406,53086700,651700,43833273900,0
3_3_3_9,84,6085927,56403400,794200,44324276300,0
3_3_5_0,116,6948694,141482500,1079300,43736528600,0
3_3_5_1,114,6324723,69574100,1104600,44199827300,0
3_3_5_2,116,6011474,53965700,1095500,43548300300,0
3_3_5_3,114,6878608,149951300,1211700,44345909900,0
3_3_5_4,110,5771646,54086700,999700,44019659400,0
3_3_5_5,116,7644605,52683700,1023300,44420904100,0
3_3_5_6,118,5522388,54789800,1104300,43575973900,0
3_3_5_7,120,7292961,53839700,1928300,43992140500,0
3_3_5_8,112,7496820,58368400,1059200,43646160000,0
3_3_5_9,112,6157906,82643400,1017300,44079124900,0
