Query,NR,PM,TM
2_1_1_0,6290512,2044808,81668528
2_1_1_1,0,0,34614240
2_1_1_2,0,0,1002584
2_1_1_3,0,0,77516080
2_1_1_4,0,0,-102954128
2_1_1_5,0,0,53150480
2_1_1_6,0,148696,35069512
2_1_1_7,0,0,-102757056
2_1_1_8,0,0,68071664
2_1_1_9,0,0,41791632
2_1_3_0,0,0,-102842248
2_1_3_1,0,3580720,71298552
2_1_3_2,3900496,0,38860488
2_1_3_3,0,0,-147998432
2_1_3_4,0,0,34342880
2_1_3_5,0,0,216205112
2_1_3_6,0,0,-88987864
2_1_3_7,0,0,60682480
2_1_3_8,0,0,-126943368
2_1_3_9,0,0,197754280
2_1_5_0,0,0,-266199600
2_1_5_1,0,0,237878760
2_1_5_2,0,0,-177349368
2_1_5_3,0,0,250632320
2_1_5_4,0,0,-255411744
2_1_5_5,0,0,209803792
2_1_5_6,0,0,-164403784
2_1_5_7,0,0,161523976
2_1_5_8,0,13024,-211100848
2_1_5_9,0,0,160108272
2_2_1_0,0,0,-145584656
2_2_1_1,0,0,97274912
2_2_1_2,0,0,-87853144
2_2_1_3,0,0,226677680
2_2_1_4,0,0,-281149472
2_2_1_5,0,0,117819216
2_2_1_6,0,0,14412504
2_2_1_7,0,0,146830312
2_2_1_8,0,0,-206138272
2_2_1_9,0,0,222313608
2_2_3_0,4357368,0,-338316480
2_2_3_1,0,0,171046816
2_2_3_2,0,0,347524088
2_2_3_3,-212085672,0,-150991568
2_2_3_4,0,0,779736
2_2_3_5,0,0,237888232
2_2_3_6,0,0,-301325304
2_2_3_7,0,0,133753224
2_2_3_8,0,0,106473136
2_2_3_9,0,0,-336796160
2_2_5_0,0,0,155524752
2_2_5_1,0,0,155177576
2_2_5_2,0,0,-126772688
2_2_5_3,0,0,147367056
2_2_5_4,0,4278624,143654040
2_2_5_5,0,0,-382787080
2_2_5_6,0,0,205459664
2_2_5_7,0,4403840,142183744
2_2_5_8,0,0,-306901792
2_2_5_9,0,0,134956744
2_3_1_0,0,0,175415368
2_3_1_1,0,0,-369125280
2_3_1_2,0,0,153402720
2_3_1_3,0,0,175066752
2_3_1_4,0,0,-370405168
2_3_1_5,0,0,237376648
2_3_1_6,0,0,135300336
2_3_1_7,0,0,-351261800
2_3_1_8,0,0,145070536
