Query,NR,PM,TM
3_3_1_0,0,1658392,-5992448
3_3_1_1,0,1674440,-9989968
3_3_1_2,0,0,-3429240
3_3_1_3,0,0,-26685304
3_3_1_4,0,0,-5049864
3_3_1_5,0,1677840,-13393272
3_3_1_6,0,0,-1725632
3_3_1_7,0,0,5001112
3_3_1_8,0,0,-8330136
3_3_1_9,0,0,6645536
3_3_3_0,0,1672376,-9967192
3_3_3_1,0,0,6664528
3_3_3_2,0,0,-6667136
3_3_3_3,0,0,-3357928
3_3_3_4,0,1677376,26551264
3_3_3_5,0,0,5241432
3_3_3_6,0,1673856,-4986880
3_3_3_7,0,1675096,-44336
3_3_3_8,0,0,-4968256
3_3_3_9,0,1675736,3302560
3_3_5_0,0,1673504,-9908552
3_3_5_1,0,1678656,-30288968
3_3_5_2,0,1652456,6812816
3_3_5_3,0,3348888,3348304
3_3_5_4,0,1674528,10011656
3_3_5_5,0,1672904,6714032
3_3_5_6,0,1673408,-4990072
3_3_5_7,0,1675072,3300280
3_3_5_8,0,1672496,-11628744
3_3_5_9,0,1677080,4941088
