Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,17,2355034,50877000,213500,10044439600,0
2_1_1_1,17,2387464,51260500,196800,9636412700,0
2_1_1_2,17,2355238,52596200,181800,15734781600,0
2_1_1_3,17,2353886,51009300,162600,11335376700,0
2_1_1_4,17,2352404,52647100,189800,10623789200,0
2_1_1_5,17,2355426,51537800,224700,8911348900,0
2_1_1_6,13,2635274,51559000,179700,8822417600,0
2_1_1_7,17,2412338,52951100,182200,8876276300,0
2_1_1_8,17,2420838,50687000,211400,12148560500,0
2_1_1_9,15,2579956,53375400,190800,12149829900,1350
2_1_3_0,25,2357124,52165700,247000,15419644300,0
2_1_3_1,23,2492016,50908800,270500,15730801200,0
2_1_3_2,23,2353698,51993500,240900,16685745500,0
2_1_3_3,21,2352614,63630100,240400,11243206500,0
2_1_3_4,23,3270060,51139400,224100,17018260000,0
2_1_3_5,25,2423588,51946900,223100,14184593000,0
2_1_3_6,25,3269776,51132000,233200,13469200800,0
2_1_3_7,21,2354954,50767900,235300,9288128100,0
2_1_3_8,21,2352502,52169900,191200,9750795900,0
2_1_3_9,23,2534404,51582600,225600,9298955300,0
2_1_5_0,31,2352614,51931200,362300,8703943200,0
2_1_5_1,31,2685716,51314300,263900,9336645300,0
2_1_5_2,33,2352402,52118400,288700,12749802500,0
2_1_5_3,33,2531804,51739400,291500,9424009100,0
2_1_5_4,29,2387546,50934200,278400,9526357700,0
2_1_5_5,31,2352410,51227000,252000,9428463200,0
2_1_5_6,33,2387442,52200800,299900,9557265200,0
2_1_5_7,33,2353026,51141300,251400,9154844600,0
2_1_5_8,31,2353052,52221400,289700,14447985800,0
2_1_5_9,29,2423588,51056700,250100,9205867400,0
2_2_1_0,31,5543194,51590600,225200,15431514000,0
2_2_1_1,31,5490422,53850500,278300,12011783700,0
2_2_1_2,23,5604515,52155500,252000,15329260800,16511
2_2_1_3,31,5493906,57707100,365900,13416554600,0
2_2_1_4,31,5494928,50528000,323600,14227619400,0
2_2_1_5,31,7400578,51132400,317300,9968004500,0
2_2_1_6,31,5492294,50806800,231200,9657325700,0
2_2_1_7,31,5491582,51825700,269100,9269469100,0
2_2_1_8,31,5500298,52049500,243300,13529773700,0
2_2_1_9,31,5489138,50915000,236700,9108498400,0
2_2_3_0,43,5492668,51598000,326300,10209316800,0
2_2_3_1,41,5624710,51143700,298300,9132007300,0
2_2_3_2,41,6591298,55380400,303500,9080811700,0
2_2_3_3,45,5588338,50988700,306800,8998838700,0
2_2_3_4,45,5581314,50537000,347300,11214603400,0
2_2_3_5,39,5728496,52183200,305100,9119051500,0
2_2_3_6,43,5908498,51044600,376400,10302606700,0
2_2_3_7,41,5488938,51846900,302400,12714769000,0
2_2_3_8,41,5609106,52021800,285500,10978268600,0
2_2_3_9,41,5549584,52419800,330900,16256547500,0
2_2_5_0,63,5622944,51169900,421200,12733836100,0
2_2_5_1,59,6463560,51914700,437600,10088585700,0
2_2_5_2,59,5489138,50796300,435000,9222596900,0
2_2_5_3,61,5494234,51379600,549200,8936116100,0
2_2_5_4,59,5491530,51160800,391600,9183566600,0
2_2_5_5,59,5493908,51474100,552300,10802018000,0
2_2_5_6,61,5488954,53934100,492100,9059142700,0
2_2_5_7,57,5796714,50999600,374600,14126314500,0
2_2_5_8,59,5961252,52434500,423600,9948179200,0
2_2_5_9,57,5606152,52304800,408200,9064125500,0
2_3_1_0,45,9006633,51171900,449400,9005789600,0
2_3_1_1,45,8628588,51078600,331300,8964617900,0
2_3_1_2,45,8631284,51153900,386400,12429954100,0
2_3_1_3,45,8785814,51281700,315400,9766833200,0
2_3_1_4,45,8686058,51937500,373900,9184719700,0
2_3_1_5,45,8940144,51814400,299900,8808156500,0
2_3_1_6,45,8637218,50884100,343700,9086889000,0
2_3_1_7,39,8633931,51799600,320800,16283438500,0
2_3_1_8,39,8633726,52447600,273800,9132672600,371
2_3_1_9,45,8625474,51498400,312800,12554360100,0
2_3_3_0,67,8729398,66702100,429400,10905623100,0
2_3_3_1,61,8704224,52738300,418200,9232220500,0
2_3_3_2,63,8660016,50800800,458800,9137904800,0
2_3_3_3,57,8978210,50903800,432600,9350955900,0
2_3_3_4,63,9833412,52704200,408300,10105746200,0
2_3_3_5,65,8633594,54276700,449300,11340506400,0
2_3_3_6,67,9170358,52314100,445600,17247855900,0
2_3_3_7,63,8625498,52317500,408600,9319104100,0
2_3_3_8,61,8625522,51641400,418100,8913471600,0
2_3_3_9,63,10667954,51197300,399200,9691574900,0
2_3_5_0,89,8636974,51488300,708100,9798924100,0
2_3_5_1,91,8989326,50930800,595600,9442355100,0
2_3_5_2,89,8637078,52510700,41157300,16390695800,0
2_3_5_3,81,8937422,51215200,483900,9417872000,0
2_3_5_4,85,8816722,52374200,534700,9107275900,0
2_3_5_5,87,8661454,51453600,527900,9239249700,0
2_3_5_6,89,8625498,51167800,587900,15149585900,0
2_3_5_7,89,8625492,52228000,586200,11509876500,0
2_3_5_8,83,8629362,51890300,537300,10941023100,0
2_3_5_9,89,8631218,50419800,601000,10081542800,0
3_1_1_0,25,3307218,51061000,227800,8967548600,0
3_1_1_1,23,3167832,51953300,204500,8881192600,0
3_1_1_2,25,3138438,55368300,231000,10848959000,0
3_1_1_3,25,4147216,52059700,221300,9516613600,0
3_1_1_4,25,4089474,51725700,219800,15970252800,0
3_1_1_5,23,3202086,50829200,199300,17238086000,0
3_1_1_6,21,4542522,52923600,187500,16741849200,0
3_1_1_7,23,3213852,50515200,199300,16672058300,0
3_1_1_8,21,3138144,50799500,192100,16640938300,0
3_1_1_9,25,5080658,51261400,199300,17166513700,0
3_1_3_0,35,5075088,50588900,290800,17005579800,0
3_1_3_1,33,3384556,51725900,265400,16812317800,0
3_1_3_2,35,3361910,51014500,277400,16636497900,0
3_1_3_3,37,3143220,50952800,336700,16681872400,0
3_1_3_4,37,3138480,51680900,295300,16673415600,0
3_1_3_5,37,3204702,51348100,295900,16703579400,0
3_1_3_6,33,3138480,50943400,344600,16679312900,0
3_1_3_7,31,3213752,50765100,329300,16613365900,0
3_1_3_8,35,3176236,50930100,234100,16611594300,0
3_1_3_9,35,3174308,51257900,351300,16766805900,0
3_1_5_0,49,3247664,50654000,415900,16738518100,0
