Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,7,1470,22005401,84256500,4111052400,0
2_1_1_1,7,32405,24329500,87886700,2952942800,0
2_1_1_2,7,2939,19882400,98716000,3122001199,0
2_1_1_3,7,1647,14940499,78082600,2921290599,0
2_1_1_4,7,188,13675700,70893399,3056630400,0
2_1_1_5,7,1679,11315601,130650300,2952007899,0
2_1_1_6,3,47063,11587299,20142700,3095950600,0
2_1_1_7,7,21784,10673900,68967100,3024640300,0
2_1_1_8,7,11383,19383900,78371399,2956879200,0
2_1_1_9,5,37844,10955000,41432400,3006299501,471
2_1_3_0,15,4730,21633700,153826700,2960745900,0
2_1_3_1,13,73208,13475700,153632500,2916336900,0
2_1_3_2,13,5645,15227300,99905000,2651466600,0
2_1_3_3,11,5437,9306600,61623001,2935604200,0
2_1_3_4,13,156251,12657199,97183799,3005363200,0
2_1_3_5,15,47593,15758600,42000801,2788990701,0
2_1_3_6,15,155764,21552700,49984801,2912439801,0
2_1_3_7,11,13183,18340701,28469300,2601751701,0
2_1_3_8,11,7643,18299600,32073101,2897681300,0
2_1_3_9,13,75856,16887101,37774800,2562212399,0
2_1_5_0,21,35043,14630900,65292100,2971476401,0
2_1_5_1,21,268257,11479500,44391200,2865923701,0
2_1_5_2,23,84345,28152099,61509600,2940247100,0
2_1_5_3,23,62506,15638901,4273500,2643487199,0
2_1_5_4,19,10805,11208100,4400000,2813340800,0
2_1_5_5,21,7900,15607201,4374200,2745995300,0
2_1_5_6,23,20219,11218699,4363299,2913900300,0
2_1_5_7,23,8986,9400300,3141500,2678537100,0
2_1_5_8,21,24132,18086800,4910100,2880183200,0
2_1_5_9,19,178120,11642800,3675601,2626827500,0
2_2_1_0,17,39194,96699000,4007400,2970473600,0
2_2_1_1,17,934,10512700,3619500,2497299500,0
2_2_1_2,9,11174,8829599,3493100,2804345700,5587
2_2_1_3,17,5360,10717900,3805900,2549096900,0
2_2_1_4,17,3955,11745900,2325900,2855173600,0
2_2_1_5,17,165923,11381701,2629400,2544215200,0
2_2_1_6,17,32546,16501599,2451600,2936885100,0
2_2_1_7,17,2196,15730699,3597100,2661814600,0
2_2_1_8,17,13552,10911500,3991000,2568238701,0
2_2_1_9,17,11784,14551900,2584799,2873935400,0
2_2_3_0,29,27831,16676300,3565401,2562762801,0
2_2_3_1,27,43363,25302800,5347200,2666170199,0
2_2_3_2,27,196019,18911600,4067800,3019634899,0
2_2_3_3,31,66822,14750200,4167201,2633749200,0
2_2_3_4,31,32747,12694300,4355200,2556525300,0
2_2_3_5,25,26416,8874500,4254200,2868872500,0
2_2_3_6,29,210340,14953100,5100200,2550579600,0
2_2_3_7,27,35365,12978699,4114900,2552332600,0
2_2_3_8,27,15775,12564000,4034101,2909350699,0
2_2_3_9,27,53196,8601501,4383700,2640321600,0
2_2_5_0,49,44147,23087899,4405300,2637948601,0
2_2_5_1,45,250058,23639600,5549600,3060234099,0
2_2_5_2,45,220971,11447000,4291799,2792358700,0
2_2_5_3,47,12847,11811500,3502900,3068489599,0
2_2_5_4,45,206613,16480400,4009600,3026485100,0
2_2_5_5,45,174824,39272500,4267300,2663362500,0
2_2_5_6,47,39227,11122000,4325200,2634422900,0
2_2_5_7,43,131727,10699301,4121100,3012125901,0
2_2_5_8,45,155836,16396600,4202300,2708598200,0
2_2_5_9,43,20591,13137800,4535700,2661851900,0
2_3_1_0,27,46013,13926499,3405600,2881045901,0
2_3_1_1,27,4117,17335201,2799700,2607867101,0
2_3_1_2,27,31328,24273800,3918300,2533417401,0
2_3_1_3,27,35368,10748300,3762300,2866856599,0
2_3_1_4,27,16512,10754800,4138600,2551975600,0
2_3_1_5,27,21758,12547500,3962900,2634127700,0
2_3_1_6,27,8923,11043799,3675299,2629533100,0
2_3_1_7,21,5413,7804300,3946700,2812747099,0
2_3_1_8,21,34784,10462500,3843000,2512282699,342
2_3_1_9,27,3,8903400,2500000,2554319201,0
2_3_3_0,49,132011,8743600,3933500,2744594100,0
2_3_3_1,43,44450,22102601,3784999,3020820701,0
2_3_3_2,45,40823,9350701,2747100,2756737800,0
2_3_3_3,39,112134,11689400,2217899,2723964301,0
2_3_3_4,45,283477,12033600,3918400,2771567100,0
2_3_3_5,47,42693,10223501,3758199,2989357001,0
2_3_3_6,49,68284,21541400,630700,2774145000,0
2_3_3_7,45,79769,6560901,555800,2861491800,0
2_3_3_8,43,41881,9826500,628700,2760405200,0
2_3_3_9,45,179639,12932099,541699,3099558700,0
2_3_5_0,71,93204,15518300,829400,2702009100,0
2_3_5_1,73,113339,10676300,858501,2771889200,0
2_3_5_2,71,87265,11912101,904300,2712925700,0
2_3_5_3,63,234151,9302299,992601,3045548401,0
2_3_5_4,67,91221,6712501,723401,2858491001,0
2_3_5_5,69,96969,8871000,714200,2625059100,0
2_3_5_6,71,66430,6747299,732400,3051024001,0
2_3_5_7,71,94587,9231700,737199,3022621301,0
2_3_5_8,65,38266,9104400,633300,2681916000,0
2_3_5_9,71,66594,9705900,849301,2791887999,0
3_1_1_0,10,51375,12135000,257001,2599915999,0
3_1_1_1,8,5413,13593600,152299,2808504800,0
3_1_1_2,10,1079,9762501,160000,2510778900,0
3_1_1_3,10,182432,8012100,199399,2561906699,0
3_1_1_4,10,165054,7627299,195400,2591423100,0
3_1_1_5,8,29573,6699099,161400,2914864301,0
