Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,7,1707,345171900,144300,24087696900,0
2_1_1_1,7,132588,46679000,200300,37945173900,12
2_1_1_2,7,3646,46808600,131500,39074172300,0
2_1_1_3,7,2153,149795000,110100,41456029100,61
2_1_1_4,7,169,74244300,152000,41703021100,0
2_1_1_5,7,1945,154046300,125100,41493862400,0
2_1_1_6,3,189278,60872600,103900,42771924500,0
2_1_1_7,7,60211,130213900,140600,42224904300,0
2_1_1_8,7,91386,73207300,124500,41436163100,195
2_1_1_9,5,151320,90419900,107700,41717323500,2059
2_1_3_0,15,6053,386792500,212600,41397322200,0
2_1_3_1,13,336242,67829200,208800,41659655700,0
2_1_3_2,13,20856,72967400,191000,41320443200,0
2_1_3_3,11,20445,192514400,197600,41547800000,0
2_1_3_4,13,2099062,371546200,182200,42054844800,0
2_1_3_5,15,246348,62766800,200100,41389147100,0
2_1_3_6,15,1230348,48208400,169000,41575479400,0
2_1_3_7,11,49070,46296900,199400,41236574400,0
2_1_3_8,11,52331,46291400,171200,41270630700,0
2_1_3_9,13,349205,47608000,151800,41642884200,0
2_1_5_0,21,125247,47073800,236700,41450239300,0
2_1_5_1,21,1864053,46408700,204700,41721625000,0
2_1_5_2,23,460513,46466300,249100,40787608600,0
2_1_5_3,23,356050,46263200,251900,41349128800,0
2_1_5_4,19,27534,192192500,216900,41346592400,0
2_1_5_5,21,22943,46122700,258800,41236063700,0
2_1_5_6,23,110366,46519900,241300,41260536400,0
2_1_5_7,23,25717,46440400,271000,41680869700,0
2_1_5_8,21,60589,46646300,248500,41230797600,0
2_1_5_9,19,1348560,47207900,320000,41883267700,0
2_2_1_0,17,156848,132569600,188300,41542834300,1
2_2_1_1,17,1292,46839900,167600,41879608000,5
2_2_1_2,9,43718,46395700,118700,41769081800,21859
2_2_1_3,17,11674,47890700,180500,41712815500,0
2_2_1_4,17,5503,134561200,211500,41966129400,321
2_2_1_5,17,2975566,50048500,192500,42531533600,8245
2_2_1_6,17,122518,46689400,173800,41959264400,0
2_2_1_7,17,2928,47150800,189300,41841285200,0
2_2_1_8,17,55979,46638600,194700,42362452900,0
2_2_1_9,17,47527,47367600,159500,41896704200,0
2_2_3_0,29,97641,122444000,263900,42141470200,0
2_2_3_1,27,164060,47521700,264400,42337217700,0
2_2_3_2,27,980164,47920100,274300,41547779900,2
2_2_3_3,31,372145,47148900,330400,40321644300,0
2_2_3_4,31,244516,152385100,374400,41324021400,8
2_2_3_5,25,111290,66500100,256500,41393944900,0
2_2_3_6,29,887739,48545000,274800,42162698500,15520
2_2_3_7,27,134430,47285900,273400,41098927300,0
2_2_3_8,27,54586,46929500,282400,41516008700,1
2_2_3_9,27,179194,59126600,253100,41583663900,0
2_2_5_0,49,534435,206894900,475200,41619693100,351
2_2_5_1,45,1087541,46346500,401300,41930643900,0
2_2_5_2,45,1490867,56708000,455600,42315032000,0
2_2_5_3,47,38887,46467700,488900,41262301400,0
2_2_5_4,45,805442,667162100,418700,41504201800,0
2_2_5_5,45,700239,141964000,426600,41728150300,0
2_2_5_6,47,212269,46468000,486800,41688239400,0
2_2_5_7,43,611416,46119800,438000,41410064600,0
2_2_5_8,45,696136,47037700,496200,41543130300,0
2_2_5_9,43,136783,51757200,435600,41518814800,0
2_3_1_0,27,291436,133404000,225400,41438337900,6510
2_3_1_1,27,4305,47580200,288600,41561752900,0
2_3_1_2,27,121294,46359300,230000,41356146900,0
2_3_1_3,27,149544,46508500,237400,41964313700,35
2_3_1_4,27,77031,80542000,235000,42045702200,8
2_3_1_5,27,158242,212082800,271400,40865628200,0
2_3_1_6,27,19146,55692700,253800,41479868300,0
2_3_1_7,21,5766,49257600,244800,41706236500,0
2_3_1_8,21,129916,47628400,249900,42400482000,301
2_3_1_9,27,4,47673200,283500,40944612900,0
2_3_3_0,49,645758,68594800,460400,41670231900,0
2_3_3_1,43,241610,46326700,364600,41806363900,33
2_3_3_2,45,169845,48675300,380800,41492368900,0
2_3_3_3,39,568288,46754700,307800,41742536700,552
2_3_3_4,45,1526215,46543700,378000,40972763300,0
2_3_3_5,47,147449,131105500,405900,40836167600,0
2_3_3_6,49,762838,47321000,417200,40739146200,3729
2_3_3_7,45,289980,48626900,421300,41749657500,0
2_3_3_8,43,306604,52598000,389600,41601809400,0
2_3_3_9,45,1075132,46475900,388700,42134259600,0
2_3_5_0,71,551389,192950400,655000,41837900500,0
2_3_5_1,73,655008,236791600,1008500,42220975700,0
2_3_5_2,71,398803,49932800,681900,42295437900,0
2_3_5_3,63,1049467,47844800,584800,42014799300,0
2_3_5_4,67,351065,64727200,580200,41684416600,0
2_3_5_5,69,348885,54741900,594500,41848421300,0
2_3_5_6,71,412155,48589300,676100,41877634500,0
2_3_5_7,71,442123,47629500,693800,41770234300,0
2_3_5_8,65,215102,47289200,572300,42741231600,0
2_3_5_9,71,265676,81478300,664700,41593141000,0
3_1_1_0,10,214067,59411000,159700,41654492300,0
3_1_1_1,8,20372,46238000,135200,41540358900,0
3_1_1_2,10,1249,46239300,151900,41602569900,0
3_1_1_3,10,697346,45943300,230500,41817107000,0
3_1_1_4,10,2128867,64082100,164600,42105021000,148
3_1_1_5,8,114374,48327900,128900,41946761400,0
3_1_1_6,6,652599,47594000,155300,41793477900,0
3_1_1_7,8,126445,46354100,137500,42275946800,0
3_1_1_8,6,826,46234500,188700,41913271500,0
3_1_1_9,10,2181414,47715700,163700,42967429800,0
3_1_3_0,20,1131912,71486600,206100,42087082000,0
3_1_3_1,18,277734,47586600,192600,40374335400,0
3_1_3_2,20,352958,46218700,182900,40801073700,0
3_1_3_3,22,148006,46956500,252100,40187767200,0
3_1_3_4,22,5291,75322100,207400,41487827700,0
3_1_3_5,22,194859,142333400,223400,25110342300,0
3_1_3_6,18,3489,46428600,221100,40341410500,0
3_1_3_7,16,169761,46493200,184900,40402324800,1
3_1_3_8,20,90598,47986900,225300,40306739600,0
3_1_3_9,20,122613,46227800,240200,40255386800,0
3_1_5_0,34,527172,50485600,367100,40701680300,0
3_1_5_1,32,161265,46753300,329200,41531564900,0
3_1_5_2,30,380570,47151500,313000,25515764600,0
3_1_5_3,28,276170,47454600,288500,41682538200,0
3_1_5_4,32,1816125,70708700,285500,41701544400,0
3_1_5_5,32,98781,80754700,398500,40435634400,0
3_1_5_6,32,260856,79492000,309000,40233190900,0
3_1_5_7,30,54979,75993100,318600,41824863700,0
3_1_5_8,32,154715,103722400,309200,25376902800,0
3_1_5_9,32,275395,98785600,317300,40267144500,0
3_2_1_0,25,192,108196700,229300,40047921600,0
3_2_1_1,25,3015231,70050100,238600,41313876400,25
3_2_1_2,25,305504,122649400,247500,40889338600,0
3_2_1_3,25,8086,320325000,204700,40900312100,1
3_2_1_4,19,113962,90480100,224400,42266165400,6
3_2_1_5,25,312171,88794600,215900,40997733300,2
3_2_1_6,25,1029151,72525500,228100,42397672700,3
3_2_1_7,25,4594,140556000,252400,41676748400,62
3_2_1_8,25,269810,224465400,230100,41618362800,0
3_2_1_9,21,1535091,106044700,199000,42068406900,366
3_2_3_0,45,805470,93058000,342600,42108976800,0
3_2_3_1,41,1013780,334190500,314000,42695245300,0
3_2_3_2,47,1123588,294618200,400800,42674387100,0
3_2_3_3,43,218960,71036900,355900,41980554400,183
3_2_3_4,41,613314,88953100,367600,42001209900,6
3_2_3_5,43,1017092,78979300,388700,41971983400,0
3_2_3_6,45,699794,67012700,458400,41937970100,0
3_2_3_7,41,174442,73087900,326200,41857680800,0
3_2_3_8,43,997524,125415100,368400,42080123100,0
3_2_3_9,45,1435468,75772600,388400,42435964900,0
3_2_5_0,65,648236,99527000,594600,43331246800,0
3_2_5_1,71,387248,88428200,682400,42879126400,0
3_2_5_2,69,1556239,293626800,609500,43492452300,0
3_2_5_3,65,153153,920770800,601700,43057272800,0
3_2_5_4,65,979132,129140800,577300,43781577000,0
3_2_5_5,71,387978,651262900,638600,43749676700,0
3_2_5_6,65,712631,607704300,575000,42619688100,0
3_2_5_7,63,754928,410158200,548700,42169983900,0
3_2_5_8,65,1147852,588276700,544500,42384225000,0
3_2_5_9,61,295702,297457700,504400,42433651600,0
3_3_1_0,40,3260982,120070200,286500,41781008000,511
3_3_1_1,40,203038,616234100,312200,40674504800,0
3_3_1_2,34,102886,804593900,260100,40784646700,0
3_3_1_3,40,7086,478779100,332400,42113824900,0
3_3_1_4,40,160257,703028200,296600,42398505700,0
3_3_1_5,40,4550,1700290900,309600,42380777800,0
3_3_1_6,36,5125,95758000,310100,43085255400,0
3_3_1_7,40,4303085,168444000,311700,43469733700,0
3_3_1_8,40,3339,263520200,295000,42531546800,0
3_3_1_9,40,23760,257508400,311900,42510524600,0
3_3_3_0,64,417807,185378400,515900,42172687700,0
3_3_3_1,70,117426,684245900,595900,42945511200,0
3_3_3_2,66,759722,210087400,508100,44097950600,0
3_3_3_3,70,188759,249372700,572200,43177336200,0
3_3_3_4,68,53614,162160800,550700,43509258500,0
3_3_3_5,68,924592,275715900,548000,42053422700,0
3_3_3_6,70,907753,87499600,589200,42103866900,0
3_3_3_7,64,886140,289770400,551900,43430518500,836
3_3_3_8,68,401373,248645800,533100,43070253800,0
3_3_3_9,72,862972,595535300,540700,41983860300,0
3_3_5_0,104,1725739,548005600,926700,42721998900,0
3_3_5_1,102,1101768,876848700,906400,45059558900,0
3_3_5_2,104,788519,132896000,921700,42857580200,0
3_3_5_3,102,1655631,83503700,922100,43127722100,0
3_3_5_4,98,548683,2240498500,807200,42343500500,0
3_3_5_5,104,2421650,301459700,1040100,42420143700,0
3_3_5_6,106,299433,113576600,1170500,41599964200,0
3_3_5_7,108,2066180,75826500,991200,42296429600,0
3_3_5_8,100,2273528,108243200,840200,42512435100,0
3_3_5_9,100,934951,108764100,852200,42285764900,0
