Query,NR,PM,TM
2_1_1_0,0,0,105031680
2_1_1_1,0,0,244917072
2_1_1_2,0,0,-577363168
2_1_1_3,0,0,247267040
2_1_1_4,0,0,79556800
2_1_1_5,0,0,244984408
2_1_1_6,0,0,-589565568
2_1_1_7,0,0,248503472
2_1_1_8,0,0,251993408
2_1_1_9,0,0,67394528
2_1_3_0,0,0,-426047264
2_1_3_1,0,0,67686224
2_1_3_2,3544008,0,229893440
2_1_3_3,0,0,50886016
2_1_3_4,0,0,-408566792
2_1_3_5,0,0,241389096
2_1_3_6,0,0,28743192
2_1_3_7,0,0,248487336
2_1_3_8,0,0,-571967304
2_1_3_9,0,0,233949952
2_1_5_0,0,0,192154592
2_1_5_1,0,0,71240240
2_1_5_2,0,0,-403779728
2_1_5_3,0,0,87769272
2_1_5_4,0,0,248554368
2_1_5_5,0,0,42916680
2_1_5_6,0,0,-407825680
2_1_5_7,0,0,233298960
2_1_5_8,0,0,71266232
2_1_5_9,0,0,252083552
2_2_1_0,0,0,-582617056
2_2_1_1,0,0,230673272
2_2_1_2,0,0,71255664
2_2_1_3,0,0,238980504
2_2_1_4,0,0,-512593120
2_2_1_5,0,0,182745456
2_2_1_6,0,0,207878584
2_2_1_7,0,0,51257872
2_2_1_8,0,0,-506474736
2_2_1_9,0,0,182151536
2_2_3_0,0,0,244989936
2_2_3_1,0,3544056,49113064
2_2_3_2,0,0,-476639960
2_2_3_3,0,0,189604200
2_2_3_4,0,0,248587640
2_2_3_5,0,0,34371536
2_2_3_6,0,0,-484380560
2_2_3_7,0,0,305491112
2_2_3_8,0,0,77047016
2_2_3_9,0,4047360,252114168
2_2_5_0,0,0,-464143224
2_2_5_1,0,0,-15628536
2_2_5_2,4162728,0,159940104
2_2_5_3,0,0,349525600
2_2_5_4,0,0,-504717800
2_2_5_5,0,0,148482976
2_2_5_6,0,0,127100040
2_2_5_7,0,0,230137808
2_2_5_8,0,0,-649538688
2_2_5_9,0,0,304268456
2_3_1_0,0,0,37509360
2_3_1_1,0,4561208,219460024
2_3_1_2,0,0,-487534264
2_3_1_3,0,0,156797880
2_3_1_4,0,0,134093752
2_3_1_5,0,0,150476552
2_3_1_6,0,0,-462275832
2_3_1_7,0,0,109364992
2_3_1_8,0,0,261165240
2_3_1_9,0,0,180010136
2_3_3_0,0,0,-514053240
2_3_3_1,0,0,187391008
2_3_3_2,0,0,139103472
2_3_3_3,0,0,187850944
2_3_3_4,0,0,-510127088
2_3_3_5,0,0,187708840
2_3_3_6,0,0,140194400
2_3_3_7,0,0,185889904
2_3_3_8,0,0,-470208408
2_3_3_9,0,0,-26561896
2_3_5_0,0,4077192,184407848
2_3_5_1,0,0,343298240
2_3_5_2,0,4530440,-551183888
2_3_5_3,0,0,11670936
2_3_5_4,0,0,224575472
2_3_5_5,0,0,276878472
2_3_5_6,0,4718424,-473515064
2_3_5_7,0,0,-24895120
2_3_5_8,0,4205560,175899200
2_3_5_9,0,0,138763368
3_1_1_0,0,0,-301247096
3_1_1_1,0,0,120393872
3_1_1_2,0,0,17521088
3_1_1_3,0,0,224278424
3_1_1_4,0,0,-371946016
3_1_1_5,0,0,179931848
3_1_1_6,0,4456376,-24833440
3_1_1_7,0,0,171859696
3_1_1_8,0,0,-498453552
3_1_1_9,0,0,150748584
3_1_3_0,0,0,368014664
3_1_3_1,0,0,147262344
3_1_3_2,0,0,-527726896
3_1_3_3,0,4435072,18292392
3_1_3_4,0,0,222849448
3_1_3_5,0,0,267947760
