Query,NR,PM,TM
3_1_3_9,0,0,-108839712
3_1_5_0,0,0,45017672
3_1_5_1,0,0,38721912
3_1_5_2,0,0,32224904
3_1_5_3,0,0,-90428688
3_1_5_4,0,0,83309504
3_1_5_5,0,0,-100973000
3_1_5_6,0,0,51320368
3_1_5_7,0,0,72149624
3_1_5_8,0,3984504,-90312648
3_1_5_9,0,0,86127536
3_2_1_0,0,0,-132185704
3_2_1_1,0,0,79628960
3_2_1_2,0,0,55055512
3_2_1_3,0,0,-95464608
3_2_1_4,0,0,56448440
3_2_1_5,0,0,84787032
3_2_1_6,0,0,-148588536
3_2_1_7,0,0,34289720
3_2_1_8,0,0,18876152
3_2_1_9,0,0,96423280
3_2_3_0,0,0,-107001480
3_2_3_1,0,0,54994776
3_2_3_2,0,0,1695528
3_2_3_3,0,0,-109470816
3_2_3_4,0,0,38601160
3_2_3_5,0,3544520,75384864
3_2_3_6,0,0,-93092680
3_2_3_7,0,0,57507272
3_2_3_8,0,0,16887600
3_2_3_9,0,0,-81918184
3_2_5_0,3806176,0,71085096
3_2_5_1,0,0,78697056
3_2_5_2,0,0,-117689720
3_2_5_3,0,0,52024176
3_2_5_4,4047344,0,-6421944
3_2_5_5,0,0,-110584632
3_2_5_6,0,4120768,35518968
3_2_5_7,0,0,72427056
3_2_5_8,0,0,-93660544
3_2_5_9,0,0,84112184
3_3_1_0,0,0,25718736
3_3_1_1,0,0,-100494992
3_3_1_2,0,0,50907064
3_3_1_3,0,0,74338968
3_3_1_4,0,0,-120912328
3_3_1_5,0,0,54193184
3_3_1_6,0,0,-15242176
3_3_1_7,0,0,70916080
3_3_1_8,0,0,-105219632
3_3_1_9,0,0,48519016
3_3_3_0,0,0,-90731224
3_3_3_1,0,0,90724248
3_3_3_2,0,0,-96988584
3_3_3_3,0,0,50917152
3_3_3_4,0,3543992,75794088
3_3_3_5,0,0,-93478296
3_3_3_6,0,3544080,55273568
3_3_3_7,0,0,4965376
3_3_3_8,0,0,-108161288
3_3_3_9,0,0,40833104
3_3_5_0,0,0,35156928
3_3_5_1,0,0,31537984
3_3_5_2,0,0,-90356104
3_3_5_3,0,0,79514872
3_3_5_4,0,3544008,-99949872
3_3_5_5,0,0,148485384
3_3_5_6,0,0,-35032608
3_3_5_7,0,3544048,-115877016
3_3_5_8,0,0,123469496
3_3_5_9,0,4267560,-43727696
