Query,TTMB,TFMB,TTMA,TFMA,RTMB,RFMB,RTMA,RFMA,Max
2_2_1_3,1560281088,548665488,1560281088,548143248,1560281088,548143248,1560281088,519567520,1560281088
2_2_1_4,1560281088,519567520,1560281088,519045280,1560281088,519045280,1560281088,524286176,1560281088
2_2_1_5,1560281088,524286176,1560281088,523763936,1560281088,523763936,1560281088,558102576,1560281088
2_2_1_6,1560281088,558102576,1560281088,557580336,1560281088,557580336,1560281088,462941992,1560281088
2_2_1_7,1560281088,462941992,1560281088,462419752,1560281088,462419752,1560281088,569532400,1560281088
2_2_1_8,1560281088,569532400,1560281088,569010160,1560281088,569010160,1560281088,454235088,1560281088
2_2_1_9,1560281088,454235088,1560281088,453712848,1560281088,453712848,1560281088,512747488,1560281088
2_2_3_0,1560281088,512747488,1560281088,511698912,1560281088,511698912,1560281088,495472608,1560281088
2_2_3_1,1560281088,495472608,1560281088,494424032,1560281088,494424032,1560281088,456088528,1560281088
2_2_3_2,1560281088,456088528,1560281088,455039952,1560281088,455039952,1560281088,537116144,1560281088
2_2_3_3,1560281088,537116144,1560281088,536067568,1560281088,536067568,1560281088,523421152,1560281088
2_2_3_4,1560281088,522898912,1560281088,522372576,1560281088,522372576,1560281088,463986640,1560281088
2_2_3_5,1560281088,463464400,1560281088,462938064,1560281088,462938064,1560281088,531097568,1560281088
2_2_3_6,1560281088,531097568,1560281088,530048992,1560281088,530048992,1560281088,613692912,1560281088
2_2_3_7,1560281088,613692912,1560281088,612644336,1560281088,612644336,1560281088,609325024,1560281088
2_2_3_8,1560281088,609325024,1560281088,608276448,1560281088,608276448,1560281088,465522736,1560281088
2_2_3_9,1560281088,465522736,1560281088,464474160,1560281088,464474160,1560281088,392683472,1560281088
2_2_5_0,1560281088,392683472,1560281088,391112656,1560281088,391112656,1560281088,524372448,1560281088
2_2_5_1,1560281088,523850208,1560281088,522801632,1560281088,522801632,1560281088,488526800,1560281088
2_2_5_2,1560281088,488004560,1560281088,486955984,1560281088,486955984,1560281088,305348048,1560281088
2_2_5_3,1560281088,304825808,1560281088,303777232,1560281088,303777232,1560281088,393207760,1560281088
2_2_5_4,1560281088,392685520,1560281088,391636944,1560281088,391636944,1560281088,600934880,1560281088
2_2_5_5,1560281088,600412640,1560281088,599364064,1560281088,599364064,1560281088,613937136,1560281088
2_2_5_6,1560281088,613414896,1560281088,612366320,1560281088,612366320,1560281088,421617616,1560281088
2_2_5_7,1560281088,421095376,1560281088,420046800,1560281088,420046800,1560281088,454106824,1560281088
2_2_5_8,1560281088,453584584,1560281088,452536008,1560281088,452536008,1560281088,405790672,1560281088
2_2_5_9,1560281088,405268432,1560281088,404219856,1560281088,404219856,1560281088,500688864,1560281088
2_3_1_0,1560281088,500166624,1560281088,499640288,1560281088,499640288,1560281088,486533088,1560281088
2_3_1_1,1560281088,486533088,1560281088,485484512,1560281088,485484512,1560281088,541229536,1560281088
2_3_1_2,1560281088,541229536,1560281088,540180960,1560281088,540180960,1560281088,596109280,1560281088
2_3_1_3,1560281088,596109280,1560281088,595060704,1560281088,595060704,1560281088,595062768,1560281088
2_3_1_4,1560281088,595062768,1560281088,594014192,1560281088,594014192,1560281088,605546464,1560281088
2_3_1_5,1560281088,605546464,1560281088,604497888,1560281088,604497888,1560281088,458534864,1560281088
2_3_1_6,1560281088,458534864,1560281088,457486288,1560281088,457486288,1560281088,408714704,1560281088
2_3_1_7,1560281088,408714704,1560281088,407666128,1560281088,407666128,1560281088,614603760,1560281088
2_3_1_8,1560281088,614603760,1560281088,613555184,1560281088,613555184,1560281088,439616464,1560281088
2_3_1_9,1560281088,439616464,1560281088,438567888,1560281088,438567888,1560281088,474128216,1560281088
2_3_3_0,1560281088,474128216,1560281088,472557400,1560281088,472557400,1560281088,354934736,1560281088
2_3_3_1,1560281088,354412496,1560281088,353363920,1560281088,353363920,1560281088,536706544,1560281088
2_3_3_2,1560281088,536184304,1560281088,535135728,1560281088,535135728,1560281088,466083792,1560281088
2_3_3_3,1560281088,465561552,1560281088,464512976,1560281088,464512976,1560281088,413130704,1560281088
2_3_3_4,1560281088,412608464,1560281088,411559888,1560281088,411559888,1560281088,454025168,1560281088
2_3_3_5,1560281088,453502928,1560281088,452454352,1560281088,452454352,1560281088,490205168,1560281088
2_3_3_6,1560281088,489682928,1560281088,488634352,1560281088,488634352,1560281088,443015120,1560281088
2_3_3_7,1560281088,442492880,1560281088,612335360,1560281088,612335360,1560281088,596109280,1560281088
2_3_3_8,1560281088,595587040,1560281088,594538464,1560281088,594538464,1560281088,603973600,1560281088
2_3_3_9,1560281088,603451360,1560281088,602402784,1560281088,602402784,1560281088,589097952,1560281088
2_3_5_0,1560281088,588575712,1560281088,587000800,1560281088,587000800,1560281088,449107408,1560281088
2_3_5_1,1560281088,449107408,1560281088,447010256,1560281088,447010256,1560281088,304174544,1560281088
2_3_5_2,1560281088,304174544,1560281088,302077392,1560281088,302077392,1560281088,382724048,1560281088
2_3_5_3,1560281088,382724048,1560281088,381149136,1560281088,381149136,1560281088,587792352,1560281088
2_3_5_4,1560281088,587270112,1560281088,585172960,1560281088,585172960,1560281088,589819872,1560281088
2_3_5_5,1560281088,589819872,1560281088,587722720,1560281088,587722720,1560281088,456124368,1560281088
2_3_5_6,1560281088,456124368,1560281088,454027216,1560281088,454027216,1560281088,470808560,1560281088
2_3_5_7,1560281088,470808560,1560281088,468711408,1560281088,468711408,1560281088,364210848,1560281088
2_3_5_8,1560281088,364210848,1560281088,362113696,1560281088,362113696,1560281088,566227440,1560281088
2_3_5_9,1560281088,565705200,1560281088,563608048,1560281088,563608048,1560281088,415494096,1560281088
3_1_1_0,1560281088,415494096,1560281088,414967760,1560281088,414967760,1560281088,472450528,1560281088
3_1_1_1,1560281088,472450528,1560281088,471928288,1560281088,471928288,1560281088,511176488,1560281088
3_1_1_2,1560281088,511176488,1560281088,510654248,1560281088,510654248,1560281088,475969504,1560281088
3_1_1_3,1560281088,475969504,1560281088,475447264,1560281088,475447264,1560281088,399758288,1560281088
3_1_1_4,1560281088,399758288,1560281088,399236048,1560281088,399236048,1560281088,486522320,1560281088
3_1_1_5,1560281088,486522320,1560281088,486000080,1560281088,486000080,1560281088,422125816,1560281088
3_1_1_6,1560281088,422125816,1560281088,421603576,1560281088,421603576,1560281088,373553184,1560281088
3_1_1_7,1560281088,373553184,1560281088,373030944,1560281088,373030944,1560281088,539490432,1560281088
3_1_1_8,1560281088,539490432,1560281088,538968192,1560281088,538968192,1560281088,516946112,1560281088
3_1_1_9,1560281088,516946112,1560281088,516423872,1560281088,516423872,1560281088,493090856,1560281088
3_1_3_0,1560281088,493090856,1560281088,492568616,1560281088,492568616,1560281088,535558240,1560281088
3_1_3_1,1560281088,535558240,1560281088,535036000,1560281088,535036000,1560281088,551811192,1560281088
3_1_3_2,1560281088,551811192,1560281088,551288952,1560281088,551288952,1560281088,536344768,1560281088
3_1_3_3,1560281088,536344768,1560281088,535822528,1560281088,535822528,1560281088,504887424,1560281088
3_1_3_4,1560281088,504887424,1560281088,504365184,1560281088,504365184,1560281088,533985352,1560281088
3_1_3_5,1560281088,533985352,1560281088,533463112,1560281088,533463112,1560281088,521140416,1560281088
3_1_3_6,1560281088,521140416,1560281088,520618176,1560281088,520618176,1560281088,524286048,1560281088
3_1_3_7,1560281088,524286048,1560281088,523763808,1560281088,523763808,1560281088,536606816,1560281088
3_1_3_8,1560281088,536606816,1560281088,536084576,1560281088,536084576,1560281088,526121056,1560281088
3_1_3_9,1560281088,526121056,1560281088,525598816,1560281088,525598816,1560281088,538703920,1560281088
3_1_5_0,1560281088,538703920,1560281088,537655344,1560281088,537655344,1560281088,507246624,1560281088
3_1_5_1,1560281088,506724384,1560281088,506198048,1560281088,506198048,1560281088,481294528,1560281088
3_1_5_2,1560281088,480772288,1560281088,480245952,1560281088,480245952,1560281088,526645320,1560281088
3_1_5_3,1560281088,526645320,1560281088,525596744,1560281088,525596744,1560281088,534509664,1560281088
3_1_5_4,1560281088,534509664,1560281088,533461088,1560281088,533461088,1560281088,512751712,1560281088
3_1_5_5,1560281088,512229472,1560281088,511703136,1560281088,511703136,1560281088,486275168,1560281088
3_1_5_6,1560281088,485752928,1560281088,485226592,1560281088,485226592,1560281088,489420896,1560281088
3_1_5_7,1560281088,488898656,1560281088,488372320,1560281088,488372320,1560281088,495712376,1560281088
3_1_5_8,1560281088,495712376,1560281088,494663800,1560281088,494663800,1560281088,522713168,1560281088
3_1_5_9,1560281088,522190928,1560281088,521664592,1560281088,521664592,1560281088,513276032,1560281088
3_2_1_0,1560281088,512753792,1560281088,512227456,1560281088,512227456,1560281088,411033552,1560281088
3_2_1_1,1560281088,411033552,1560281088,409984976,1560281088,409984976,1560281088,504356816,1560281088
3_2_1_2,1560281088,504356816,1560281088,503308240,1560281088,503308240,1560281088,594012128,1560281088
3_2_1_3,1560281088,594012128,1560281088,592963552,1560281088,592963552,1560281088,551029728,1560281088
3_2_1_4,1560281088,551029728,1560281088,549981152,1560281088,549981152,1560281088,424445408,1560281088
3_2_1_5,1560281088,424445408,1560281088,423396832,1560281088,423396832,1560281088,536866800,1560281088
3_2_1_6,1560281088,536866800,1560281088,535818224,1560281088,535818224,1560281088,559715312,1560281088
3_2_1_7,1560281088,559715312,1560281088,558666736,1560281088,558666736,1560281088,461316064,1560281088
3_2_1_8,1560281088,461316064,1560281088,460267488,1560281088,460267488,1560281088,576668128,1560281088
3_2_1_9,1560281088,576668128,1560281088,575619552,1560281088,575619552,1560281088,561508336,1560281088
3_2_3_0,1560281088,561508336,1560281088,559937520,1560281088,559937520,1560281088,529002480,1560281088
3_2_3_1,1560281088,528480240,1560281088,527431664,1560281088,527431664,1560281088,553873888,1560281088
3_2_3_2,1560281088,553351648,1560281088,552303072,1560281088,552303072,1560281088,470565856,1560281088
3_2_3_3,1560281088,470043616,1560281088,468995040,1560281088,468995040,1560281088,534364128,1560281088
3_2_3_4,1560281088,533841888,1560281088,532793312,1560281088,532793312,1560281088,339736736,1560281088
3_2_3_5,1560281088,339214496,1560281088,338165920,1560281088,338165920,1560281088,523237504,1560281088
3_2_3_6,1560281088,522715264,1560281088,521666688,1560281088,521666688,1560281088,437776368,1560281088
3_2_3_7,1560281088,437254128,1560281088,436205552,1560281088,436205552,1560281088,333135024,1560281088
3_2_3_8,1560281088,332612784,1560281088,331564208,1560281088,331564208,1560281088,375381968,1560281088
3_2_3_9,1560281088,374859728,1560281088,373811152,1560281088,373811152,1560281088,555225584,1560281088
3_2_5_0,1560281088,554703344,1560281088,553128432,1560281088,553128432,1560281088,490098640,1560281088
3_2_5_1,1560281088,490098640,1560281088,488001488,1560281088,488001488,1560281088,457172944,1560281088
3_2_5_2,1560281088,457172944,1560281088,455075792,1560281088,455075792,1560281088,499128304,1560281088
3_2_5_3,1560281088,499128304,1560281088,497031152,1560281088,497031152,1560281088,547007456,1560281088
3_2_5_4,1560281088,547007456,1560281088,545432544,1560281088,545432544,1560281088,467660768,1560281088
3_2_5_5,1560281088,467660768,1560281088,465563616,1560281088,465563616,1560281088,510166512,1560281088
3_2_5_6,1560281088,510166512,1560281088,508069360,1560281088,508069360,1560281088,426766304,1560281088
3_2_5_7,1560281088,426766304,1560281088,425191392,1560281088,425191392,1560281088,586449888,1560281088
3_2_5_8,1560281088,585927648,1560281088,584352736,1560281088,584352736,1560281088,366144168,1560281088
3_2_5_9,1560281088,366144168,1560281088,364569256,1560281088,364569256,1560281088,395304912,1560281088
3_3_1_0,1560281088,394782672,1560281088,393734096,1560281088,393734096,1560281088,525579744,1560281088
3_3_1_1,1560281088,525057504,1560281088,524008928,1560281088,524008928,1560281088,604194288,1560281088
3_3_1_2,1560281088,603672048,1560281088,602623472,1560281088,602623472,1560281088,419946448,1560281088
3_3_1_3,1560281088,419424208,1560281088,418375632,1560281088,418375632,1560281088,545333728,1560281088
3_3_1_4,1560281088,544811488,1560281088,543762912,1560281088,543762912,1560281088,461367264,1560281088
3_3_1_5,1560281088,460845024,1560281088,459796448,1560281088,459796448,1560281088,370127872,1560281088
3_3_1_6,1560281088,369605632,1560281088,368557056,1560281088,368557056,1560281088,338163760,1560281088
3_3_1_7,1560281088,337641520,1560281088,336592944,1560281088,336592944,1560281088,514848896,1560281088
3_3_1_8,1560281088,514326656,1560281088,513278080,1560281088,513278080,1560281088,464512992,1560281088
3_3_1_9,1560281088,463990752,1560281088,462942176,1560281088,462942176,1560281088,436205568,1560281088
3_3_3_0,1560281088,435683328,1560281088,434108416,1560281088,434108416,1560281088,360179664,1560281088
3_3_3_1,1560281088,360179664,1560281088,358082512,1560281088,358082512,1560281088,581261792,1560281088
3_3_3_2,1560281088,581261792,1560281088,579164640,1560281088,579164640,1560281088,420976112,1560281088
3_3_3_3,1560281088,420976112,1560281088,418878960,1560281088,418878960,1560281088,392685520,1560281088
3_3_3_4,1560281088,392685520,1560281088,390588368,1560281088,390588368,1560281088,459794384,1560281088
3_3_3_5,1560281088,459794384,1560281088,457697232,1560281088,457697232,1560281088,555051536,1560281088
3_3_3_6,1560281088,555051536,1560281088,552954384,1560281088,552954384,1560281088,371191776,1560281088
3_3_3_7,1560281088,371191776,1560281088,369094624,1560281088,369094624,1560281088,556789728,1560281088
3_3_3_8,1560281088,556789728,1560281088,554692576,1560281088,554692576,1560281088,480770032,1560281088
3_3_3_9,1560281088,480770032,1560281088,478672880,1560281088,478672880,1560281088,449832912,1560281088
3_3_5_0,1560281088,449832912,1560281088,446687184,1560281088,446687184,1560281088,452978640,1560281088
3_3_5_1,1560281088,452452304,1560281088,449832912,1560281088,449832912,1560281088,449101264,1560281088
3_3_5_2,1560281088,448574928,1560281088,445429200,1560281088,445429200,1560281088,405119952,1560281088
3_3_5_3,1560281088,404593616,1560281088,401974224,1560281088,401974224,1560281088,592441312,1560281088
3_3_5_4,1560281088,591914976,1560281088,589295584,1560281088,589295584,1560281088,553368000,1560281088
3_3_5_5,1560281088,552841664,1560281088,550222272,1560281088,550222272,1560281088,389539792,1560281088
3_3_5_6,1560281088,389013456,1560281088,385867728,1560281088,385867728,1560281088,472239600,1560281088
3_3_5_7,1560281088,471713264,1560281088,468567536,1560281088,468567536,1560281088,451930064,1560281088
3_3_5_8,1560281088,451403728,1560281088,448784336,1560281088,448784336,1560281088,577194464,1560281088
3_3_5_9,1560281088,576668128,1560281088,574048736,1560281088,574048736,1560281088,605026288,1560281088
