Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,22,5493156,26239300,305400,10435467000,1
2_1_1_1,22,5535098,39510500,268000,8632936700,3616
2_1_1_2,22,5494956,39257600,323600,13232683600,177
2_1_1_3,22,5493134,39376800,252600,11912070400,157
2_1_1_4,22,5488940,169457500,246000,12360962300,0
2_1_1_5,22,5492318,39795400,214900,9557583600,163
2_1_1_6,18,5978774,38728000,222600,9539633600,0
2_1_1_7,22,5552074,38711100,235600,9433024700,1588
2_1_1_8,22,5558190,51183900,428000,12402914100,272
2_1_1_9,20,6003661,38573200,243800,9862511200,10174
2_1_3_0,30,5493790,38945700,655400,12545179600,0
2_1_3_1,28,5662932,38901200,298300,11010755000,0
2_1_3_2,28,5490334,38922400,281900,12951723800,0
2_1_3_3,26,5489156,38913400,281100,9784674200,0
2_1_3_4,28,7977154,38585800,266800,10245248400,413
2_1_3_5,30,5606046,38663800,309500,10299622800,0
2_1_3_6,30,6408492,39121700,314300,11166018000,0
2_1_3_7,26,5491898,38737600,301300,9118902000,0
2_1_3_8,26,5489096,38991300,280700,11906238200,7
2_1_3_9,28,5744596,38921900,273800,10927078500,0
2_1_5_0,36,5489198,38686300,348000,13003333100,0
2_1_5_1,36,6100248,38763900,329100,9971084200,2365
2_1_5_2,38,5488938,45585700,329100,8541714900,0
2_1_5_3,38,5668342,38879800,316200,10516316600,0
2_1_5_4,34,5524450,37239200,304500,11578215200,0
2_1_5_5,36,5488962,39027900,329200,9628611100,0
2_1_5_6,38,5554182,42907200,482100,9017005400,0
2_1_5_7,38,5489610,41085000,407100,9459243500,0
2_1_5_8,36,5489770,39821800,307900,12140699100,0
2_1_5_9,34,5568188,39819500,311100,9742165000,27
2_2_1_0,36,8679811,40038000,447700,10132039200,17
2_2_1_1,36,8627467,38726800,263400,9666818300,70
2_2_1_2,33,11291585,38872000,306600,10540558600,800645
2_2_1_3,36,8639448,38623500,328200,9729298100,2813
2_2_1_4,36,8635679,54359000,336100,9136762600,800
2_2_1_5,36,13065132,38476400,310100,11170813200,632521
2_2_1_6,36,8628965,38731500,296200,12981249300,0
2_2_1_7,36,8630929,38629100,352400,9584782300,0
2_2_1_8,36,8638878,39511400,323100,10006278700,511
2_2_1_9,36,8625774,41623700,458200,9632649600,0
2_2_3_0,48,8633328,39598600,422600,10645581700,0
2_2_3_1,46,8762281,38814300,348800,9774109700,0
