Query,NR,PM,TM
3_3_3_0,0,0,-40536808
3_3_3_1,0,0,-51960984
3_3_3_2,0,0,-45934256
3_3_3_3,0,0,126418136
3_3_3_4,3669856,0,-166880416
3_3_3_5,0,0,114287664
3_3_3_6,0,0,-61419736
3_3_3_7,0,0,122353200
3_3_3_8,0,0,-26266008
3_3_3_9,0,0,-41827056
3_3_5_0,0,0,-38390232
3_3_5_1,0,0,-49019264
3_3_5_2,0,3627984,54049408
3_3_5_3,0,3544048,-57150208
3_3_5_4,0,0,28755168
3_3_5_5,0,3544072,117079744
3_3_5_6,0,3717440,-63361208
3_3_5_7,0,3544072,-56359856
3_3_5_8,3680456,0,-34636344
3_3_5_9,0,3544432,124031976
