Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,7,1779,23772400,151100,9614067400,0
2_1_1_1,7,99537,37017200,137200,8418747500,20
2_1_1_2,7,3567,37698700,147500,10938636300,5
2_1_1_3,7,2126,35566400,150500,9413097100,88
2_1_1_4,7,185,35430100,144800,10554146800,0
2_1_1_5,7,2062,36275200,144100,8674531300,1
2_1_1_6,3,141436,36230500,113800,8191415300,0
2_1_1_7,7,46712,35353500,129400,9507177000,0
2_1_1_8,7,68436,35928800,139900,10958430500,136
2_1_1_9,5,114019,35302100,124100,8761256200,1532
2_1_3_0,15,5827,36063400,180700,8232486000,0
2_1_3_1,13,252955,39675400,198500,8936198600,0
2_1_3_2,13,15820,38720200,207100,11629682800,0
2_1_3_3,11,15438,35552300,169000,9036193800,0
2_1_3_4,13,1569138,35431500,202900,9686085600,225
2_1_3_5,15,184716,39570100,232700,8725022100,0
2_1_3_6,15,920622,43252400,186300,12303615100,0
2_1_3_7,11,37057,35407800,184300,8931835900,0
2_1_3_8,11,39565,35779300,198000,8394409900,0
2_1_3_9,13,262596,37929400,163900,9770180400,0
2_1_5_0,21,95146,36502400,276100,10825435900,0
2_1_5_1,21,1394274,38928500,323700,9388686200,0
2_1_5_2,23,345043,35766200,269900,10918740200,0
2_1_5_3,23,268141,46817900,273300,11569276100,0
2_1_5_4,19,21980,40402800,331500,12966824500,0
2_1_5_5,21,17981,36756400,253100,8959826200,0
2_1_5_6,23,83673,39394400,388800,9289420100,0
2_1_5_7,23,20136,39046900,261600,9676341900,0
2_1_5_8,21,47547,34785400,240100,11530746300,0
2_1_5_9,19,1008402,37114100,264200,9187390500,0
2_2_1_0,17,118029,50208300,204800,10924830300,2
2_2_1_1,17,1287,37827800,189700,11394156400,7
2_2_1_2,9,33022,35504200,137000,12695359500,16511
2_2_1_3,17,11227,35210800,217400,8965256700,0
2_2_1_4,17,5770,35323200,196200,9231057000,325
2_2_1_5,17,2215480,41701800,208700,9480756800,5621
2_2_1_6,17,92513,35419400,181800,11721696900,0
2_2_1_7,17,3074,40159000,227500,9040622400,0
2_2_1_8,17,42043,40079700,175300,8626252200,0
2_2_1_9,17,35561,36643100,280900,9733625900,0
2_2_3_0,29,75876,39411200,300600,12638424400,0
2_2_3_1,27,124418,40542300,248500,9292839000,0
2_2_3_2,27,736378,39457400,267800,9636989700,10
2_2_3_3,31,279204,40464100,330200,9238667500,0
2_2_3_4,31,183350,35837100,291200,12915300200,5
2_2_3_5,25,84356,35104300,310800,8485703900,0
2_2_3_6,29,665377,35801600,270800,10750853600,11609
2_2_3_7,27,101271,35260300,362900,8209476900,0
2_2_3_8,27,42042,35815500,287800,9570634800,0
2_2_3_9,27,136707,35465200,283600,8694091300,0
2_2_5_0,49,400074,35295300,500500,9148668400,271
2_2_5_1,45,814475,35959800,400900,9240868100,0
2_2_5_2,45,1116123,35752000,435900,16035010700,0
2_2_5_3,47,31997,45985900,415900,11193229400,0
2_2_5_4,45,605561,35440500,620100,13865223900,0
2_2_5_5,45,526642,35511200,417800,8958286000,0
2_2_5_6,47,160764,35904700,482000,8997297400,0
2_2_5_7,43,457928,36726800,446500,8798236200,0
2_2_5_8,45,521901,35542000,382700,9100419300,0
2_2_5_9,43,104969,35543700,374500,9708595800,0
2_3_1_0,27,218078,35682800,301800,10297358700,5451
2_3_1_1,27,4329,139858300,245000,8761912800,0
2_3_1_2,27,91273,35538900,261600,8155567200,0
2_3_1_3,27,113486,35635800,295900,10950271100,47
2_3_1_4,27,57849,35155400,307400,11886915500,1
2_3_1_5,27,118391,35674200,464000,8349901800,0
2_3_1_6,27,18901,35590600,323900,10078004800,0
2_3_1_7,21,5436,36612200,235900,8628846100,0
2_3_1_8,21,98748,35805200,235400,8155916500,336
2_3_1_9,27,2,35486800,216800,8213948500,0
2_3_3_0,49,484671,35095300,479500,8254272100,0
2_3_3_1,43,183940,35739400,426200,14632170200,44
2_3_3_2,45,129025,35375500,376500,16109872800,0
2_3_3_3,39,426571,36086400,390900,15276367100,357
2_3_3_4,45,1150054,35275600,407200,16629082500,0
2_3_3_5,47,113962,36183600,418300,15804923600,0
2_3_3_6,49,571157,67805500,424500,15576808000,2694
2_3_3_7,45,219047,36013200,398300,15753736300,0
2_3_3_8,43,230522,35734700,395500,15283899900,0
2_3_3_9,45,805483,123555400,387500,17027620200,0
2_3_5_0,71,418889,66421300,859100,11126266700,0
2_3_5_1,73,493571,152893200,686100,12100014600,0
2_3_5_2,71,302972,613611600,643300,8573116000,0
2_3_5_3,63,787590,35455400,566900,16606680500,0
2_3_5_4,67,265790,131575200,638700,8618919100,0
2_3_5_5,69,266137,36215700,600000,8379085600,0
2_3_5_6,71,311692,81002500,693200,12392373100,0
2_3_5_7,71,332561,35410100,660800,15738477000,0
2_3_5_8,65,163837,35499300,605800,9259144400,0
2_3_5_9,71,201614,56978400,683600,11231419800,0
3_1_1_0,10,160820,35797200,134700,8881463000,0
3_1_1_1,8,15372,35369900,137700,11447122900,0
3_1_1_2,10,1304,35407700,160200,10040197100,0
3_1_1_3,10,523402,36481100,153700,14011007600,0
3_1_1_4,10,1586977,35402600,158000,9236305100,50
3_1_1_5,8,86196,35689700,150100,9596242000,0
3_1_1_6,6,487904,35482000,138100,8871397000,0
3_1_1_7,8,96171,36572000,122700,10588174300,0
3_1_1_8,6,852,35250100,117300,10706273200,0
3_1_1_9,10,1627781,35724400,146700,15317565900,0
3_1_3_0,20,846621,35850100,228400,9089269200,0
3_1_3_1,18,208785,35814300,184000,10181355500,0
3_1_3_2,20,268343,41210600,249700,8732625000,0
3_1_3_3,22,112177,45082900,253100,8152576200,0
3_1_3_4,22,5128,35760800,227100,8653776800,0
3_1_3_5,22,146996,59958900,240400,8352119400,0
3_1_3_6,18,3617,36214200,185900,14757881000,0
3_1_3_7,16,128258,41942700,203900,15998212300,0
3_1_3_8,20,68974,42044500,263600,15173213700,0
3_1_3_9,20,92871,35139600,213600,16189130800,0
3_1_5_0,34,396409,358310000,304400,14316237000,0
3_1_5_1,32,123077,35464100,313000,15851388500,0
3_1_5_2,30,288981,35377000,300200,15916900100,0
3_1_5_3,28,208412,35718400,270300,16368269800,0
3_1_5_4,32,1356031,35685300,317000,14881430100,0
3_1_5_5,32,76335,35807900,288800,16391606400,0
3_1_5_6,32,196329,36175100,319200,11063249000,0
3_1_5_7,30,43617,35753300,275200,11763531800,0
3_1_5_8,32,118076,35832800,306300,10622271400,0
3_1_5_9,32,207305,35896300,341800,9317073900,0
3_2_1_0,25,194,35392100,215100,8952127300,0
3_2_1_1,25,2245415,35908900,255200,9665443700,26
3_2_1_2,25,227676,35552200,223800,8728408900,0
3_2_1_3,25,8529,36482400,6334900,15958388900,5
3_2_1_4,19,88049,35867500,220000,9459933700,49
3_2_1_5,25,234091,35815200,237700,10995634900,2
3_2_1_6,25,769954,35710000,218800,8633846500,0
3_2_1_7,25,4633,39379500,231500,8293769100,63
3_2_1_8,25,204077,35929700,244700,8566726800,0
3_2_1_9,21,1155205,36075900,205800,8393173200,302
3_2_3_0,45,604420,35493800,365300,11608242600,0
3_2_3_1,41,758296,35121700,530900,12261939600,0
3_2_3_2,47,842978,35909100,384700,9037966500,0
3_2_3_3,43,164065,35859500,388400,10183894800,147
3_2_3_4,41,462138,35431700,344400,8625196700,2
3_2_3_5,43,761102,35946100,376600,9054453600,0
3_2_3_6,45,525079,36211000,375000,10100553900,0
3_2_3_7,41,130653,36190700,437400,13321367100,0
3_2_3_8,43,746302,35403300,315400,9101457000,0
3_2_3_9,45,1074970,35839700,377800,8645614400,0
3_2_5_0,65,490934,303613900,573100,9310057500,0
3_2_5_1,71,292762,56974500,631500,8329187200,0
3_2_5_2,69,1165670,124753400,729500,8899935900,0
3_2_5_3,65,116379,67259000,581000,12622258000,0
3_2_5_4,65,736419,109356800,541000,8944685100,0
3_2_5_5,71,295987,313157900,668700,15766475400,0
3_2_5_6,65,536935,35616300,589600,8950915600,0
3_2_5_7,63,567515,35818100,586700,8406889200,0
3_2_5_8,65,865437,38117800,640000,9579389300,0
3_2_5_9,61,222523,36172900,564600,14057106900,0
3_3_1_0,40,2433976,35865300,283200,9412781700,721
3_3_1_1,40,152416,37802900,317900,9537061900,0
3_3_1_2,34,76903,39580400,309300,9012031500,0
3_3_1_3,40,6563,36102300,331000,10179206600,0
3_3_1_4,40,121224,35494700,301800,8629760700,0
3_3_1_5,40,4399,35352900,296400,11471535500,0
3_3_1_6,36,5326,35338600,289400,8840125300,0
3_3_1_7,40,3206041,35123600,419500,9626842700,0
3_3_1_8,40,3289,35784600,314400,8557378200,0
3_3_1_9,40,23881,35682300,386000,11849845400,0
3_3_3_0,64,313749,35585800,500000,8845850100,0
3_3_3_1,70,89318,38983700,6386000,8276470700,0
3_3_3_2,66,572793,34915600,540800,9613656100,0
3_3_3_3,70,143160,119585500,588000,10857807100,0
3_3_3_4,68,41893,35949200,571100,8937393800,0
3_3_3_5,68,696627,72150900,529400,10798532300,0
3_3_3_6,70,684671,139141000,592700,11091061400,0
3_3_3_7,64,667318,35389000,552900,12130317200,631
3_3_3_8,68,306518,150454300,542300,8821941100,0
3_3_3_9,72,648404,35214200,838600,8371803200,0
3_3_5_0,104,1293922,135022600,988300,9732950700,0
3_3_5_1,102,831582,228090500,878900,12720224800,0
3_3_5_2,104,594636,83255200,947700,8876669500,0
3_3_5_3,102,1238706,103757900,954700,9277127000,0
3_3_5_4,98,416651,126133100,810000,8814431100,0
3_3_5_5,104,1813555,94377000,916000,12590724000,0
3_3_5_6,106,229039,756988500,958700,8461119800,0
3_3_5_7,108,1551764,56351300,1051500,9957488700,0
3_3_5_8,100,1706518,137941300,830900,9025452400,0
3_3_5_9,100,703887,234260300,884200,13564906100,0
