Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,17,2355034,38737300,219700,9941618800,0
2_1_1_1,17,2387464,83753100,238400,8816163800,0
2_1_1_2,17,2355238,57061800,225500,8540505900,0
2_1_1_3,17,2353886,63586800,205700,8629098300,0
2_1_1_4,17,2352404,134926400,216300,8580121200,0
2_1_1_5,17,2355426,87942100,189300,9329328900,0
2_1_1_6,13,2635274,138525500,165900,9040254200,0
2_1_1_7,17,2412338,58018100,266300,11694007500,0
2_1_1_8,17,2420838,38598500,202900,8900748400,0
2_1_1_9,15,2579956,39132800,215800,16196607100,1350
2_1_3_0,25,2357124,41588400,221100,9090290300,0
2_1_3_1,23,2492016,40180200,241600,9583636600,0
2_1_3_2,23,2353698,39047700,210400,8797360600,0
2_1_3_3,21,2352614,38774800,236000,15867680400,0
2_1_3_4,23,3270060,39087800,244600,17705802000,0
2_1_3_5,25,2423588,39393100,224400,13119105300,0
2_1_3_6,25,3269776,38843300,290700,16911571500,0
2_1_3_7,21,2354954,39201400,185100,12640344500,0
2_1_3_8,21,2352502,38896100,234900,17055357600,0
2_1_3_9,23,2534404,38589100,224800,14392407600,0
2_1_5_0,31,2352614,46510800,284600,16548305900,0
2_1_5_1,31,2685716,39188300,267000,11958842500,0
2_1_5_2,33,2352402,39744600,330600,16538316900,0
2_1_5_3,33,2531804,39682900,262800,9046162900,0
2_1_5_4,29,2387546,38122600,265400,12745033400,0
2_1_5_5,31,2352410,39319700,260100,9103278900,0
2_1_5_6,33,2387442,40223200,294600,16391278400,0
2_1_5_7,33,2353026,39410000,303100,8982665000,0
2_1_5_8,31,2353052,39343200,279000,11188773800,0
2_1_5_9,29,2423588,39154100,260600,8983583600,0
2_2_1_0,31,5543194,38955500,283600,16704241200,0
2_2_1_1,31,5490422,38715400,280700,11200481500,0
2_2_1_2,23,5604515,51624000,201400,14837134100,16511
2_2_1_3,31,5493906,51982000,257300,11673269400,0
2_2_1_4,31,5494928,38538300,247400,15706628700,0
2_2_1_5,31,7400578,39444200,273100,9740666300,0
2_2_1_6,31,5492294,39767200,315600,14635001400,0
2_2_1_7,31,5491582,38718700,245500,11306705700,0
2_2_1_8,31,5500298,38627200,266900,13011572900,0
2_2_1_9,31,5489138,38859100,245800,9089570800,0
