Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,11,267230,33953300,87678500,4559508500,1
2_1_1_1,11,300112,235825400,117401900,3249921400,1330
2_1_1_2,11,269442,280629100,122463000,3252313400,218
2_1_1_3,11,267841,14024600,123190000,3224163900,95
2_1_1_4,11,265564,16781300,150646400,3164491000,0
2_1_1_5,11,267403,60240600,116622900,3227476200,6
2_1_1_6,7,329726,16921600,64782100,3238086900,0
2_1_1_7,11,288081,19872000,105978400,3191095900,922
2_1_1_8,11,288181,107619900,109812400,3400000100,80
2_1_1_9,9,324638,20455400,113384300,3369850500,3362
2_1_3_0,19,271315,18197900,194932300,3294428300,0
2_1_3_1,17,349450,516956200,82108200,3502643100,0
2_1_3_2,17,271255,195549400,75931300,3979526300,0
2_1_3_3,15,270813,132256000,39907200,3232843900,0
2_1_3_4,17,814276,168694000,62524700,3421877900,206
2_1_3_5,19,326829,14621800,66389500,3184375700,0
2_1_3_6,19,575732,159676900,55819000,3309241900,0
2_1_3_7,15,278786,15045700,29833700,2927885900,0
2_1_3_8,15,279372,15328700,46150800,3242086200,3
2_1_3_9,17,353596,16155000,70039300,2992069000,0
2_1_5_0,25,300432,11024700,67644600,3169241100,0
2_1_5_1,25,741784,457428900,71540600,3218426200,1163
2_1_5_2,27,380650,24770100,107842300,3257332800,0
2_1_5_3,27,357656,487422100,69111900,3264359700,0
2_1_5_4,23,276414,13787500,16663800,3206600200,0
2_1_5_5,25,273275,13235800,3950200,2973983400,0
2_1_5_6,27,296119,22145400,4300600,3280101800,0
2_1_5_7,27,274561,17826800,4598600,3098121500,0
2_1_5_8,25,289562,15445100,4181300,3218185300,0
2_1_5_9,23,603858,17017000,3959400,3088661800,15
2_2_1_0,29,835413,18710000,4631100,3546764200,23
2_2_1_1,29,797548,11929800,3588900,3281607100,88
2_2_1_2,21,824060,39526300,3588800,3497649800,10373
2_2_1_3,29,1072482,14300100,3929200,3425249400,2658
2_2_1_4,29,801847,13584200,4654000,3442623800,607
2_2_1_5,29,1540885,13517900,3818000,3461779800,212889
2_2_1_6,29,1094234,13598300,4114800,3645604900,0
2_2_1_7,29,1065124,18015700,4275700,3364212100,0
2_2_1_8,29,1075382,28673000,4369600,3782820400,165
2_2_1_9,29,807923,19458100,4462700,3135019100,0
2_2_3_0,41,1091369,14162600,4587700,3380254200,8
2_2_3_1,39,1106367,16022600,4491400,3670642700,0
2_2_3_2,39,1317924,21700800,4300900,3495923100,494
2_2_3_3,43,1155250,15624100,4543900,3454805400,66
2_2_3_4,43,1122673,16011500,4488300,3643437000,292
2_2_3_5,37,1092944,39472600,4178600,3424019600,0
2_2_3_6,61,1567716,17710100,4533300,3839106400,269146
2_2_3_7,39,1096865,17632900,3971100,3866378600,0
2_2_3_8,39,1077930,42159600,3886300,3483830100,41
2_2_3_9,39,1115104,13504200,3581200,3371012900,0
2_2_5_0,61,1195895,13719700,4998800,3859322400,195
2_2_5_1,57,1337687,14329500,3421600,3621892400,0
2_2_5_2,57,1437555,13824400,4433600,3582189700,0
2_2_5_3,59,1080759,18433200,5048800,3745306800,0
2_2_5_4,57,1271454,26582500,4437100,3612115700,0
2_2_5_5,57,1246281,13356500,4236600,3605207100,0
2_2_5_6,59,1118192,14514200,4237200,3736881300,0
2_2_5_7,55,1215058,29520500,5716300,3603089400,34
