Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,7,1514,25918000,147300,9238115100,0
2_1_1_1,7,94846,38776400,153300,7853342900,0
2_1_1_2,7,2922,39046800,125400,7840278500,0
2_1_1_3,7,1628,39072900,141600,8616270000,0
2_1_1_4,7,185,38462500,131400,12497608000,0
2_1_1_5,7,1705,45625400,161400,12266573400,0
2_1_1_6,3,141436,49282700,119800,8398484500,0
2_1_1_7,7,45124,50214400,140300,8690987800,0
2_1_1_8,7,34218,38777200,127000,8233165600,0
2_1_1_9,5,113777,38449600,120300,12122565300,1350
2_1_3_0,15,4708,38932600,180000,8365555400,0
2_1_3_1,13,219476,38782800,130700,8599711300,0
2_1_3_2,13,15601,38589900,174500,9034910300,0
2_1_3_3,11,15435,38695400,138200,10213604300,0
2_1_3_4,13,461389,38877200,165300,8590647200,0
2_1_3_5,15,142977,36479600,178800,9686070600,0
2_1_3_6,15,460870,38278100,159000,9210335200,0
2_1_3_7,11,36853,38605500,144000,10209860600,0
2_1_3_8,11,20454,38825300,143400,8359693200,0
2_1_3_9,13,225768,38386400,151700,7854075800,0
2_1_5_0,21,95124,39096000,217800,8327523700,0
2_1_5_1,21,780109,38672700,211600,11408333300,0
2_1_5_2,23,251629,38648000,273300,8494769300,0
2_1_5_3,23,178446,39093300,248800,8765598800,0
2_1_5_4,19,21796,39406800,202800,8261109900,0
2_1_5_5,21,17981,38881900,236100,11769893200,0
2_1_5_6,23,52161,39227400,255000,8367907100,0
2_1_5_7,23,19956,41368400,395100,7802115500,0
2_1_5_8,21,47455,38738000,211800,9173909400,0
2_1_5_9,19,529626,39427100,207500,10253078600,0
2_2_1_0,17,117940,38637300,196100,8408806800,0
2_2_1_1,17,928,39055500,193300,7785371600,0
2_2_1_2,9,33022,39571500,139600,8252143800,16511
2_2_1_3,17,5475,38693500,175300,11114120900,0
2_2_1_4,17,4054,39128900,195200,8352881500,0
2_2_1_5,17,495688,39208200,164600,8786679300,0
2_2_1_6,17,92483,38821100,149800,8326258600,0
2_2_1_7,17,2264,39813400,170400,11620418900,0
2_2_1_8,17,41021,38922100,181000,8586465300,0
2_2_1_9,17,35517,38582900,185000,7953126900,0
2_2_3_0,29,73814,38973900,243800,9050552600,0
2_2_3_1,27,122886,38599800,233000,10438397900,0
2_2_3_2,27,573917,38688200,232300,8634492500,0
2_2_3_3,31,198588,38660500,274100,8020361200,0
2_2_3_4,31,98191,39286700,286100,8374054300,0
2_2_3_5,25,70522,46510600,242100,11142093800,0
2_2_3_6,29,609325,38800100,247700,8501578300,0
2_2_3_7,27,101271,39423800,221600,8579446100,0
2_2_3_8,27,41436,38546900,263400,8337272100,0
2_2_3_9,27,136284,39216100,261700,8689185000,0
2_2_5_0,49,132243,39601900,412100,8289064000,0
2_2_5_1,45,739922,38946400,376400,15639413700,0
2_2_5_2,45,655646,38403200,394000,8509912900,0
2_2_5_3,47,25741,38634500,387400,7903562400,0
2_2_5_4,45,602362,38717800,362500,12216526600,0
2_2_5_5,45,503816,38846700,373500,12118974800,0
2_2_5_6,47,108701,39918200,388100,10724712700,0
2_2_5_7,43,394662,39295000,363200,16171811900,0
2_2_5_8,45,469458,38124700,368800,8677473000,0
2_2_5_9,43,48224,38629200,368800,8738702900,0
2_3_1_0,27,138425,38966800,251800,9993220500,0
2_3_1_1,27,4248,38382900,216600,11602444800,0
2_3_1_2,27,91270,39120000,237600,8453333700,0
2_3_1_3,27,97856,38888500,216900,8798598100,0
2_3_1_4,27,45889,39443700,225500,8344027800,0
2_3_1_5,27,65946,38603700,224100,11480201100,0
2_3_1_6,27,9057,45570100,218400,8421627200,0
2_3_1_7,21,5436,38756200,199200,11007455500,0
2_3_1_8,21,97480,38684000,197300,11444486300,371
2_3_1_9,27,2,37692500,249400,15951711600,0
2_3_3_0,49,392676,38610700,436000,8318739600,0
2_3_3_1,43,124266,38367000,327900,10900582000,0
2_3_3_2,45,111642,45400700,351500,9938634100,0
2_3_3_3,39,336035,38879700,307300,8212509600,0
2_3_3_4,45,826242,38612000,482400,8625929900,0
2_3_3_5,47,109851,38889100,363500,8036922400,0
2_3_3_6,49,204101,39205800,382600,8200136700,0
2_3_3_7,45,219045,38690000,360400,12950138000,0
2_3_3_8,43,126149,39191700,332700,8993946900,0
2_3_3_9,45,529231,39224600,344100,8499992500,0
2_3_5_0,71,266055,39000900,560900,8898338100,0
2_3_5_1,73,325210,39329000,593200,8317240200,0
2_3_5_2,71,226921,38951800,617000,8038746000,0
2_3_5_3,63,688983,38959600,482500,11263713800,0
2_3_5_4,67,259452,39379400,530300,9075079400,0
2_3_5_5,69,261987,38882300,606200,8155665900,0
2_3_5_6,71,192080,41305400,563600,8149436100,0
2_3_5_7,71,280222,38712200,551500,11949099800,0
2_3_5_8,65,96047,39477300,510900,8206751000,0
2_3_5_9,71,182567,39004500,806000,8180424400,0
3_1_1_0,10,152607,38304200,138300,9984667100,0
3_1_1_1,8,15371,38578900,129700,9872436900,0
3_1_1_2,10,1115,39455000,166500,8036603500,0
3_1_1_3,10,521844,39447900,145400,8165505300,0
3_1_1_4,10,492939,49025200,157400,8326564900,0
3_1_1_5,8,85808,38499500,155400,10134642400,0
3_1_1_6,6,487161,39589700,116600,11593986700,0
3_1_1_7,8,68624,38602000,127300,16001861600,0
3_1_1_8,6,527,38924300,123200,8462553800,0
3_1_1_9,10,530979,38707100,151500,10270012400,0
3_1_3_0,20,527278,38409000,213000,8670780800,0
3_1_3_1,18,177407,39210200,199000,12979809400,0
3_1_3_2,20,236619,38874600,210400,8413614100,0
3_1_3_3,22,91726,39226800,227600,10987761900,0
3_1_3_4,22,3745,39088500,359600,8230222400,0
3_1_3_5,22,104042,39267200,205100,8164170700,0
3_1_3_6,18,1790,42556400,265500,8147506300,0
3_1_3_7,16,107064,39187800,196600,8024383200,0
3_1_3_8,20,42664,38229700,219500,8070638300,0
3_1_3_9,20,53647,46743500,242400,11063926300,0
3_1_5_0,34,298256,40276300,299200,8147486200,0
3_1_5_1,32,112067,39534200,280200,10225351100,0
3_1_5_2,30,228527,38841600,267500,12576246200,0
3_1_5_3,28,182737,38600400,239800,10332328000,0
3_1_5_4,32,695009,38665200,289200,16222691700,0
3_1_5_5,32,73472,38786400,285500,10855285200,0
3_1_5_6,32,196329,38952300,269600,8273241100,0
3_1_5_7,30,40889,38803300,257900,8161136400,0
3_1_5_8,32,94467,38952600,279500,10709268000,0
3_1_5_9,32,207304,39122600,384400,12615250100,0
3_2_1_0,25,194,39026800,218300,8122832400,0
3_2_1_1,25,495433,39528500,189500,8317123700,0
3_2_1_2,25,104187,38689800,201700,8419787500,0
3_2_1_3,25,4660,39214200,202800,10465268200,0
3_2_1_4,19,92287,38636600,185400,12106642900,0
3_2_1_5,25,35759,39084800,237400,8087530500,0
3_2_1_6,25,582126,38813900,217400,9112701400,0
3_2_1_7,25,3114,39206600,225500,8159135900,0
3_2_1_8,25,205361,38555500,199400,8036023400,0
3_2_1_9,21,619457,38663700,192100,13177810700,0
3_2_3_0,45,453593,39146200,307800,8242697000,0
3_2_3_1,41,731209,38948100,310100,9359549000,0
3_2_3_2,47,772686,39168500,357900,10734336200,0
3_2_3_3,43,84810,40140100,368400,8507755300,0
3_2_3_4,41,278366,39344100,300300,8837753200,0
3_2_3_5,43,753806,38544100,321500,8533012900,0
3_2_3_6,45,505113,38755000,346500,11585896400,0
3_2_3_7,41,111491,38523500,330900,8475450700,0
3_2_3_8,43,721317,40721200,530400,8310407600,0
3_2_3_9,45,583257,38578400,329800,9483032800,0
3_2_5_0,65,468334,40544000,488300,10983271300,0
3_2_5_1,71,209093,48196300,585800,8627524900,0
3_2_5_2,69,688200,38977200,513300,8215180300,0
3_2_5_3,65,96219,38737700,450300,9198291200,0
3_2_5_4,65,645502,39092400,485700,12079904400,0
3_2_5_5,71,250035,38388900,548800,8509216700,0
3_2_5_6,65,447365,50830700,480200,8977265900,0
3_2_5_7,63,563274,39370100,460200,8575278700,0
3_2_5_8,65,738655,38750900,483200,11730098100,0
3_2_5_9,61,204953,38647100,460000,8481606400,0
3_3_1_0,40,676225,38749600,277100,8197878400,0
3_3_1_1,40,137416,43476500,306300,8393834000,0
3_3_1_2,34,76405,38813600,308600,11021276400,0
3_3_1_3,40,4110,39216800,300100,8517349000,0
3_3_1_4,40,107120,39045200,263700,8009173400,0
3_3_1_5,40,3170,39213400,291500,8611797000,0
3_3_1_6,36,973,38983300,254200,11516869200,0
3_3_1_7,40,711647,48388000,273100,8778334200,0
3_3_1_8,40,3282,39474400,280000,8743309700,0
