Query,NR,PM,TM
2_1_1_0,0,0,-173448272
2_1_1_1,0,0,115901024
2_1_1_2,0,0,66744008
2_1_1_3,0,4351440,-96097416
2_1_1_4,0,0,-46720512
2_1_1_5,0,0,43465592
2_1_1_6,0,0,78749928
2_1_1_7,0,0,-144706224
2_1_1_8,0,0,83668520
2_1_1_9,0,0,80270432
2_1_3_0,0,0,-158239056
2_1_3_1,0,0,32273824
2_1_3_2,0,0,20895296
2_1_3_3,0,0,95812408
2_1_3_4,0,0,-99362168
2_1_3_5,0,0,52744504
2_1_3_6,0,0,-13714208
2_1_3_7,0,0,-109316736
2_1_3_8,0,0,75138288
2_1_3_9,0,0,76664256
2_1_5_0,0,0,-114705984
2_1_5_1,0,0,43828776
2_1_5_2,0,0,78603640
2_1_5_3,0,0,-160122744
2_1_5_4,0,0,32355904
2_1_5_5,0,0,20847688
2_1_5_6,0,0,78570880
2_1_5_7,0,0,-131766864
2_1_5_8,3560384,0,11059016
2_1_5_9,0,0,38567904
2_2_1_0,0,0,79765816
2_2_1_1,0,0,19449544
2_2_1_2,0,0,-133571512
2_2_1_3,0,0,30810824
2_2_1_4,0,0,29778208
2_2_1_5,0,0,23393248
2_2_1_6,0,0,-97947440
2_2_1_7,0,0,76675928
2_2_1_8,0,0,50255792
2_2_1_9,0,0,-11270848
2_2_3_0,0,0,23875232
2_2_3_1,0,0,-13225992
2_2_3_2,0,0,28198056
2_2_3_3,0,0,-20257224
2_2_3_4,0,0,-142095632
2_2_3_5,0,0,71173200
2_2_3_6,0,0,77161008
2_2_3_7,0,0,-119334088
2_2_3_8,0,0,44869736
2_2_3_9,0,0,78416768
2_2_5_0,0,0,13745696
2_2_5_1,0,0,-109818952
2_2_5_2,0,0,77956856
2_2_5_3,0,0,-121310832
2_2_5_4,0,4099760,31558680
2_2_5_5,0,0,64155840
2_2_5_6,0,0,-99480592
2_2_5_7,0,0,42770520
2_2_5_8,0,0,58003520
2_2_5_9,0,0,16898064
2_3_1_0,3751456,0,45037680
2_3_1_1,0,0,-100790296
2_3_1_2,0,0,-26614896
2_3_1_3,0,3743272,57149120
2_3_1_4,0,0,49138248
2_3_1_5,0,0,-96673488
2_3_1_6,0,0,39989592
2_3_1_7,0,0,78601120
2_3_1_8,0,0,-73687200
2_3_1_9,0,0,-50981216
2_3_3_0,0,3544104,70860928
2_3_3_1,0,0,-115552400
2_3_3_2,0,0,24729384
2_3_3_3,0,0,46205352
2_3_3_4,0,0,48192696
2_3_3_5,0,0,-98183776
2_3_3_6,0,3900456,44673280
2_3_3_7,0,0,77196720
2_3_3_8,0,0,-75699328
2_3_3_9,0,0,-44030968
2_3_5_0,0,0,69176024
2_3_5_1,0,0,-82177472
2_3_5_2,0,4372424,-18144328
2_3_5_3,0,0,158350680
2_3_5_4,0,0,-5872880
2_3_5_5,0,0,23447096
2_3_5_6,0,0,-186756328
2_3_5_7,0,0,65233856
2_3_5_8,0,0,48067712
2_3_5_9,0,0,-132372608
3_1_1_0,0,0,23175144
3_1_1_1,0,0,43998944
3_1_1_2,0,0,-1434840
3_1_1_3,0,0,74535000
3_1_1_4,0,0,10463824
3_1_1_5,0,0,-106699176
3_1_1_6,0,0,74823424
3_1_1_7,0,0,-114857264
3_1_1_8,0,0,54634152
3_1_1_9,0,0,40669840
3_1_3_0,0,0,-12327016
3_1_3_1,0,0,67361104
3_1_3_2,0,0,-149414992
3_1_3_3,0,0,21833520
3_1_3_4,0,0,33744208
3_1_3_5,0,0,22932936
3_1_3_6,0,0,93895248
3_1_3_7,3867280,0,-125680048
3_1_3_8,0,0,66936384
3_1_3_9,0,0,-102252504
3_1_5_0,4074232,0,41471776
3_1_5_1,3560448,0,59272432
3_1_5_2,0,0,23911064
3_1_5_3,0,0,-93871824
3_1_5_4,0,0,78018344
3_1_5_5,0,0,-115010488
3_1_5_6,0,0,29939464
3_1_5_7,0,0,38131696
3_1_5_8,0,0,25634848
3_1_5_9,0,0,-90119736
3_2_1_0,0,0,75945584
3_2_1_1,0,0,77749744
3_2_1_2,0,0,-164268616
3_2_1_3,0,0,65308552
3_2_1_4,0,0,77770568
3_2_1_5,0,0,-128650784
3_2_1_6,0,3753696,71875320
3_2_1_7,0,0,-100163664
3_2_1_8,0,0,44550616
3_2_1_9,0,0,69824488
3_2_3_0,0,0,-99783256
3_2_3_1,0,3879608,60478040
3_2_3_2,0,0,79199816
3_2_3_3,0,0,-159196080
3_2_3_4,0,0,68786936
3_2_3_5,0,0,67889952
3_2_3_6,0,0,-94185288
3_2_3_7,0,3858512,47783960
3_2_3_8,0,0,77766072
3_2_3_9,0,0,-72833976
3_2_5_0,0,0,-54499096
3_2_5_1,0,0,60369840
3_2_5_2,0,0,17582888
3_2_5_3,0,0,33093768
3_2_5_4,0,0,-104378696
3_2_5_5,0,0,-43449816
3_2_5_6,0,0,72266584
3_2_5_7,0,0,82088848
3_2_5_8,0,0,-67166688
3_2_5_9,0,0,81590240
3_3_1_0,0,0,-86565376
3_3_1_1,0,0,-54889144
3_3_1_2,0,0,30673064
3_3_1_3,0,0,76847728
3_3_1_4,0,0,-122891736
3_3_1_5,0,0,32589184
3_3_1_6,0,0,2851392
3_3_1_7,0,0,75318024
3_3_1_8,0,3921472,-95041952
3_3_1_9,0,0,-38775328
3_3_3_0,0,0,72025480
3_3_3_1,0,0,-98699312
3_3_3_2,0,0,147856056
3_3_3_3,0,0,42305464
3_3_3_4,0,0,-165932320
3_3_3_5,0,0,31395336
3_3_3_6,0,0,4083952
3_3_3_7,0,0,58430304
3_3_3_8,0,0,8907352
3_3_3_9,0,0,25902344
3_3_5_0,0,4026440,-129539440
3_3_5_1,0,4498232,159526920
3_3_5_2,0,0,183264040
3_3_5_3,0,0,-133405936
3_3_5_4,0,0,-54887264
3_3_5_5,0,0,153985568
3_3_5_6,0,4267600,39764192
3_3_5_7,0,0,-202100800
3_3_5_8,0,0,177480144
3_3_5_9,0,0,-151768944
