Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,17,798713,50674400,227000,3080774600,0
2_1_1_1,17,809463,51177000,220900,2905645600,0
2_1_1_2,17,799063,52020800,187300,3381754400,0
2_1_1_3,17,797493,52201800,224700,2884951400,0
2_1_1_4,17,796127,51008700,175500,2936040400,0
2_1_1_5,17,799135,51162100,218700,2882662600,0
2_1_1_6,13,890251,51179900,150800,3190736000,0
2_1_1_7,17,829361,51180900,205900,2900503800,0
2_1_1_8,17,818891,52622500,204600,2984290900,0
2_1_1_9,15,871813,51640400,205400,3060300200,471
2_1_3_0,25,800741,51029100,296900,3093311700,0
2_1_3_1,23,843073,51942700,221900,2989007200,0
2_1_3_2,23,797629,52040300,211500,2889134300,0
2_1_3_3,21,796293,54503100,239900,2981983700,0
2_1_3_4,23,1103725,51264900,238000,3266398100,0
2_1_3_5,25,819985,51297400,222300,2908945900,0
2_1_3_6,25,1103337,52463200,266900,3102063100,0
2_1_3_7,21,798711,51877100,222300,2896152900,0
2_1_3_8,21,796173,51865400,219900,3238170200,0
2_1_3_9,23,858145,52518100,230200,2912058600,0
2_1_5_0,31,796293,59458700,306800,3017852900,0
2_1_5_1,31,909503,57304800,291600,2978606700,0
2_1_5_2,33,796129,59951200,301100,3193806100,0
2_1_5_3,33,855685,52631100,289000,2914100100,0
2_1_5_4,29,809567,50870700,332800,2944350100,0
2_1_5_5,31,796133,51560800,282300,2933116700,0
2_1_5_6,33,809199,51642000,288500,3101499900,0
2_1_5_7,33,796789,51658700,327300,2962660300,0
2_1_5_8,31,796877,51553100,273600,2897760100,0
2_1_5_9,29,819985,52024100,297500,2908726700,0
2_2_1_0,31,1875825,51608300,323100,3129262800,0
2_2_1_1,31,1859145,51505200,261800,2891099800,0
2_2_1_2,23,1896734,54770000,190300,2916816200,5587
2_2_1_3,31,1862593,52239100,290500,2941837300,0
2_2_1_4,31,1863281,51821100,237800,3157972300,0
2_2_1_5,31,2497729,52270000,240500,3116673700,0
2_2_1_6,31,1860951,53289200,240000,3483855700,0
2_2_1_7,31,1860053,51351600,272000,2913079600,0
2_2_1_8,31,1861193,52177100,274400,3183658700,0
2_2_1_9,31,1857721,51561100,269400,2945186900,0
2_2_3_0,43,1861399,52333100,365200,2938402900,0
2_2_3_1,41,1903415,51103800,268600,2888756300,0
2_2_3_2,41,2229763,51120000,358800,3217143600,0
2_2_3_3,45,1890851,51682800,337900,2998258800,0
2_2_3_4,45,1888401,51668400,301200,2936777100,0
2_2_3_5,39,1938455,51924500,290200,2960427000,0
2_2_3_6,43,1995665,52016300,308700,3145875200,0
2_2_3_7,41,1857633,51239600,327700,2892223400,0
2_2_3_8,41,1897463,50905500,284400,2903809900,0
2_2_3_9,41,1891531,51719600,313500,2934172900,0
2_2_5_0,63,1902343,51856700,442900,3240593900,0
2_2_5_1,59,2185881,52344500,415300,3006765100,0
2_2_5_2,59,1857721,52391600,429600,2997862800,0
2_2_5_3,61,1862957,51296700,484500,2920841700,0
2_2_5_4,59,1860633,51998600,502600,3223027700,0
2_2_5_5,59,1862661,51736000,412900,2959554400,0
2_2_5_6,61,1857641,51406000,452100,2975346300,0
2_2_5_7,57,1959205,51923000,405000,2975516000,0
2_2_5_8,59,2015463,52104800,414600,3196341800,0
2_2_5_9,57,1897873,51676500,565200,2955286800,0
2_3_1_0,45,3045511,60487800,311000,2956377400,0
2_3_1_1,45,2922055,51832000,302000,2910242900,0
2_3_1_2,45,2925009,52430500,301400,3189352800,0
2_3_1_3,45,2976025,52468700,364900,2960201300,0
2_3_1_4,45,2941263,51212100,315900,2940796700,0
2_3_1_5,45,3022661,52204700,310400,2942819900,0
2_3_1_6,45,2930721,52800600,331200,3135248300,0
2_3_1_7,39,2927521,51665500,274300,2938368500,0
2_3_1_8,39,2927047,51543400,385400,2925781300,342
2_3_1_9,45,2919137,51855800,360900,2899292800,0
2_3_3_0,67,2953745,52152600,475400,3182420100,0
2_3_3_1,61,2950199,52147900,500400,2948586400,0
2_3_3_2,63,2931783,51078900,415500,2927440700,0
2_3_3_3,57,3038096,51642000,363400,2994190400,0
2_3_3_4,63,3324013,51653300,435700,3304803200,0
2_3_3_5,65,2927241,50971400,416800,2975133100,0
2_3_3_6,67,3101065,51031200,431600,3020585500,0
2_3_3_7,63,2919149,52149000,452600,2940538000,0
2_3_3_8,61,2919167,50558300,393000,3262307800,0
2_3_3_9,63,3603523,52501100,431800,3108108700,0
2_3_5_0,89,2930447,52141600,599500,2956411600,0
2_3_5_1,91,3042961,55282100,815400,3022060300,0
2_3_5_2,89,2930539,51498700,999200,3205227600,0
2_3_5_3,81,3026355,51269200,521100,2992229600,0
2_3_5_4,85,2983405,51762900,654800,2997465100,0
