Query,NR,PM,TM
2_1_1_0,6278176,2037992,87848216
2_1_1_1,0,0,46812256
2_1_1_2,0,0,-7718312
2_1_1_3,0,0,84567440
2_1_1_4,0,0,-92166312
2_1_1_5,0,0,67046352
2_1_1_6,0,133672,-92300648
2_1_1_7,0,0,73341712
2_1_1_8,0,0,8186440
2_1_1_9,0,0,-134393744
2_1_3_0,3908720,0,31553640
2_1_3_1,0,40744,42120648
2_1_3_2,0,0,81497224
2_1_3_3,0,0,-92130312
2_1_3_4,0,0,95698160
2_1_3_5,0,0,71244080
2_1_3_6,0,0,-95879144
2_1_3_7,0,0,39201232
2_1_3_8,0,0,-78364576
2_1_3_9,0,0,234305800
2_1_5_0,0,0,-255241624
2_1_5_1,0,0,196972784
2_1_5_2,0,0,-192410392
2_1_5_3,0,0,214409424
2_1_5_4,0,0,-160019528
2_1_5_5,0,0,169679944
2_1_5_6,0,0,-197347016
2_1_5_7,0,0,158781424
2_1_5_8,0,13288,-162634032
2_1_5_9,0,0,111648928
2_2_1_0,0,0,-172667992
2_2_1_1,0,0,171801376
2_2_1_2,0,0,-94123776
2_2_1_3,0,0,89625568
2_2_1_4,0,0,-111149272
2_2_1_5,0,0,129905256
2_2_1_6,0,0,-129499376
2_2_1_7,0,0,243964400
2_2_1_8,0,0,-204409248
2_2_1_9,0,0,34509520
2_2_3_0,0,0,-81802328
2_2_3_1,0,0,240577936
2_2_3_2,0,0,-230125896
2_2_3_3,0,0,209020448
2_2_3_4,0,0,166823352
2_2_3_5,0,0,-290917520
2_2_3_6,0,0,-12087632
2_2_3_7,0,0,167977880
2_2_3_8,0,0,-143574360
2_2_3_9,0,0,140684344
2_2_5_0,4319992,0,131562024
2_2_5_1,0,4393320,-460082464
2_2_5_2,0,0,231734360
2_2_5_3,0,4078848,218952728
2_2_5_4,0,0,-276581400
2_2_5_5,0,0,-7147528
2_2_5_6,0,0,331951752
2_2_5_7,0,0,-389611352
2_2_5_8,0,0,224768376
2_2_5_9,0,0,4264808
2_3_1_0,0,0,-187998704
2_3_1_1,0,0,57995296
2_3_1_2,0,0,200294376
2_3_1_3,0,4424776,-331932008
2_3_1_4,0,0,144489688
2_3_1_5,0,0,168077024
2_3_1_6,0,0,-370039200
2_3_1_7,0,0,229356544
2_3_1_8,0,0,130195488
2_3_1_9,0,0,-315962904
2_3_3_0,0,0,119738528
2_3_3_1,0,0,229464600
2_3_3_2,0,0,127282848
2_3_3_3,0,0,-471058968
2_3_3_4,0,0,110323712
2_3_3_5,0,0,245321336
2_3_3_6,0,0,153149136
2_3_3_7,0,0,-524243096
2_3_3_8,0,0,156396992
2_3_3_9,0,0,176038176
2_3_5_0,0,0,119598888
2_3_5_1,0,4687032,-420950208
2_3_5_2,0,0,144801104
2_3_5_3,0,0,138575112
2_3_5_4,0,4812840,145630888
2_3_5_5,0,0,-462745896
2_3_5_6,0,0,104427296
2_3_5_7,0,0,264630232
2_3_5_8,0,0,184240560
2_3_5_9,0,4466824,-475882544
3_1_1_0,0,0,153470000
3_1_1_1,0,0,172244832
3_1_1_2,0,0,177513360
3_1_1_3,0,0,-696789224
3_1_1_4,0,0,163477720
3_1_1_5,0,0,374106192
3_1_1_6,0,0,156306912
3_1_1_7,0,0,-507048280
3_1_1_8,0,0,127976872
3_1_1_9,0,0,17494768
3_1_3_0,0,0,223758952
3_1_3_1,0,0,-381391056
3_1_3_2,0,0,185031248
3_1_3_3,0,0,-24482664
3_1_3_4,0,0,175678016
3_1_3_5,0,0,-493766192
3_1_3_6,0,0,353802120
3_1_3_7,0,0,144072128
3_1_3_8,0,0,130682744
3_1_3_9,0,0,-630509824
3_1_5_0,0,0,226013976
3_1_5_1,0,0,249818200
3_1_5_2,0,0,182149496
3_1_5_3,0,4456352,-682114208
3_1_5_4,0,0,175578416
3_1_5_5,0,0,172252104
3_1_5_6,0,0,142480016
3_1_5_7,0,0,-298402744
3_1_5_8,0,0,131202920
3_1_5_9,0,0,23532352
3_2_1_0,3800,0,225306472
3_2_1_1,0,0,-421958808
3_2_1_2,0,0,201097184
3_2_1_3,0,0,179448304
3_2_1_4,2176,0,-36354048
3_2_1_5,0,0,-473559904
3_2_1_6,0,0,151424256
3_2_1_7,0,0,360320552
3_2_1_8,0,0,141567648
