Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,7,1470,22987400,61639800,3352866600,0
2_1_1_1,7,32405,9653800,70878100,2937226800,0
2_1_1_2,7,2939,14747600,51464200,2936985200,0
2_1_1_3,7,1647,12743700,81686300,2882051500,0
2_1_1_4,7,188,10493000,56998000,2764720900,0
2_1_1_5,7,1679,10517200,56412900,2865827700,0
2_1_1_6,3,47063,6774200,14123500,2782307800,0
2_1_1_7,7,21784,9955900,55181800,2817342600,0
2_1_1_8,7,11383,12232400,57079000,2897722300,0
2_1_1_9,5,37844,13458800,39871900,2786152200,471
2_1_3_0,15,4730,10043100,128123100,2890728800,0
2_1_3_1,13,73208,18140400,99289500,2840170400,0
2_1_3_2,13,5645,12955200,91553800,2785110100,0
2_1_3_3,11,5437,12466000,48553100,2628197700,0
2_1_3_4,13,156251,12816200,60470600,2904137700,0
2_1_3_5,15,47593,9773200,36195300,2619565100,0
2_1_3_6,15,155764,12125200,36309700,2888077300,0
2_1_3_7,11,13183,17089600,27993400,2523959700,0
2_1_3_8,11,7643,12731000,24235700,2773713300,0
2_1_3_9,13,75856,13297800,32089400,2612751900,0
2_1_5_0,21,35043,11829300,53432700,2762660100,0
2_1_5_1,21,268257,13182100,44503300,2604580100,0
2_1_5_2,23,84345,13513100,56931300,2829087800,0
2_1_5_3,23,62506,12687300,4652200,2616191900,0
2_1_5_4,19,10805,11945100,4303000,2852958600,0
2_1_5_5,21,7900,14088600,4069300,2541789100,0
2_1_5_6,23,20219,7993700,4088700,2805098100,0
2_1_5_7,23,8986,8652900,2882800,2443659200,0
2_1_5_8,21,24132,9685200,3798100,2790879600,0
2_1_5_9,19,178120,10098500,3250800,2645778200,0
2_2_1_0,17,39194,14816200,3090400,2894376000,0
2_2_1_1,17,934,9686400,2889700,2476510400,0
2_2_1_2,9,11174,12123900,3148400,2723703000,5587
2_2_1_3,17,5360,7285500,3217100,2497077200,0
2_2_1_4,17,3955,10993800,2276800,2694839600,0
2_2_1_5,17,165923,9370700,3329800,2564453900,0
2_2_1_6,17,32546,10413700,3440000,2777590700,0
2_2_1_7,17,2196,10035500,2238100,2420026000,0
2_2_1_8,17,13552,11675800,3776200,2754428900,0
2_2_1_9,17,11784,16607900,2542100,2482784000,0
2_2_3_0,29,27831,11251300,2556500,2837765300,0
2_2_3_1,27,43363,14642700,3571300,2561431900,0
2_2_3_2,27,196019,9792900,3776800,2618869100,0
2_2_3_3,31,66822,9972400,3794900,2816651700,0
2_2_3_4,31,32747,10359400,3788300,2557438700,0
2_2_3_5,25,26416,7474800,3836800,2599373300,0
2_2_3_6,29,210340,10937500,3968400,2779551100,0
2_2_3_7,27,35365,9215300,3944200,2553913200,0
2_2_3_8,27,15775,9761700,3595500,2521296200,0
2_2_3_9,27,53196,10455500,2091000,2780094900,0
2_2_5_0,49,44147,18191700,4095300,2566499600,0
2_2_5_1,45,250058,16719200,4225000,2665889200,0
2_2_5_2,45,220971,9267000,4339100,2867220700,0
2_2_5_3,47,12847,16424900,3997400,2570145300,0
2_2_5_4,45,206613,12258700,3647100,2634621900,0
2_2_5_5,45,174824,11463400,3666200,2814550000,0
2_2_5_6,47,39227,17948100,4970000,2594296600,0
2_2_5_7,43,131727,18541700,5095600,2621869500,0
2_2_5_8,45,155836,10430300,3914500,2861156600,0
2_2_5_9,43,20591,9973400,3691700,2564348800,0
2_3_1_0,27,46013,11991900,3557400,2526732100,0
2_3_1_1,27,4117,13514800,2354700,2783696300,0
2_3_1_2,27,31328,13458500,3250400,2529616800,0
2_3_1_3,27,35368,13548300,2893300,2553955300,0
2_3_1_4,27,16512,14347200,1870000,2788671700,0
2_3_1_5,27,21758,7739500,3309700,2518186900,0
2_3_1_6,27,8923,7193600,3752500,2540608100,0
2_3_1_7,21,5413,6717500,3502600,2781472300,0
2_3_1_8,21,34784,10813700,2243900,2530903500,342
2_3_1_9,27,3,19139700,2766900,2507393800,0
2_3_3_0,49,132011,8204700,3568700,2640979500,0
2_3_3_1,43,44450,14939900,3440700,2809357200,0
2_3_3_2,45,40823,9215500,2458700,2584829500,0
2_3_3_3,39,112134,7878800,3136500,2596013400,0
2_3_3_4,45,283477,10506900,3383800,2727081400,0
2_3_3_5,47,42693,9223700,3519800,2867476400,0
2_3_3_6,49,68284,15810800,631000,2617194400,0
2_3_3_7,45,79769,7668200,550100,2627040600,0
2_3_3_8,43,41881,5589300,553100,2633759700,0
2_3_3_9,45,179639,10577500,508000,2935604500,0
2_3_5_0,71,93204,8248300,858900,2608304800,0
2_3_5_1,73,113339,10262900,826000,2642243800,0
2_3_5_2,71,87265,12363900,893800,2745871800,0
2_3_5_3,63,234151,10587900,788800,2917037900,0
2_3_5_4,67,91221,8822400,650400,2698573500,0
2_3_5_5,69,96969,9832700,874700,2663655900,0
2_3_5_6,71,66430,10480400,740300,2630278200,0
2_3_5_7,71,94587,6178600,738000,2837166400,0
2_3_5_8,65,38266,8033200,628600,2784085000,0
2_3_5_9,71,66594,15944000,1084700,2665779800,0
3_1_1_0,10,51375,8952800,207800,2509041400,0
3_1_1_1,8,5413,8294900,137600,2788162300,0
3_1_1_2,10,1079,7861700,149800,2484513200,0
3_1_1_3,10,182432,7171100,187600,2576341900,0
3_1_1_4,10,165054,5446700,177500,2588528000,0
3_1_1_5,8,29573,10983700,181700,2778974000,0
3_1_1_6,6,163094,6755100,125300,2517305300,0
3_1_1_7,8,29170,9350700,165000,2511255000,0
3_1_1_8,6,578,10801300,190100,2496075500,0
3_1_1_9,10,178569,6037500,165400,2851236200,0
3_1_3_0,20,177647,5129000,285600,2627756800,0
3_1_3_1,18,60822,7206100,237900,2540800300,0
3_1_3_2,20,86462,9709200,270100,2608434800,0
3_1_3_3,22,31200,13571100,243900,2783377900,0
3_1_3_4,22,3771,7108100,248600,2507616600,0
3_1_3_5,22,35667,9602500,224500,2518088400,0
3_1_3_6,18,1831,8952900,192800,2516831900,0
3_1_3_7,16,36403,9816800,183300,2744344900,0
