Query,NR,PM,TM
2_1_1_0,0,0,-186327360
2_1_1_1,0,0,87677304
2_1_1_2,0,0,-84269984
2_1_1_3,0,0,-41191552
2_1_1_4,0,0,103499664
2_1_1_5,0,0,-60712816
2_1_1_6,0,0,68312824
2_1_1_7,0,0,13207680
2_1_1_8,0,0,-42375784
2_1_1_9,0,0,-3725528
2_1_3_0,0,0,-63258056
2_1_3_1,0,0,15228840
2_1_3_2,3560432,0,-45337744
2_1_3_3,0,0,38239816
2_1_3_4,0,3544064,-52667080
2_1_3_5,0,0,71892032
2_1_3_6,0,0,-45470800
2_1_3_7,0,0,-11152544
2_1_3_8,0,0,94193288
2_1_3_9,0,0,-62069784
2_1_5_0,0,0,108948872
2_1_5_1,0,0,4709880
2_1_5_2,0,0,-53384424
2_1_5_3,0,0,-66038144
2_1_5_4,0,0,-34738560
2_1_5_5,0,3586016,139747136
2_1_5_6,0,0,-133518488
2_1_5_7,0,0,149949712
2_1_5_8,0,0,100242640
2_1_5_9,0,4005408,69397448
2_2_1_0,0,0,-125272424
2_2_1_1,0,0,110736904
2_2_1_2,0,0,-145728368
2_2_1_3,0,0,72223136
2_2_1_4,0,0,88584104
2_2_1_5,0,0,-69484144
2_2_1_6,0,0,-33500320
2_2_1_7,0,0,-30303544
2_2_1_8,0,0,131126728
2_2_1_9,0,0,-49283664
2_2_3_0,0,0,-45011336
2_2_3_1,0,0,41182040
2_2_3_2,0,0,-19842920
2_2_3_3,0,3596544,26858896
2_2_3_4,0,0,-16412552
2_2_3_5,0,0,-111219320
2_2_3_6,0,3544080,124775024
2_2_3_7,0,0,-2357520
2_2_3_8,0,0,-35747608
2_2_3_9,0,0,19569256
2_2_5_0,0,0,-9054608
2_2_5_1,0,0,37456304
2_2_5_2,0,0,-22707664
2_2_5_3,0,0,-112030216
2_2_5_4,0,0,131484944
2_2_5_5,0,0,-139957720
2_2_5_6,0,0,86435992
2_2_5_7,0,0,-65607728
2_2_5_8,0,0,66561208
2_2_5_9,0,0,18348816
2_3_1_0,0,0,-46042016
2_3_1_1,0,0,10734576
2_3_1_2,0,0,-39982864
2_3_1_3,0,0,59417760
2_3_1_4,0,0,-58617952
2_3_1_5,0,3680376,-5899264
2_3_1_6,0,0,136672984
2_3_1_7,0,3690904,-73723960
2_3_1_8,0,0,33463712
2_3_1_9,0,0,-39091752
2_3_3_0,0,0,22642984
2_3_3_1,0,0,-39908752
2_3_3_2,0,0,91114848
2_3_3_3,0,3607640,-2093696
2_3_3_4,0,0,-89631744
