Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,13,1593364,138951,207950,4255706247,0
2_1_1_1,13,1621330,163297,169999,4140016389,15
2_1_1_2,13,1594722,162686,192071,4178510901,1
2_1_1_3,13,1592816,189606,187121,4269177519,61
2_1_1_4,13,1590438,155933,181942,4004366521,0
2_1_1_5,13,1593668,145734,187392,4098345549,0
2_1_1_6,9,1779150,140033,127058,4115535021,0
2_1_1_7,13,1630950,166072,247575,4267019055,0
2_1_1_8,13,1636168,216858,211177,3995670286,95
2_1_1_9,11,1741104,160361,161714,4502889894,969
2_1_3_0,21,1595278,176562,290906,4398730519,0
2_1_3_1,19,1706330,209794,332024,4240195521,0
2_1_3_2,19,1591716,354806,300084,4076999996,0
2_1_3_3,17,1590596,173395,226535,4346388616,0
2_1_3_4,19,3088100,156113,220985,4336417663,0
2_1_3_5,21,1667766,242045,301476,4311857047,0
2_1_3_6,21,2206482,153408,283753,4524513480,0
2_1_3_7,17,1593394,155842,203211,3998490874,0
2_1_3_8,17,1590556,148208,198813,4415171855,0
2_1_3_9,19,1762180,152596,223811,4248533057,0
2_1_5_0,27,1590620,195056,313639,4285083369,0
2_1_5_1,27,2002418,189085,336492,4396402409,0
2_1_5_2,29,1590426,183785,321373,3911111294,0
2_1_5_3,29,1709868,169809,366328,4242056361,0
2_1_5_4,25,1615126,177072,295885,4334605200,0
2_1_5_5,27,1590438,235032,336311,4314525729,0
2_1_5_6,29,1635222,205525,341591,4356295770,0
2_1_5_7,29,1591190,189797,337924,4411090795,0
2_1_5_8,27,1591320,190608,375705,4144519632,0
2_1_5_9,25,1643212,171702,318949,4492385902,0
2_2_1_0,27,3747237,150583,293581,4413068793,1
2_2_1_1,27,3712814,142187,289834,4164025541,7
2_2_1_2,19,3788106,281499,324299,4101627000,11016
2_2_1_3,27,3724544,208702,590449,4299366229,3
2_2_1_4,27,3719032,172273,294252,4417075443,272
2_2_1_5,27,6685018,142528,289093,4685278723,4192
2_2_1_6,27,3714367,146064,312698,4116457352,0
2_2_1_7,27,3714609,160561,327265,4343759483,0
2_2_1_8,27,3719750,149561,294142,4344906636,0
2_2_1_9,27,3711230,254958,399900,4378536724,0
2_2_3_0,39,3718341,153057,522241,4471377628,0
2_2_3_1,37,3802681,175339,400372,4386467031,0
2_2_3_2,37,4547305,156584,399440,4393484397,16
2_2_3_3,41,3763752,185128,430558,4356567306,0
2_2_3_4,41,3825071,212409,549501,4323635219,4
2_2_3_5,35,3871103,168806,389531,4470148399,0
2_2_3_6,39,4066494,164078,426501,4527342757,7328
2_2_3_7,37,3710994,190217,406122,4027613259,0
2_2_3_8,37,3792469,165851,437181,4356167558,1
2_2_3_9,37,3751340,314149,522431,4280071093,0
2_2_5_0,59,3980040,230694,630022,4372985293,182
2_2_5_1,55,4373124,202901,634592,4484735637,0
2_2_5_2,55,3712913,218430,596059,4535181244,0
2_2_5_3,57,3721897,203141,644711,4271259592,0
2_2_5_4,55,3716498,220033,592883,4394178591,0
2_2_5_5,55,3721707,200787,598313,4454914740,0
2_2_5_6,57,3711010,230613,616347,4356915368,0
2_2_5_7,53,3971288,228800,584237,4310406772,0
2_2_5_8,55,4031447,182363,693462,4396513381,0
2_2_5_9,53,3852909,192441,584017,4355023049,0
2_3_1_0,41,6110416,153298,422474,4368034607,5093
2_3_1_1,41,5834565,163798,423044,4216749215,0
2_3_1_2,41,5837452,161413,482967,4124549151,0
2_3_1_3,41,5955552,182072,453632,4299975058,25
2_3_1_4,41,5868759,172433,431901,4005224686,3
2_3_1_5,41,6039654,165551,423966,4049768486,0
2_3_1_6,41,5856291,184076,515268,4277464704,0
2_3_1_7,35,5840339,252174,468670,4177439800,0
2_3_1_8,35,5841234,241564,420329,4335847557,322
2_3_1_9,41,5831562,158988,425619,3889388210,0
2_3_3_0,63,5974826,190227,663917,4371266336,0
2_3_3_1,57,5894577,175580,601990,4260849062,21
2_3_3_2,59,5855777,168165,635694,4320853627,0
2_3_3_3,53,6029545,179267,564901,4286784298,253
2_3_3_4,59,6999690,285957,922422,4538834194,1
2_3_3_5,61,5843602,198933,667793,4290724300,0
2_3_3_6,63,6525309,196299,663495,4385136600,1914
2_3_3_7,59,5831594,212949,625364,4300156122,0
2_3_3_8,57,5831600,254348,1019134,4297269345,0
2_3_3_9,59,7503676,298440,802997,4642483954,0
2_3_5_0,85,5857026,270568,952889,4335994281,0
2_3_5_1,87,6075050,304191,972035,4400439492,0
2_3_5_2,85,5848852,265038,932280,4332165610,0
2_3_5_3,77,6101179,231194,835388,4367580619,0
2_3_5_4,81,5965038,209974,881806,4290010135,0
2_3_5_5,83,5861516,238067,897285,4338830621,0
2_3_5_6,85,5831586,350017,1116366,4301877691,0
2_3_5_7,85,5831640,290716,926810,4311161704,0
2_3_5_8,79,5835626,249167,850367,4211641773,0
2_3_5_9,85,5838122,287399,1073305,4297236948,0
3_1_1_0,18,2223786,231525,251212,4253390347,0
3_1_1_1,16,2141760,173987,248356,3997282956,0
3_1_1_2,18,2122670,255239,285947,4277776997,0
3_1_1_3,18,2797156,306695,320141,4113967162,0
3_1_1_4,18,3608290,146365,207509,4399460337,8
3_1_1_5,16,2165478,140564,185047,4278521275,0
3_1_1_6,14,3062067,168657,258325,4234638367,0
3_1_1_7,16,2187594,138230,186820,4273850415,0
3_1_1_8,14,2122102,162195,171763,3999510569,0
3_1_1_9,18,4282206,253035,259527,4542855939,0
3_1_3_0,28,3782232,157766,316695,4338101278,0
3_1_3_1,26,2305480,267031,344787,4303929360,0
3_1_3_2,28,2271232,150162,299933,4371682189,0
3_1_3_3,30,2127156,257964,466936,4356819902,0
3_1_3_4,30,2122492,172764,323698,4257228540,0
3_1_3_5,30,2175034,189285,374764,4470630470,0
3_1_3_6,26,2122510,165340,323798,4420149465,0
3_1_3_7,24,2174928,169919,274546,4302611341,0
3_1_3_8,28,2157242,173747,308209,4332872185,0
3_1_3_9,28,2155998,280697,375755,4309746766,0
3_1_5_0,42,2274314,180689,463520,4338001985,0
3_1_5_1,40,2273338,217699,552407,4350244814,0
3_1_5_2,38,2233002,158828,441078,4319441630,0
3_1_5_3,36,2153626,196439,399470,4335216660,0
3_1_5_4,40,2430036,171642,510749,4437846775,0
3_1_5_5,40,2124902,186179,442812,4284314429,0
3_1_5_6,40,2120604,210035,452430,4074529350,0
3_1_5_7,38,2197636,193333,425940,4264890564,0
3_1_5_8,40,2153504,211848,460164,4334130655,0
3_1_5_9,40,2120610,257814,559891,4332408998,0
3_2_1_0,39,5301420,154220,403808,3901418628,0
3_2_1_1,39,8340180,164128,431871,4851099433,19
3_2_1_2,39,5603392,159760,442751,4391166248,0
3_2_1_3,39,5323091,162065,633870,4070898140,6
3_2_1_4,33,5376520,158567,332494,4386624773,20
3_2_1_5,39,5638167,147867,436249,4102744087,0
3_2_1_6,39,6920247,174278,426461,4835879033,7
3_2_1_7,39,5307165,178856,425990,4286234435,48
3_2_1_8,39,5353451,171762,457108,4323521710,0
3_2_1_9,35,6093141,170661,351399,4448348123,203
3_2_3_0,59,5737982,194726,637988,4440872023,0
3_2_3_1,55,6324096,175149,567466,4482688631,0
3_2_3_2,61,6123566,199144,643328,4515004863,0
3_2_3_3,57,5530433,171912,602521,4353806762,84
3_2_3_4,55,5589887,184997,602030,4403718787,5
3_2_3_5,57,5428608,181501,601359,4444304584,0
3_2_3_6,59,5375324,161013,613752,4425004026,0
3_2_3_7,55,5301894,329198,687300,4385600489,0
3_2_3_8,57,6719471,164709,600687,4636341761,0
3_2_3_9,59,5984849,199024,626846,4602696554,0
3_2_5_0,79,7797052,253937,852280,4777236422,0
3_2_5_1,85,5301462,281067,936248,4309281448,0
3_2_5_2,83,5420896,299743,1004576,4507195687,0
3_2_5_3,79,5301750,238668,894349,4367200251,0
3_2_5_4,79,5433595,310613,1170257,4428498150,0
3_2_5_5,85,5410059,263154,919727,4389872135,0
3_2_5_6,79,5657292,261521,860035,4453352070,0
3_2_5_7,77,5322266,223399,827834,4299901105,0
3_2_5_8,79,5434426,217709,851138,4370667730,0
3_2_5_9,75,5301986,204564,803739,4397999055,0
3_3_1_0,60,10771751,165431,592553,4813317502,534
3_3_1_1,60,8625210,174157,605106,4079319725,0
3_3_1_2,54,8691677,156624,553990,4215496414,0
3_3_1_3,60,8498854,188814,690075,4135008682,0
3_3_1_4,60,8558598,246864,723308,4453985148,0
3_3_1_5,60,8487407,152406,773913,4155942644,0
3_3_1_6,56,8493949,144471,558448,4195427073,0
3_3_1_7,60,13425515,199615,615466,5476588759,1
3_3_1_8,60,8485395,179967,639120,4145046978,0
3_3_1_9,60,8518974,163457,628910,4411582838,0
3_3_3_0,84,8482396,295765,1147574,4501282915,0
3_3_3_1,90,8482324,214473,995278,4374408784,0
3_3_3_2,86,8513230,227538,933944,4514315955,0
3_3_3_3,90,8483116,228610,949833,4486627563,0
3_3_3_4,88,8484550,200667,927832,4372340922,0
3_3_3_5,88,8667042,321233,1210672,4532612151,0
3_3_3_6,90,8947405,206778,945545,4511105654,0
3_3_3_7,84,9008997,181550,884340,4752316749,430
3_3_3_8,88,8642683,248757,967096,4805545900,0
3_3_3_9,92,8652414,217228,1012401,4828121136,0
3_3_5_0,124,8531782,309651,1388967,4438448993,0
3_3_5_1,122,8505014,337093,1344955,4495433034,0
3_3_5_2,124,8603562,356048,1434954,4262019291,0
3_3_5_3,122,8944279,345959,1357067,4544442001,0
3_3_5_4,118,8774506,236534,1306142,4499402596,0
3_3_5_5,124,9157430,260890,1387214,4687892438,0
3_3_5_6,126,8482328,408618,1387655,4362080109,0
3_3_5_7,128,8675514,331242,1512890,4621850273,0
3_3_5_8,120,9825420,252835,1370312,4864100466,0
3_3_5_9,120,8580714,301727,1314959,4539632091,0
